Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 17:24:44.112,COM16,, -0.077, -0.049, 0.996, -1.465, -1.587, 76.233, 2.390, 2.219, 13.431, 57.800, -11.273, 32.233, 32.32,,,,,,,,,,,,,,,,
 17:24:44.115,COM16,, -0.104, 0.035, 0.961, -1.892, -1.282, 78.247, 2.505, 2.335, 25.653, 59.680, -13.307, 31.813, 32.31,,,,,,,,,,,,,,,,
 17:24:44.174,COM13,, 0.051, -1.038, -0.130, -4.089, -41.016, -2.747, -2.318, -0.099, 18.814, -7.233, -12.080, 107.720, 31.41,,,,,,,,,,,,,,,,
 17:24:44.192,COM14,, 0.074, -0.051, 1.064, 2.502, -1.038, 42.480, -1.263, 1.225, -48.928, -45.080, 28.613, -87.653, 30.91,,,,,,,,,,,,,,,,
 17:24:44.281,COM13,, 0.069, -1.010, -0.097, 5.249, -42.358, 4.333, -2.401, 0.049, 22.939, -6.640, -11.867, 109.467, 31.41,,,,,,,,,,,,,,,,
 17:24:44.302,COM14,, 0.004, -0.097, 1.047, 2.991, -1.465, 41.504, -1.302, 1.176, -45.687, -32.627, 32.953, -99.273, 30.92,,,,,,,,,,,,,,,,
 17:24:44.364,COM13,, 0.076, -1.075, -0.111, 1.465, -41.016, -1.465, -2.549, 0.192, 27.147, -5.487, -12.000, 109.987, 31.41,,,,,,,,,,,,,,,,
 17:24:44.387,COM14,, 0.017, -0.062, 0.959, 1.953, -0.732, 40.466, -1.313, 1.132, -42.352, -16.487, 37.200, -104.407, 30.92,,,,,,,,,,,,,,,,
 17:24:44.492,COM14,, 0.000, -0.099, 0.993, 2.319, 0.122, 37.903, -1.357, 1.110, -39.056, 1.027, 40.320, -101.440, 30.94,,,,,,,,,,,,,,,,
 17:24:44.500,COM13,, -0.003, -0.994, 0.001, 1.648, -39.734, -0.305, -2.598, 0.209, 31.284, -3.580, -11.947, 109.860, 31.42,,,,,,,,,,,,,,,,
 17:24:44.520,COM16,, -0.122, 0.051, 1.088, -2.502, -1.038, 78.857, 2.648, 2.439, 37.293, 61.287, -13.727, 31.093, 32.31,,,,,,,,,,,,,,,,
 17:24:44.522,COM16,, -0.106, -0.019, 1.074, -2.991, -2.563, 77.209, 2.818, 2.565, 48.461, 61.940, -15.880, 29.900, 32.35,,,,,,,,,,,,,,,,
 17:24:44.525,COM16,, -0.089, 0.002, 1.000, -2.563, -2.380, 78.003, 2.983, 2.664, 59.227, 62.033, -17.893, 29.100, 32.32,,,,,,,,,,,,,,,,
 17:24:44.562,COM13,, 0.034, -1.059, -0.131, -6.165, -35.889, -5.188, -2.626, 0.368, 35.299, -4.060, -12.127, 109.580, 31.41,,,,,,,,,,,,,,,,
 17:24:44.599,COM14,, 0.057, -0.066, 1.009, 0.732, -0.549, 35.583, -1.417, 1.093, -35.870, 14.953, 40.687, -91.160, 30.92,,,,,,,,,,,,,,,,
 17:24:44.617,COM16,, -0.107, 0.037, 0.963, -2.930, -2.991, 77.637, 3.170, 2.686, 69.494, 61.513, -19.487, 27.880, 32.36,,,,,,,,,,,,,,,,
 17:24:44.635,COM16,, -0.066, -0.018, 0.995, -2.380, 3.357, 79.163, 3.334, 2.752, 79.360, 60.660, -21.447, 26.760, 32.31,,,,,,,,,,,,,,,,
 17:24:44.669,COM13,, -0.062, -1.072, -0.104, -1.587, -29.663, -2.502, -2.505, 0.467, 38.996, -2.107, -12.180, 109.407, 31.41,,,,,,,,,,,,,,,,
 17:24:44.675,COM16,, -0.080, -0.033, 1.041, -2.991, -1.770, 76.111, 3.466, 2.802, 88.737, 58.727, -24.267, 25.693, 32.33,,,,,,,,,,,,,,,,
 17:24:44.731,COM14,, 0.062, -0.041, 0.942, 3.174, -0.244, 28.076, -1.384, 1.082, -32.959, 23.687, 41.480, -76.093, 30.88,,,,,,,,,,,,,,,,
 17:24:44.786,COM14,, 0.047, -0.069, 0.875, 1.099, -0.854, 22.400, -1.368, 0.978, -26.351, 26.227, 38.720, -59.820, 30.93,,,,,,,,,,,,,,,,
 17:24:44.800,COM13,, -0.021, -0.938, -0.011, -5.981, -24.658, -4.883, -2.351, 0.676, 42.319, -1.360, -12.093, 109.340, 31.45,,,,,,,,,,,,,,,,
 17:24:44.810,COM16,, -0.047, 0.026, 0.943, -2.747, 0.793, 73.425, 3.576, 2.769, 97.581, 56.460, -26.353, 25.020, 32.32,,,,,,,,,,,,,,,,
 17:24:44.881,COM13,, 0.028, -1.025, -0.077, -1.099, -18.799, -2.930, -2.153, 0.835, 45.033, -0.153, -12.120, 109.233, 31.40,,,,,,,,,,,,,,,,
 17:24:44.897,COM16,, -0.044, -0.009, 0.940, -2.197, 0.000, 71.960, 3.675, 2.692, 105.820, 54.007, -27.087, 23.833, 32.35,,,,,,,,,,,,,,,,
 17:24:44.918,COM14,, 0.018, -0.072, 0.916, 0.488, -0.061, 17.029, -1.340, 0.873, -20.149, 24.520, 36.307, -44.773, 30.94,,,,,,,,,,,,,,,,
 17:24:44.963,COM13,, -0.031, -1.099, -0.059, 4.883, -14.526, 2.075, -2.060, 0.994, 47.137, -0.407, -12.240, 109.213, 31.43,,,,,,,,,,,,,,,,
 17:24:44.976,COM16,, -0.104, -0.093, 1.018, -2.563, -1.953, 70.129, 3.785, 2.543, 113.522, 51.433, -28.453, 23.020, 32.29,,,,,,,,,,,,,,,,
 17:24:44.999,COM14,, 0.037, -0.089, 1.028, 1.831, 0.610, 10.437, -1.384, 0.802, -15.007, 20.200, 33.607, -33.813, 30.93,,,,,,,,,,,,,,,,
 17:24:45.070,COM13,, -0.006, -1.135, -0.130, -0.366, -10.559, -0.916, -1.978, 1.093, 48.752, 0.500, -12.527, 109.087, 31.38,,,,,,,,,,,,,,,,
 17:24:45.105,COM14,, 0.090, -0.041, 1.105, 0.793, -0.732, 6.653, -1.401, 0.742, -10.871, 15.047, 30.467, -25.887, 30.96,,,,,,,,,,,,,,,,
 17:24:45.118,COM16,, -0.065, -0.057, 1.017, -2.014, 1.526, 70.679, 3.856, 2.510, 120.839, 49.173, -29.980, 22.273, 32.32,,,,,,,,,,,,,,,,
 17:24:45.178,COM13,, -0.004, -1.084, -0.022, -2.136, -4.578, -1.648, -1.780, 1.055, 49.845, 1.807, -12.647, 109.440, 31.39,,,,,,,,,,,,,,,,
 17:24:45.186,COM14,, 0.065, -0.088, 0.999, 1.709, 0.854, 3.662, -1.340, 0.670, -7.784, 10.100, 28.173, -20.740, 30.93,,,,,,,,,,,,,,,,
 17:24:45.202,COM16,, -0.082, -0.026, 1.070, -1.831, -0.854, 69.153, 3.928, 2.439, 127.766, 45.907, -30.447, 21.707, 32.34,,,,,,,,,,,,,,,,
 17:24:45.287,COM13,, -0.092, -1.029, 0.014, -1.709, -2.563, 0.061, -1.615, 1.093, 50.499, 2.140, -12.940, 110.513, 31.38,,,,,,,,,,,,,,,,
 17:24:45.318,COM14,, 0.109, -0.032, 1.011, 2.380, -0.061, 1.648, -1.340, 0.588, -5.625, 6.447, 25.573, -17.600, 30.93,,,,,,,,,,,,,,,,
 17:24:45.395,COM13,, 0.064, -1.051, -0.063, 3.052, -0.122, 2.625, -1.384, 1.066, 50.878, 2.200, -13.167, 111.193, 31.40,,,,,,,,,,,,,,,,
 17:24:45.450,COM14,, 0.062, -0.013, 0.906, 0.305, -2.014, 0.122, -1.263, 0.489, -4.197, 3.533, 24.560, -15.540, 30.91,,,,,,,,,,,,,,,,
 17:24:45.464,COM13,, 0.024, -1.076, -0.059, 3.662, 2.258, 2.014, -1.285, 0.983, 50.955, 0.467, -13.520, 111.727, 31.41,,,,,,,,,,,,,,,,
 17:24:45.485,COM14,, 0.023, 0.010, 1.042, 0.305, 0.854, -2.686, -1.170, 0.385, -3.400, 1.707, 22.660, -14.453, 30.93,,,,,,,,,,,,,,,,
 17:24:45.597,COM14,, 0.063, -0.046, 1.107, 0.732, 0.427, -4.700, -1.099, 0.291, -3.159, -0.467, 22.580, -13.947, 30.93,,,,,,,,,,,,,,,,
 17:24:45.648,COM16,, -0.064, 0.024, 1.137, -2.258, -1.770, 69.519, 3.983, 2.269, 134.264, 43.673, -30.140, 21.093, 32.35,,,,,,,,,,,,,,,,
 17:24:45.662,COM13,, 0.030, -1.073, -0.134, 3.357, 3.845, 0.977, -1.198, 0.813, 50.856, -0.620, -13.973, 111.453, 31.40,,,,,,,,,,,,,,,,
 17:24:45.666,COM13,, 0.107, -1.052, -0.187, 0.061, 5.188, 1.282, -0.983, 0.654, 50.592, -0.520, -14.447, 110.987, 31.39,,,,,,,,,,,,,,,,
 17:24:45.691,COM16,, -0.031, -0.002, 0.962, -1.892, -0.305, 70.740, 4.043, 2.219, 140.466, 40.767, -30.167, 20.300, 32.33,,,,,,,,,,,,,,,,
 17:24:45.700,COM14,, 0.027, 0.117, 1.076, -0.854, -0.061, -5.005, -0.989, 0.165, -3.224, -1.680, 20.487, -13.293, 30.94,,,,,,,,,,,,,,,,
 17:24:45.719,COM16,, -0.035, 0.012, 0.982, -2.075, -4.211, 71.167, 4.081, 1.983, 146.514, 37.213, -30.353, 19.767, 32.35,,,,,,,,,,,,,,,,
 17:24:45.726,COM16,, -0.085, 0.061, 1.000, -1.892, -2.747, 68.726, 4.092, 1.780, 152.413, 34.327, -30.853, 19.320, 32.37,,,,,,,,,,,,,,,,
 17:24:45.731,COM16,, -0.066, 0.099, 0.938, -2.563, 3.052, 70.618, 4.070, 1.736, 158.027, 32.193, -28.940, 18.613, 32.37,,,,,,,,,,,,,,,,
 17:24:45.772,COM13,, 0.084, -1.001, -0.015, 1.160, 5.737, -1.282, -0.665, 0.478, 50.158, -0.020, -15.007, 113.087, 31.38,,,,,,,,,,,,,,,,
 17:24:45.782,COM14,, -0.013, 0.091, 0.782, -1.404, -2.258, -5.310, -0.786, 0.033, -3.686, -2.167, 20.613, -12.907, 30.94,,,,,,,,,,,,,,,,
 17:24:45.891,COM14,, 0.023, 0.023, 0.994, 1.343, 2.014, -8.850, -0.648, -0.071, -4.252, -2.440, 20.973, -12.340, 30.89,,,,,,,,,,,,,,,,
 17:24:45.901,COM13,, 0.010, -1.098, -0.020, 5.005, 8.179, 2.441, -0.544, 0.357, 49.576, 0.460, -15.587, 113.067, 31.41,,,,,,,,,,,,,,,,
 17:24:46.002,COM13,, -0.104, -1.031, 0.230, -4.761, 8.301, -5.554, -0.253, 0.143, 48.906, -1.827, -16.047, 112.520, 31.42,,,,,,,,,,,,,,,,
 17:24:46.015,COM16,, -0.044, -0.025, 0.778, -1.526, -0.427, 70.679, 4.059, 1.604, 163.350, 28.607, -28.967, 17.973, 32.35,,,,,,,,,,,,,,,,
 17:24:46.024,COM14,, 0.113, -0.081, 1.003, 0.244, 0.793, -8.240, -0.478, -0.209, -5.142, -3.913, 21.067, -12.200, 30.94,,,,,,,,,,,,,,,,
 17:24:46.108,COM13,, 0.138, -1.054, -0.103, 2.441, 10.437, 3.418, -0.093, 0.071, 48.071, -1.647, -16.820, 114.753, 31.39,,,,,,,,,,,,,,,,
 17:24:46.129,COM14,, 0.141, -0.060, 1.093, -1.038, -1.648, -10.132, -0.275, -0.297, -6.136, -3.547, 21.133, -12.013, 30.93,,,,,,,,,,,,,,,,
 17:24:46.182,COM14,, -0.049, 0.104, 1.027, 0.000, -0.793, -12.451, -0.099, -0.368, -7.361, -5.753, 21.227, -11.700, 30.97,,,,,,,,,,,,,,,,
 17:24:46.201,COM13,, 0.035, -1.027, 0.010, 3.479, 12.268, 2.563, 0.121, -0.187, 47.137, -3.033, -17.560, 114.973, 31.41,,,,,,,,,,,,,,,,
 17:24:46.311,COM13,, 0.006, -1.080, 0.008, -0.671, 14.038, -2.625, 0.330, -0.297, 46.016, -3.440, -18.247, 116.447, 31.41,,,,,,,,,,,,,,,,
 17:24:46.313,COM14,, 0.114, -0.008, 1.029, -0.549, 0.000, -14.832, 0.055, -0.450, -8.833, -5.620, 21.320, -11.393, 30.89,,,,,,,,,,,,,,,,
 17:24:46.378,COM13,, 0.102, -1.019, -0.065, -0.427, 16.663, 0.427, 0.676, -0.428, 44.720, -4.080, -18.873, 116.127, 31.41,,,,,,,,,,,,,,,,
 17:24:46.452,COM14,, 0.041, 0.053, 0.931, -1.221, -0.305, -17.212, 0.264, -0.522, -10.399, -6.760, 21.313, -11.160, 30.93,,,,,,,,,,,,,,,,
 17:24:46.469,COM13,, -0.042, -1.073, 0.059, 0.610, 20.447, -0.427, 0.950, -0.489, 43.198, -4.920, -19.260, 118.313, 31.41,,,,,,,,,,,,,,,,
 17:24:46.488,COM14,, -0.015, 0.052, 0.976, -0.244, 0.366, -20.691, 0.461, -0.522, -12.354, -7.347, 21.047, -11.033, 30.95,,,,,,,,,,,,,,,,
 17:24:46.583,COM13,, -0.048, -1.044, 0.063, -1.831, 23.438, -1.282, 1.247, -0.505, 41.396, -6.367, -19.607, 118.287, 31.43,,,,,,,,,,,,,,,,
 17:24:46.620,COM14,, 0.020, 0.017, 0.971, -2.319, -0.122, -25.085, 0.621, -0.505, -14.507, -8.073, 19.740, -10.913, 30.91,,,,,,,,,,,,,,,,
 17:24:46.688,COM13,, -0.102, -1.015, 0.029, 0.488, 29.724, -0.793, 1.604, -0.494, 39.227, -6.753, -19.633, 118.193, 31.45,,,,,,,,,,,,,,,,
 17:24:46.726,COM16,, -0.083, 0.070, 1.059, -1.953, -1.648, 70.923, 4.016, 1.324, 168.486, 25.513, -27.213, 17.387, 32.32,,,,,,,,,,,,,,,,
 17:24:46.734,COM14,, -0.067, 0.071, 0.979, -1.282, 0.000, -29.785, 0.818, -0.456, -17.221, -8.847, 18.600, -11.060, 30.91,,,,,,,,,,,,,,,,
 17:24:46.739,COM16,, -0.042, -0.270, 1.161, -2.563, -1.160, 69.153, 3.955, 1.258, 173.381, 23.127, -25.547, 16.833, 32.34,,,,,,,,,,,,,,,,
 17:24:46.771,COM16,, -0.031, 0.003, 0.972, -2.991, -2.258, 66.956, 3.878, 1.132, 178.132, 20.080, -24.267, 16.293, 32.31,,,,,,,,,,,,,,,,
 17:24:46.775,COM16,, -0.040, 0.051, 1.009, -2.014, -3.174, 72.754, 3.823, 0.967, -177.418, 17.533, -21.333, 15.680, 32.35,,,,,,,,,,,,,,,,
 17:24:46.791,COM14,, -0.075, 0.044, 1.057, -0.488, 0.000, -34.363, 0.879, -0.286, -20.440, -10.500, 18.633, -10.960, 30.94,,,,,,,,,,,,,,,,
 17:24:46.805,COM13,, -0.134, -1.092, 0.111, -0.854, 33.386, 0.793, 1.785, -0.368, 36.595, -8.420, -19.473, 118.460, 31.41,,,,,,,,,,,,,,,,
 17:24:46.822,COM16,, -0.065, -0.016, 0.977, -1.465, -0.061, 71.716, 3.752, 0.857, -172.958, 15.133, -19.100, 15.160, 32.32,,,,,,,,,,,,,,,,
 17:24:46.879,COM14,, -0.051, 0.038, 0.962, -3.174, 0.000, -38.330, 1.038, -0.066, -24.077, -11.880, 19.187, -10.940, 30.93,,,,,,,,,,,,,,,,
 17:24:46.879,COM16,, -0.013, 0.050, 1.000, -2.380, -1.892, 73.242, 3.669, 0.791, -168.541, 13.133, -16.800, 14.480, 32.34,,,,,,,,,,,,,,,,
 17:24:46.892,COM13,, -0.089, -1.065, 0.012, 1.587, 37.781, 1.099, 2.115, -0.247, 33.470, -8.287, -19.080, 118.113, 31.43,,,,,,,,,,,,,,,,
 17:24:46.914,COM16,, -0.051, -0.026, 0.979, -2.808, -1.953, 77.820, 3.582, 0.665, -164.207, 9.840, -14.420, 13.513, 32.35,,,,,,,,,,,,,,,,
 17:24:46.940,COM16,, -0.049, 0.026, 0.923, -2.136, 0.916, 79.163, 3.505, 0.610, -159.835, 7.987, -11.007, 12.353, 32.32,,,,,,,,,,,,,,,,
 17:24:46.942,COM16,, -0.022, -0.049, 0.932, -3.174, -4.395, 83.191, 3.400, 0.544, -155.358, 5.007, -8.220, 11.380, 32.31,,,,,,,,,,,,,,,,
 17:24:46.944,COM16,, -0.076, 0.007, 1.150, -1.892, 2.136, 81.116, 3.323, 0.500, -150.661, 2.847, -5.827, 10.067, 32.34,,,,,,,,,,,,,,,,
 17:24:46.954,COM16,, -0.038, -0.094, 0.912, -1.892, -1.282, 78.796, 3.104, 0.692, -145.750, -0.020, -2.620, 8.420, 32.37,,,,,,,,,,,,,,,,
 17:24:46.978,COM16,, -0.059, -0.111, 1.000, -1.953, -1.648, 72.144, 2.862, 0.511, -137.422, -2.153, 0.460, 6.873, 32.34,,,,,,,,,,,,,,,,
 17:24:47.010,COM14,, -0.059, 0.006, 1.061, -1.587, 0.732, -39.001, 1.027, 0.330, -28.240, -13.173, 17.400, -11.180, 30.94,,,,,,,,,,,,,,,,
 17:24:47.029,COM13,, -0.078, -1.028, -0.081, -3.052, 39.246, -0.977, 2.258, 0.049, 29.861, -10.273, -18.393, 116.267, 31.41,,,,,,,,,,,,,,,,
 17:24:47.064,COM16,, -0.046, -0.068, 1.021, -1.831, -0.549, 66.101, 2.532, 0.500, -125.700, -3.913, 1.553, 4.633, 32.34,,,,,,,,,,,,,,,,
 17:24:47.084,COM13,, -0.015, -1.073, -0.047, -2.014, 39.673, -1.892, 2.362, 0.341, 25.988, -11.440, -17.553, 115.153, 31.40,,,,,,,,,,,,,,,,
 17:24:47.101,COM14,, -0.052, 0.000, 0.998, -2.014, 0.916, -39.124, 0.978, 0.720, -32.690, -14.313, 17.313, -11.460, 30.93,,,,,,,,,,,,,,,,
 17:24:47.162,COM13,, -0.004, -1.082, -0.007, -1.099, 39.612, -1.831, 2.466, 0.615, 22.061, -12.113, -16.667, 113.473, 31.44,,,,,,,,,,,,,,,,
 17:24:47.193,COM16,, -0.037, -0.021, 0.976, -2.808, -0.916, 62.256, 2.225, 0.385, -115.472, -5.807, 3.560, 1.747, 32.35,,,,,,,,,,,,,,,,
 17:24:47.208,COM14,, -0.046, -0.036, 0.922, -2.075, 0.427, -39.246, 0.879, 1.093, -37.139, -15.540, 15.800, -11.420, 30.91,,,,,,,,,,,,,,,,
 17:24:47.275,COM16,, -0.038, -0.074, 0.959, -2.991, -1.404, 59.509, 1.983, 0.324, -106.315, -7.713, 3.740, -0.240, 32.38,,,,,,,,,,,,,,,,
 17:24:47.291,COM14,, -0.023, 0.012, 1.030, -2.502, 1.099, -39.429, 0.758, 1.428, -41.545, -17.253, 15.933, -11.553, 30.90,,,,,,,,,,,,,,,,
 17:24:47.387,COM16,, -0.038, 0.017, 0.967, -2.075, -0.427, 59.692, 1.802, 0.363, -98.086, -9.353, 3.653, -1.220, 32.35,,,,,,,,,,,,,,,,
 17:24:47.407,COM13,, -0.005, -1.036, -0.056, 1.160, 39.124, 2.869, 2.450, 0.873, 18.138, -12.140, -15.767, 111.680, 31.41,,,,,,,,,,,,,,,,
 17:24:47.411,COM13,, 0.030, -1.052, 0.017, 2.930, 38.391, 0.549, 2.401, 1.033, 14.205, -13.967, -14.820, 110.647, 31.42,,,,,,,,,,,,,,,,
 17:24:47.433,COM14,, -0.039, -0.012, 0.908, -1.221, 0.793, -37.964, 0.610, 1.703, -45.884, -18.600, 13.967, -11.600, 30.91,,,,,,,,,,,,,,,,
 17:24:47.469,COM16,, -0.046, -0.075, 1.079, -2.441, -1.892, 59.570, 1.648, 0.478, -90.720, -9.620, 3.340, -2.747, 32.35,,,,,,,,,,,,,,,,
 17:24:47.488,COM13,, -0.001, -1.084, -0.061, -1.221, 36.011, 1.099, 2.302, 1.115, 10.333, -13.840, -14.387, 108.873, 31.43,,,,,,,,,,,,,,,,
 17:24:47.515,COM14,, -0.021, 0.012, 1.085, -1.526, 1.526, -36.194, 0.461, 1.906, -50.125, -19.213, 13.407, -11.820, 30.95,,,,,,,,,,,,,,,,
 17:24:47.575,COM16,, -0.049, -0.074, 0.983, -1.343, -0.610, 61.401, 1.549, 0.615, -83.776, -10.387, 3.840, -4.740, 32.31,,,,,,,,,,,,,,,,
 17:24:47.592,COM13,, 0.040, -0.971, -0.077, -0.366, 33.936, -1.282, 2.236, 1.154, 6.575, -13.407, -13.607, 108.060, 31.42,,,,,,,,,,,,,,,,
 17:24:47.601,COM14,, -0.038, 0.050, 1.011, -1.770, 1.221, -33.081, 0.313, 2.076, -54.157, -20.413, 12.413, -11.647, 30.96,,,,,,,,,,,,,,,,
 17:24:47.683,COM14,, 0.054, -0.070, 0.850, -1.831, 1.953, -28.748, 0.187, 2.230, -57.925, -20.833, 10.607, -11.833, 30.96,,,,,,,,,,,,,,,,
 17:24:47.720,COM16,, -0.042, -0.013, 0.958, -0.977, -2.808, 65.063, 1.489, 0.769, -77.580, -10.840, 1.573, -6.560, 32.36,,,,,,,,,,,,,,,,
 17:24:47.744,COM13,, 0.111, -1.084, -0.096, -3.540, 29.480, -4.272, 2.208, 1.214, 3.054, -14.893, -12.980, 108.507, 31.43,,,,,,,,,,,,,,,,
 17:24:47.849,COM14,, 0.070, 0.000, 0.901, -0.122, 1.465, -22.034, 0.022, 2.362, -61.293, -22.633, 10.787, -12.007, 30.97,,,,,,,,,,,,,,,,
 17:24:47.876,COM13,, 0.061, -1.059, -0.125, 3.296, 22.949, 3.540, 1.912, 1.318, -0.126, -15.607, -12.433, 106.327, 31.42,,,,,,,,,,,,,,,,
 17:24:47.884,COM13,, 0.076, -1.098, -0.185, 1.892, 15.930, 4.272, 1.599, 1.225, -2.796, -15.987, -12.200, 106.100, 31.39,,,,,,,,,,,,,,,,
 17:24:47.899,COM16,, -0.106, -0.017, 1.057, -1.343, -5.920, 65.308, 1.461, 0.939, -72.263, -10.053, -1.387, -6.727, 32.35,,,,,,,,,,,,,,,,
 17:24:47.900,COM14,, -0.034, 0.017, 1.049, -0.122, 1.526, -14.893, -0.148, 2.450, -64.045, -22.547, 8.920, -12.340, 30.94,,,,,,,,,,,,,,,,
 17:24:47.917,COM16,, -0.079, -0.092, 1.106, -2.319, -1.465, 63.538, 1.511, 1.219, -68.269, -7.393, -4.947, -4.127, 32.33,,,,,,,,,,,,,,,,
 17:24:47.970,COM13,, 0.062, -1.027, -0.155, -5.371, 9.033, -3.235, 1.307, 1.082, -4.785, -14.140, -12.113, 106.207, 31.41,,,,,,,,,,,,,,,,
 17:24:47.997,COM14,, 0.028, -0.040, 1.049, -0.427, 0.610, -7.996, -0.275, 2.444, -66.165, -24.113, 8.727, -12.507, 30.93,,,,,,,,,,,,,,,,
 17:24:48.080,COM14,, 0.038, -0.037, 1.043, 0.061, 0.122, -1.343, -0.374, 2.395, -67.500, -24.660, 9.067, -12.813, 30.93,,,,,,,,,,,,,,,,
 17:24:48.101,COM13,, 0.019, -1.084, -0.128, -3.845, 2.502, 0.000, 1.016, 0.923, -6.053, -13.553, -11.880, 106.293, 31.42,,,,,,,,,,,,,,,,
 17:24:48.179,COM13,, 0.040, -1.015, -0.176, 1.953, -4.517, 2.869, 0.670, 0.807, -6.619, -13.973, -11.827, 106.353, 31.42,,,,,,,,,,,,,,,,
 17:24:48.223,COM14,, 0.023, -0.019, 1.028, 0.305, -0.061, 6.104, -0.472, 2.335, -68.170, -25.880, 8.933, -13.527, 30.90,,,,,,,,,,,,,,,,
 17:24:48.267,COM13,, 0.063, -1.046, -0.194, -4.333, -12.390, -1.831, 0.159, 0.648, -6.482, -13.153, -12.173, 106.707, 31.43,,,,,,,,,,,,,,,,
 17:24:48.299,COM14,, 0.055, -0.050, 1.023, -0.183, -0.732, 13.245, -0.555, 2.258, -68.209, -28.013, 8.840, -14.293, 30.94,,,,,,,,,,,,,,,,
 17:24:48.371,COM13,, 0.057, -1.046, -0.118, -3.784, -18.372, -4.517, -0.176, 0.368, -5.581, -11.940, -12.320, 106.820, 31.43,,,,,,,,,,,,,,,,
 17:24:48.383,COM14,, 0.077, -0.088, 0.968, -0.061, -0.854, 19.104, -0.654, 2.153, -67.621, -30.347, 8.533, -15.393, 30.96,,,,,,,,,,,,,,,,
 17:24:48.475,COM13,, 0.109, -1.036, -0.213, -1.953, -23.682, -1.526, -0.483, 0.236, -4.005, -12.053, -12.313, 106.893, 31.39,,,,,,,,,,,,,,,,
 17:24:48.490,COM14,, 0.067, -0.071, 1.031, -0.610, -1.343, 24.536, -0.758, 2.010, -66.478, -33.380, 9.973, -17.213, 30.93,,,,,,,,,,,,,,,,
 17:24:48.597,COM14,, 0.022, -0.061, 1.069, 0.061, -1.221, 29.053, -0.846, 1.862, -64.852, -36.507, 10.387, -20.113, 30.91,,,,,,,,,,,,,,,,
 17:24:48.638,COM13,, 0.039, -1.034, -0.108, 1.099, -28.870, 1.099, -0.868, 0.121, -1.884, -12.440, -12.447, 106.273, 31.41,,,,,,,,,,,,,,,,
 17:24:48.665,COM13,, 0.055, -1.018, -0.184, 0.000, -33.142, 0.061, -1.258, -0.022, 0.764, -12.533, -12.633, 106.647, 31.42,,,,,,,,,,,,,,,,
 17:24:48.677,COM14,, 0.013, -0.062, 1.030, 1.892, -1.831, 33.752, -0.939, 1.725, -62.886, -41.167, 11.727, -24.560, 30.94,,,,,,,,,,,,,,,,
 17:24:48.777,COM13,, 0.051, -1.072, -0.190, -2.441, -36.621, -2.808, -1.555, -0.132, 3.889, -10.273, -12.233, 106.420, 31.42,,,,,,,,,,,,,,,,
 17:24:48.819,COM16,, -0.092, -0.013, 1.016, -1.038, 0.671, 65.735, 1.588, 1.461, -65.880, -3.247, -8.413, -0.487, 32.34,,,,,,,,,,,,,,,,
 17:24:48.838,COM14,, 0.054, -0.086, 1.018, 1.160, -0.793, 37.354, -1.027, 1.615, -60.590, -46.227, 13.280, -31.233, 30.94,,,,,,,,,,,,,,,,
 17:24:48.854,COM16,, -0.084, -0.001, 1.045, -2.502, 0.061, 67.566, 1.697, 1.631, -65.039, 1.573, -10.840, 4.027, 32.35,,,,,,,,,,,,,,,,
 17:24:48.872,COM16,, -0.090, -0.028, 1.083, -2.075, 0.000, 71.350, 1.829, 1.796, -64.803, 7.667, -13.860, 8.360, 32.37,,,,,,,,,,,,,,,,
 17:24:48.890,COM16,, -0.125, -0.001, 1.018, -2.136, 0.977, 75.256, 2.038, 1.956, -64.545, 14.853, -14.573, 13.213, 32.29,,,,,,,,,,,,,,,,
 17:24:48.894,COM16,, -0.075, -0.087, 0.990, -2.197, -1.343, 75.562, 2.148, 2.027, -64.001, 22.613, -15.393, 18.653, 32.30,,,,,,,,,,,,,,,,
 17:24:48.894,COM14,, 0.069, -0.074, 0.997, 0.854, -1.221, 39.063, -1.104, 1.511, -58.030, -50.787, 16.307, -41.673, 30.93,,,,,,,,,,,,,,,,
 17:24:48.902,COM16,, -0.090, -0.018, 0.931, -2.747, -0.793, 74.402, 2.164, 2.054, -56.420, 30.580, -14.840, 23.133, 32.35,,,,,,,,,,,,,,,,
 17:24:48.928,COM13,, 0.070, -1.064, -0.151, -2.686, -38.818, -2.014, -1.851, -0.154, 7.410, -10.607, -12.333, 105.980, 31.41,,,,,,,,,,,,,,,,
 17:24:48.990,COM13,, 0.041, -1.029, -0.092, -3.357, -40.100, -4.028, -2.131, -0.170, 11.190, -8.900, -12.067, 107.480, 31.44,,,,,,,,,,,,,,,,
 17:24:49.022,COM14,, 0.035, -0.071, 1.058, 0.488, -0.366, 39.978, -1.165, 1.406, -55.300, -52.673, 19.507, -55.233, 30.97,,,,,,,,,,,,,,,,
