Time,Device name设备名称,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 17:05:00.360,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:21:9.345, -0.01, -0.094, 1.009, -0.183, -1.16, -110.596, -0.494, -1.511, 127.414, 22.834, -2.156, -80.262, 22.39, 0.39124, -0.00998, 0.00958, 0.92014,
 17:05:00.385,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, 0.12, -0.065, 0.856, 1.709, -0.977, -24.414, -2.878, -3.241, -115.626, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.385,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, 0.133, -0.125, 1.196, 0.183, -1.16, -17.029, -2.862, -3.329, -116.104, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.413,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:17.525, -0.085, 0.329, 0.979, -3.662, -4.883, -19.897, -4.301, -1.752, 103.431, 45.766, -34.300, 0.000, 26.15, 0.18185, -0.00281, 0.04376, 0.9823,
 17:05:00.416,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, 0.112, -0.087, 0.857, 1.465, -1.77, -7.69, -2.867, -3.411, -116.428, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.416,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, 0.098, -0.021, 1.089, 1.343, 0.061, 0.671, -2.862, -3.483, -116.565, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.475,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, 0.076, -0.028, 0.995, 1.953, -0.549, 10.437, -2.856, -3.521, -116.532, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.476,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, 0.104, 0.015, 1.185, -0.122, -0.427, 20.691, -2.851, -3.549, -116.301, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.479,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:21:14.550, 0.447, -1.06, -0.093, -2.563, -160.461, -1.221, -11.19, -5.07, 167.728, 35.966, 74.578, -9.996, 25.09, -0.30994, 0.21906, 0.71478, -0.58731,
 17:05:00.503,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:17.525, -0.271, 0.27, 0.979, 7.507, 2.502, -2.563, -3.906, -1.527, 103.442, 45.766, -34.300, 0.000, 26.15, 0.18185, -0.00281, 0.04376, 0.9823,
 17:05:00.505,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, 0.131, 0.082, 0.972, 3.418, 0, 31.921, -2.856, -3.554, -115.856, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.505,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, 0.024, 0.186, 1.026, 0, 1.038, 44.556, -2.823, -3.538, -115.186, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.510,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:21:9.345, -0.06, -0.115, 1.009, 0.122, 1.77, -108.276, -0.456, -1.692, 116.977, 25.088, -13.132, -80.262, 22.39, 0.39124, -0.00998, 0.00958, 0.92014,
 17:05:00.533,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:17.525, -0.356, 0.625, 0.937, 0.305, -1.465, 27.893, -3.488, -1.219, 104.546, 45.766, -34.300, 0.000, 26.15, 0.18185, -0.00281, 0.04376, 0.9823,
 17:05:00.536,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, 0.016, 0.091, 1.121, 1.16, 0.427, 57.251, -2.823, -3.494, -114.258, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.536,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, 0.023, 0.308, 0.975, 1.16, 1.038, 69.458, -2.807, -3.428, -113.077, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.563,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:17.525, -0.478, 0.696, 0.991, -9.277, -6.042, 52.002, -2.884, -0.72, 106.963, 45.766, -34.300, 0.000, 26.15, 0.18185, -0.00281, 0.04376, 0.9823,
 17:05:00.567,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:21:15.740, 0.668, -0.854, -0.237, -6.714, -200.256, -2.258, -12.689, -2.247, -176.896, 35.966, 74.578, -9.996, 25.09, -0.30994, 0.21906, 0.71478, -0.58731,
 17:05:00.570,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:21:9.345, -0.111, -0.059, 1.038, -0.305, -6.775, -107.3, -0.374, -1.758, 107.111, 25.088, -13.132, -80.262, 22.39, 0.39124, -0.00998, 0.00958, 0.92014,
 17:05:00.593,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:17.525, -0.641, 0.813, 1.045, -13.367, -9.338, 89.905, -2.021, -0.027, 110.819, 45.766, -34.300, 0.000, 26.15, 0.18185, -0.00281, 0.04376, 0.9823,
 17:05:00.596,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, -0.087, 0.329, 0.981, 0.488, 1.16, 82.764, -2.769, -3.334, -111.649, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.596,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, -0.117, 0.373, 1.111, 1.16, 0.549, 94.727, -2.719, -3.214, -109.962, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.628,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, -0.167, 0.481, 0.949, 0.916, 2.014, 105.652, -2.637, -3.071, -108.045, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.628,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, -0.178, 0.541, 1.018, 0, 3.052, 115.845, -2.527, -2.878, -105.914, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.658,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, -0.168, 0.483, 0.963, 0.427, 2.747, 123.901, -2.395, -2.642, -103.596, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.658,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, -0.146, 0.56, 0.966, 0.671, 1.77, 130.127, -2.225, -2.395, -101.124, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.683,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:17.525, -0.653, 0.795, 1.031, 13.977, 10.925, 111.938, -1.011, 0.747, 116.054, 45.766, -34.300, 0.000, 26.15, 0.5206, -0.00433, 0.00018, 0.85373,
 17:05:00.688,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:21:15.740, 0.74, -1.026, -0.255, -3.174, -249.207, -1.404, -13.788, 1.62, -157.939, 35.966, 74.578, -9.996, 25.09, -0.30994, 0.21906, 0.71478, -0.58731,
 17:05:00.691,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:21:9.345, -0.126, -0.037, 0.987, 1.099, 3.235, -93.14, -0.28, -1.829, 98.201, 25.088, -13.132, -80.262, 22.39, 0.39124, -0.00998, 0.00958, 0.92014,
 17:05:00.743,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:17.525, -0.624, 0.64, 0.995, 6.287, 7.751, 134.521, 0.077, 1.505, 122.338, 45.766, -34.300, 0.000, 26.15, 0.5206, -0.00433, 0.00018, 0.85373,
 17:05:00.745,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, -0.169, 0.564, 0.923, 0, 3.662, 137.39, -2.021, -2.148, -98.531, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.745,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:14.500, -0.178, 0.562, 1.032, 1.953, 2.441, 144.47, -1.791, -1.879, -95.801, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.772,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:17.525, -0.477, 0.629, 0.91, -1.404, 1.648, 147.949, 1.335, 2.241, 129.391, 45.766, -34.300, 0.000, 26.15, 0.5206, -0.00433, 0.00018, 0.85373,
 17:05:00.776,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.3, 0.676, 0.897, -0.732, 3.845, 148.987, -1.522, -1.62, -92.939, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.776,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.237, 0.633, 0.941, 0.244, 2.991, 151.306, -1.247, -1.346, -90.005, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.778,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:21:15.740, 0.789, -1.02, -0.096, -9.827, -274.719, -5.371, -14.502, 6.196, -136.417, 35.966, 74.578, -9.996, 25.09, -0.30994, 0.21906, 0.71478, -0.58731,
 17:05:00.781,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:21:9.345, -0.179, -0.008, 1.017, 0.671, 0.305, -66.956, -0.214, -1.588, 91.505, 25.088, -13.132, -80.262, 22.39, 0.39124, -0.00998, 0.00958, 0.92014,
 17:05:00.803,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:17.525, -0.286, 0.308, 0.993, -0.977, 1.892, 150.757, 2.703, 2.873, 136.851, 45.766, -34.300, 0.000, 26.15, 0.5206, -0.00433, 0.00018, 0.85373,
 17:05:00.806,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.258, 0.615, 0.952, 0, 4.028, 151.123, -0.934, -1.088, -87.045, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.806,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.425, 0.663, 0.979, 0.244, 3.052, 149.353, -0.593, -0.829, -84.106, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.837,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.069, 0.802, 0.993, 3.601, 2.441, 146.301, -0.198, -0.599, -81.222, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.837,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.479, 0.648, 0.064, -1.099, 3.54, 143.188, 0.225, -0.385, -78.409, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.867,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.133, 0.819, 0.96, -1.038, 5.005, 136.963, 0.654, -0.154, -75.696, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.867,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.168, 0.696, 1.202, 1.831, 1.16, 126.099, 1.121, 0.033, -73.163, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.893,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:17.525, -0.227, 0.549, 1.057, 5.371, 8.789, 143.616, 4.01, 3.351, 144.009, 45.766, -34.300, 0.000, 26.15, 0.5206, -0.00433, 0.00018, 0.85373,
 17:05:00.896,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.148, 0.685, 0.937, 0.793, 3.784, 117.432, 1.593, 0.176, -70.823, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.897,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.228, 0.723, 1.085, 0.854, 2.808, 104.126, 2.054, 0.308, -68.698, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.898,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:21:15.740, 0.739, -0.952, 0.025, -4.639, -284.851, -11.414, -12.991, 10.085, -113.329, 35.966, 74.578, -9.996, 25.09, -0.30994, 0.21906, 0.71478, -0.58731,
 17:05:00.901,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:21:9.345, -0.284, 0.051, 0.948, -0.488, -4.944, -36.499, -0.176, -1.236, 87.407, 25.088, -13.132, -80.262, 22.39, 0.39124, -0.00998, 0.00958, 0.92014,
 17:05:00.923,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:17.525, 0.126, 0.314, 0.932, 21.912, 19.165, 122.742, 4.85, 3.263, 150.359, 45.766, -34.300, 0.000, 26.15, 0.5206, -0.00433, 0.00018, 0.85373,
 17:05:00.959,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.165, 0.66, 1.193, 0.549, 4.517, 87.83, 2.499, 0.423, -66.868, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.959,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.255, 0.689, 0.79, 1.526, 1.404, 68.481, 2.939, 0.522, -65.396, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:00.959,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:21:15.740, 0.677, -0.945, 0.038, -5.31, -275.024, -19.592, -10.723, 13.299, -91.296, 35.966, 74.578, -9.996, 25.09, -0.30994, 0.21906, 0.71478, -0.58731,
 17:05:00.984,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:19.905, 0.265, -0.09, 1.036, -4.089, -0.977, 96.558, 5.565, 3.131, 155.292, 45.766, -34.300, 0.000, 26.15, 0.5206, -0.00433, 0.00018, 0.85373,
 17:05:00.991,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:21:9.345, -0.312, 0.06, 1.015, -0.488, -7.812, 17.09, -0.11, -0.983, 86.435, 25.088, -13.132, -80.262, 22.39, 0.39124, -0.00998, 0.00958, 0.92014,
 17:05:01.014,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:19.905, -0.034, -0.201, 0.985, -15.625, -12.329, 44.434, 5.938, 3.005, 157.978, 45.766, -34.300, 0.000, 26.15, 0.5206, -0.00433, 0.00018, 0.85373,
 17:05:01.016,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.337, 0.602, 1.011, -1.343, -0.061, 51.636, 3.351, 0.571, -64.286, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.016,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.431, 0.537, 1.218, -2.075, -0.427, 34.912, 3.708, 0.621, -63.517, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.047,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.44, 0.462, 1.027, -6.653, -0.488, 20.447, 3.983, 0.687, -63.062, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.047,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.346, 0.395, 0.971, -5.859, -1.465, 11.658, 4.197, 0.775, -62.836, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.076,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.245, 0.183, 0.889, -10.742, -1.16, 5.127, 4.345, 0.879, -62.77, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.076,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.423, 0.049, 0.915, -6.47, -2.869, 7.751, 4.449, 0.989, -62.743, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.078,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:21:15.740, 0.251, -1.047, 0.21, 0.488, -230.957, -13.794, -2.318, 14.079, -58.546, 17.346, 70.560, 17.640, 25.09, -0.30994, 0.21906, 0.71478, -0.58731,
 17:05:01.081,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:21:9.345, -0.015, 0.041, 0.991, 0.916, 3.906, 97.168, 0.406, -0.132, 89.187, 25.088, -13.132, -80.262, 22.39, 0.39124, -0.00998, 0.00958, 0.92014,
 17:05:01.103,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:19.905, -0.621, 0.066, 1.066, -7.507, -2.136, 16.479, 5.548, 2.774, 158.73, 45.766, -34.300, 0.000, 26.15, 0.5206, -0.00433, 0.00018, 0.85373,
 17:05:01.134,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:19.905, -0.207, 0.243, 0.943, -9.583, -3.479, 10.01, 4.839, 2.593, 158.527, 45.766, -34.300, 0.000, 26.15, 0.5206, -0.00433, 0.00018, 0.85373,
 17:05:01.137,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.43, 0.005, 0.612, 0.183, -1.404, 9.766, 4.625, 1.099, -62.661, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.137,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.423, -0.065, 0.972, 9.888, 4.639, 7.08, 4.927, 1.307, -62.578, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.164,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:19.905, -0.419, -0.216, 1.046, -10.559, 4.822, -2.991, 5.175, 2.922, 158.346, 45.766, -34.300, 0.000, 26.15, 0.5206, -0.00433, 0.00018, 0.85373,
 17:05:01.167,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.398, -0.041, 2.03, -3.052, 0.916, 0.061, 5.136, 1.56, -62.584, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.167,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.447, 0.046, 0.561, -2.808, -1.953, -8.118, 5.158, 1.736, -62.732, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.169,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:21:15.740, 0.295, -0.663, -0.032, 4.517, -214.111, -0.793, 5.68, 12.508, -31.454, 17.346, 70.560, 17.640, 25.09, -0.30994, 0.21906, 0.71478, -0.58731,
 17:05:01.171,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:21:10.535, 0.011, -0.225, 1.165, -2.319, -3.174, 120.361, 0.176, 0.725, 103.085, 25.088, -13.132, -80.262, 22.39, 0.39124, -0.00998, 0.00958, 0.92014,
 17:05:01.197,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.509, 0.01, 0.978, -5.005, -0.916, -10.681, 5.142, 1.928, -62.99, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.197,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.354, -0.066, 1.306, -3.54, 0.122, -9.399, 5.098, 2.142, -63.254, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.224,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:19.905, -0.335, 0.198, 0.976, -1.953, 3.54, -10.864, 4.334, 3.087, 157.451, 45.766, -34.300, 0.000, 26.15, 0.5206, -0.00433, 0.00018, 0.85373,
 17:05:01.254,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.423, -0.114, 0.63, -2.38, 1.587, -11.047, 5.054, 2.39, -63.517, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.254,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.355, 0.149, 0.882, 0.305, 0.366, -15.198, 5.032, 2.653, -63.836, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.283,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:19.905, -0.415, -0.104, 1.031, -15.564, -14.221, -17.09, 4.191, 3.697, 156.489, 45.766, -34.300, 0.000, 26.15, 0.5206, -0.00433, 0.00018, 0.85373,
 17:05:01.286,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.489, -0.205, 1.238, 0.183, -1.16, -17.822, 5.026, 2.895, -64.221, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.286,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.323, -0.286, 1.016, -0.732, 1.404, -17.883, 4.971, 3.137, -64.633, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.287,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:21:15.740, 0.415, -1.025, -0.128, 0.732, -196.228, -1.099, 10.036, 6.987, -6.575, 17.346, 70.560, 17.640, 25.09, -0.30994, 0.21906, 0.71478, -0.58731,
 17:05:01.290,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:21:10.535, -0.018, -0.215, 0.967, -1.648, -17.517, 123.169, 0.044, 0.851, 116.73, 25.088, -13.132, -80.262, 22.39, 0.39124, -0.00998, 0.00958, 0.92014,
 17:05:01.316,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.426, -0.224, 0.847, 1.404, 3.357, -19.287, 4.894, 3.433, -65.045, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.316,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.382, -0.084, 1.029, -1.221, -1.953, -24.841, 4.785, 3.691, -65.522, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.343,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:19.905, -0.307, -0.193, 1.082, 8.789, 4.456, -17.639, 3.977, 4.224, 155.248, 45.766, -34.300, 0.000, 26.15, 0.5206, -0.00433, 0.00018, 0.85373,
 17:05:01.373,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:19.905, -0.287, -0.532, 1.018, 2.014, 8.606, -26.55, 3.318, 4.57, 153.715, 45.766, -34.300, 0.000, 26.15, 0.5206, -0.00433, 0.00018, 0.85373,
 17:05:01.375,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.315, -0.408, 1.114, -2.502, -1.16, -26.733, 4.62, 3.906, -66.083, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.375,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.443, -0.313, 0.944, -4.517, 1.526, -27.954, 4.384, 4.147, -66.665, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.377,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:21:15.740, 0.433, -0.854, -0.013, 5.92, -198.181, -6.165, 11.81, 0.884, 16.902, 17.346, 70.560, 17.640, 25.09, 0.75867, -0.60635, -0.16949, 0.16705,
 17:05:01.381,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:21:10.535, -0.014, -0.046, 1.047, 5.859, 26.001, 131.714, 0.055, 1.165, 130.314, 25.088, -13.132, -80.262, 22.39, 0.39124, -0.00998, 0.00958, 0.92014,
 17:05:01.403,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:21:19.905, -0.113, -0.291, 1.047, -17.822, -8.362, -33.325, 2.505, 5.065, 151.908, 45.766, -34.300, 0.000, 26.15, 0.5206, -0.00433, 0.00018, 0.85373,
 17:05:01.405,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.361, -0.094, 1.081, -0.977, 0.732, -31.86, 4.142, 4.4, -67.297, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.405,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.247, -0.271, 0.849, -1.77, -1.587, -36.743, 3.922, 4.62, -68.022, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.435,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.293, -0.501, 1.082, 0.61, 1.404, -37.781, 3.691, 4.85, -68.802, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.435,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.424, -0.366, 0.831, 4.517, 1.953, -40.894, 3.488, 5.092, -69.62, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.466,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.172, -0.331, 1.076, 5.249, 0.305, -47.974, 3.296, 5.323, -70.543, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
 17:05:01.466,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:21:15.720, -0.161, -0.552, 0.907, 5.31, 0.916, -53.65, 3.082, 5.537, -71.625, 23.814, 3190.978, 58.604, 23.12, 0.54666, -0.03613, 0.01682, -0.83633,
