Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(?t),Magnetic field Y(?t),Magnetic field Z(?t),Temperature(?),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 16:28:57.980,d2:5a:50:4a:21:12, 2015-01-01 00:03:26.780,0.075,0.02,0.952,5.737,-1.038,-51.575,-0.676,-0.61,-14.843,0,-3211.264,0,25.64,0.99805,0.01758,-0.01489,-0.05716
 16:28:57.980,d2:5a:50:4a:21:12, 2015-01-01 00:03:26.780,0.062,0.033,1.021,3.54,-3.479,-49.927,-0.599,-0.687,-15.859,0,-3211.264,0,25.64,0.99805,0.01758,-0.01489,-0.05716
 16:28:57.984,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:25.920,0.104,0.05,1.014,5.31,-7.568,95.398,-3.296,-3.131,10.305,0,-3211.264,0,23.88,-0.99796,-0.0025,0.02249,0.05881
 16:28:57.984,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:25.920,0.086,0.085,1.073,4.761,-3.906,95.581,-3.279,-3.246,12.228,0,-3211.264,0,23.88,-0.99796,-0.0025,0.02249,0.05881
 16:28:58.004,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.445,-0.024,1.086,2.021,-16.174,-13.977,-46.997,-5.004,10.668,-17.886,0,-3211.264,0,24.44,0.97449,0.20691,0.05362,-0.06769
 16:28:58.004,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.445,-0.02,1.059,1.971,-2.136,-2.075,-44.25,-5.372,10.69,-18.847,0,-3211.264,0,24.44,0.97449,0.20691,0.05362,-0.06769
 16:28:58.012,d2:5a:50:4a:21:12, 2015-01-01 00:03:26.780,0.107,-0.045,1.147,1.282,-3.357,-46.997,-0.56,-0.764,-16.826,0,-3211.264,0,25.64,0.99805,0.01758,-0.01489,-0.05716
 16:28:58.012,d2:5a:50:4a:21:12, 2015-01-01 00:03:26.780,0.093,-0.024,1.034,0.183,-2.808,-44.067,-0.555,-0.824,-17.737,0,-3211.264,0,25.64,0.99805,0.01758,-0.01489,-0.05716
 16:28:58.014,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:25.920,0.089,0.03,1.076,4.211,0.549,96.497,-3.279,-3.274,14.167,0,-3211.264,0,23.88,-0.99796,-0.0025,0.02249,0.05881
 16:28:58.014,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:25.920,0.1,0.027,0.993,4.333,3.845,97.9,-3.279,-3.241,16.133,0,-3211.264,0,23.88,-0.99796,-0.0025,0.02249,0.05881
 16:28:58.037,d2:d6:ae:79:8c:70, 2015-01-01 00:03:22.710,0.019,-0.062,1.007,1.77,12.024,-73.242,-0.516,-0.632,-13.771,23.814,3190.978,58.604,23.07,0.99933,-0.00311,-0.01526,-0.03207
 16:28:58.037,d2:d6:ae:79:8c:70, 2015-01-01 00:03:22.710,0.042,-0.031,0.978,-4.333,-10.315,-78.064,-0.582,-0.846,-15.337,23.814,3190.978,58.604,23.07,0.99933,-0.00311,-0.01526,-0.03207
 16:28:58.065,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.445,-0.074,1.103,1.96,10.437,7.69,-41.992,-5.438,10.893,-19.666,0,-3211.264,0,24.44,0.97449,0.20691,0.05362,-0.06769
 16:28:58.065,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.445,-0.062,1.05,1.997,1.282,-3.174,-40.161,-5.345,11.168,-20.413,0,-3211.264,0,24.44,0.97449,0.20691,0.05362,-0.06769
 16:28:58.067,d2:d6:ae:79:8c:70, 2015-01-01 00:03:22.710,-0.027,-0.039,0.975,-4.517,-10.986,-79.285,-0.643,-1.071,-16.919,23.814,3190.978,58.604,23.07,0.99933,-0.00311,-0.01526,-0.03207
 16:28:58.067,d2:d6:ae:79:8c:70, 2015-01-01 00:03:22.710,0.022,-0.068,1.029,0.977,7.08,-76.538,-0.599,-0.934,-18.452,23.814,3190.978,58.604,23.07,0.99933,-0.00311,-0.01526,-0.03207
 16:28:58.071,d2:5a:50:4a:21:12, 2015-01-01 00:03:26.780,0.051,0.021,0.883,1.16,-0.916,-41.626,-0.544,-0.862,-18.589,0,-3211.264,0,25.64,0.99805,0.01758,-0.01489,-0.05716
 16:28:58.071,d2:5a:50:4a:21:12, 2015-01-01 00:03:26.780,0.057,-0.035,0.979,3.601,-2.136,-39.673,-0.489,-0.901,-19.402,0,-3211.264,0,25.64,0.99805,0.01758,-0.01489,-0.05716
 16:28:58.073,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:25.920,0.025,0.042,0.921,5.493,0.366,98.145,-3.257,-3.274,18.105,0,-3211.264,0,23.88,-0.99796,-0.0025,0.02249,0.05881
 16:28:58.073,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:25.920,0.085,0.032,0.918,4.883,-3.906,100.098,-3.257,-3.395,20.116,0,-3211.264,0,23.88,-0.99796,-0.0025,0.02249,0.05881
 16:28:58.096,d2:d6:ae:79:8c:70, 2015-01-01 00:03:22.710,0.027,-0.059,1.032,-2.869,-1.038,-78.125,-0.632,-0.961,-20.017,23.814,3190.978,58.604,23.07,0.99933,-0.00311,-0.01526,-0.03207
 16:28:58.096,d2:d6:ae:79:8c:70, 2015-01-01 00:03:22.710,-0.011,-0.021,0.919,-0.671,2.197,-78.369,-0.621,-0.917,-21.583,23.814,3190.978,58.604,23.07,0.99933,-0.00311,-0.01526,-0.03207
 16:28:58.104,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:25.920,0.152,0.036,1.005,4.822,-5.92,101.746,-3.268,-3.549,22.159,0,-3211.264,0,23.88,-0.99796,-0.0025,0.02249,0.05881
 16:28:58.104,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:25.920,0.111,-0.019,1.034,5.493,-3.357,103.271,-3.274,-3.658,24.236,0,-3211.264,0,23.88,-0.99796,-0.0025,0.02249,0.05881
 16:28:58.124,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.445,-0.028,1.113,2.033,-4.517,-7.324,-37.659,-5.433,11.255,-21.187,0,-3211.264,0,24.44,0.97449,0.20691,0.05362,-0.06769
 16:28:58.124,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.445,-0.108,1.137,1.925,7.751,1.587,-34.363,-5.532,11.31,-21.918,0,-3211.264,0,24.44,0.97449,0.20691,0.05362,-0.06769
 16:28:58.124,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.445,-0.106,1.213,2.027,2.747,0.488,-30.945,-5.444,11.459,-22.538,0,-3211.264,0,24.44,0.97449,0.20691,0.05362,-0.06769
 16:28:58.124,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.445,-0.072,1.152,1.974,-7.385,-7.141,-27.1,-5.471,11.53,-23.11,0,-3211.264,0,24.44,0.97449,0.20691,0.05362,-0.06769
 16:28:58.132,d2:5a:50:4a:21:12, 2015-01-01 00:03:26.780,0.127,0.007,0.97,4.395,-1.587,-37.292,-0.412,-0.934,-20.171,0,-3211.264,0,25.64,0.99805,0.01758,-0.01489,-0.05716
 16:28:58.132,d2:5a:50:4a:21:12, 2015-01-01 00:03:26.780,0.051,-0.021,1.132,4.15,-2.258,-33.875,-0.341,-0.978,-20.88,0,-3211.264,0,25.64,0.99805,0.01758,-0.01489,-0.05716
 16:28:58.134,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:25.920,0.089,0.078,1.105,5.737,-0.061,104.675,-3.279,-3.708,26.34,0,-3211.264,0,23.88,-0.99796,-0.0025,0.02249,0.05881
 16:28:58.134,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:25.920,0.113,0.003,0.958,4.211,1.831,107.727,-3.323,-3.719,28.504,0,-3211.264,0,23.88,-0.99796,-0.0025,0.02249,0.05881
 16:28:58.158,d2:d6:ae:79:8c:70, 2015-01-01 00:03:22.710,-0.043,-0.058,1.009,0.122,4.7,-77.942,-0.593,-0.824,-23.143,23.814,3190.978,58.604,23.07,0.99933,-0.00311,-0.01526,-0.03207
 16:28:58.158,d2:d6:ae:79:8c:70, 2015-01-01 00:03:22.710,0.016,-0.041,1.033,0.244,3.723,-77.332,-0.571,-0.747,-24.692,23.814,3190.978,58.604,23.07,0.99933,-0.00311,-0.01526,-0.03207
 16:28:58.160,d2:5a:50:4a:21:12, 2015-01-01 00:03:26.780,0.04,0.062,0.868,1.343,-1.709,-30.64,-0.313,-1.016,-21.517,0,-3211.264,0,25.64,0.99805,0.01758,-0.01489,-0.05716
 16:28:58.160,d2:5a:50:4a:21:12, 2015-01-01 00:03:26.780,0.069,-0.017,1.177,0.549,-2.686,-26.978,-0.308,-1.06,-22.088,0,-3211.264,0,25.64,0.99805,0.01758,-0.01489,-0.05716
 16:28:58.183,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.445,-0.074,1.177,2.009,-0.854,-2.136,-23.56,-5.603,11.492,-23.648,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.183,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.445,-0.14,1.157,1.931,10.193,5.737,-19.897,-5.559,11.536,-24.071,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.188,d2:d6:ae:79:8c:70, 2015-01-01 00:03:22.710,-0.01,-0.071,1.063,-2.808,-6.226,-79.041,-0.604,-0.862,-26.274,23.814,3190.978,58.604,23.07,0.99933,-0.00311,-0.01526,-0.03207
 16:28:58.188,d2:d6:ae:79:8c:70, 2015-01-01 00:03:22.710,-0.017,-0.023,0.991,-1.831,-4.15,-78.674,-0.615,-0.939,-27.845,23.814,3190.978,58.604,23.07,0.99933,-0.00311,-0.01526,-0.03207
 16:28:58.191,d2:5a:50:4a:21:12, 2015-01-01 00:03:26.780,0.059,0.028,0.928,1.648,-1.831,-23.315,-0.291,-1.099,-22.582,0,-3211.264,0,25.64,0.99805,0.01758,-0.01489,-0.05716
 16:28:58.191,d2:5a:50:4a:21:12, 2015-01-01 00:03:26.780,0.039,0.012,0.986,2.991,-0.366,-19.531,-0.253,-1.115,-23,0,-3211.264,0,25.64,0.99805,0.01758,-0.01489,-0.05716
 16:28:58.195,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:25.920,0.091,0.011,0.954,5.737,0.183,108.643,-3.345,-3.763,30.69,0,-3211.264,0,23.88,-0.96857,-0.01462,0.03052,-0.24628
 16:28:58.195,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:25.920,0.122,0.013,0.944,5.92,-2.686,110.901,-3.367,-3.867,32.915,0,-3211.264,0,23.88,-0.96857,-0.01462,0.03052,-0.24628
 16:28:58.213,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.115,1.248,2.013,4.395,-1.77,-16.785,-5.361,11.629,-24.395,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.213,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.088,1.23,2.001,-7.141,-7.446,-12.634,-5.295,11.569,-24.714,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.220,d2:5a:50:4a:21:12, 2015-01-01 00:03:26.780,0.04,0.053,0.9,3.357,-1.282,-16.418,-0.198,-1.137,-23.351,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.220,d2:5a:50:4a:21:12, 2015-01-01 00:03:26.780,0.064,0.042,1.064,3.479,-1.465,-12.329,-0.143,-1.165,-23.626,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.223,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.280,0.122,0.039,0.988,5.615,-3.967,112.793,-3.4,-3.994,35.184,0,-3211.264,0,23.88,-0.96857,-0.01462,0.03052,-0.24628
 16:28:58.223,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.280,0.141,-0.001,1.021,5.981,-4.333,115.112,-3.439,-4.125,37.496,0,-3211.264,0,23.88,-0.96857,-0.01462,0.03052,-0.24628
 16:28:58.244,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.095,1.232,1.924,-0.549,-2.319,-8.301,-5.361,11.431,-24.972,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.244,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.161,1.284,1.988,5.371,4.15,-3.418,-5.262,11.36,-25.104,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.248,d2:d6:ae:79:8c:70, 2015-01-01 00:03:22.710,-0.01,-0.053,0.992,-0.488,2.747,-76.904,-0.599,-0.873,-29.383,23.814,3190.978,58.604,23.07,0.99933,-0.00311,-0.01526,-0.03207
 16:28:58.248,d2:d6:ae:79:8c:70, 2015-01-01 00:03:22.710,-0.006,-0.031,0.977,0.671,4.395,-75.928,-0.566,-0.775,-30.905,23.814,3190.978,58.604,23.07,0.99933,-0.00311,-0.01526,-0.03207
 16:28:58.252,d2:5a:50:4a:21:12, 2015-01-01 00:03:26.780,0.081,0.048,1.08,1.892,-1.343,-8.118,-0.11,-1.192,-23.818,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.252,d2:5a:50:4a:21:12, 2015-01-01 00:03:26.780,0.021,0.072,1.004,0.61,0.183,-3.174,-0.104,-1.198,-23.917,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.283,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.280,0.17,-0.009,1.055,6.653,-0.916,116.943,-3.472,-4.197,39.847,0,-3211.264,0,23.88,-0.96857,-0.01462,0.03052,-0.24628
 16:28:58.283,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.280,0.133,-0.007,1.012,5.798,1.038,121.277,-3.532,-4.23,42.286,0,-3211.264,0,23.88,-0.96857,-0.01462,0.03052,-0.24628
 16:28:58.304,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.11,1.291,1.997,-0.549,-2.014,1.343,-5.081,11.31,-25.115,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.304,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.138,1.246,1.958,-2.991,-2.686,5.31,-4.988,11.146,-25.082,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.306,d2:d6:ae:79:8c:70, 2015-01-01 00:03:22.710,-0.016,-0.068,1.023,-2.075,-4.395,-76.782,-0.588,-0.846,-32.443,23.814,3190.978,58.604,23.07,0.96365,-0.00726,-0.01401,-0.26645
 16:28:58.306,d2:d6:ae:79:8c:70, 2015-01-01 00:03:22.710,-0.037,-0.037,0.999,-0.061,0.427,-75.684,-0.566,-0.824,-33.953,23.814,3190.978,58.604,23.07,0.96365,-0.00726,-0.01401,-0.26645
 16:28:58.308,d2:d6:ae:79:8c:70, 2015-01-01 00:03:22.710,-0.009,-0.049,1.014,-1.343,-2.319,-75.317,-0.571,-0.851,-35.458,23.814,3190.978,58.604,23.07,0.96365,-0.00726,-0.01401,-0.26645
 16:28:58.308,d2:d6:ae:79:8c:70, 2015-01-01 00:03:22.710,-0.033,-0.035,1.002,-0.732,-0.488,-73.853,-0.566,-0.84,-36.936,23.814,3190.978,58.604,23.07,0.96365,-0.00726,-0.01401,-0.26645
 16:28:58.310,d2:5a:50:4a:21:12, 2015-01-01 00:03:27.140,0.034,0.075,0.995,0.61,-0.488,1.404,-0.104,-1.219,-23.917,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.310,d2:5a:50:4a:21:12, 2015-01-01 00:03:27.140,0.049,0.08,0.893,1.709,-0.183,5.432,-0.088,-1.23,-23.84,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.313,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.280,0.111,0.021,0.95,5.859,0.793,124.084,-3.604,-4.268,44.78,0,-3211.264,0,23.88,-0.96857,-0.01462,0.03052,-0.24628
 16:28:58.313,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.280,0.152,0.009,0.981,5.432,-1.709,126.404,-3.68,-4.351,47.318,0,-3211.264,0,23.88,-0.96857,-0.01462,0.03052,-0.24628
 16:28:58.334,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.17,1.289,1.967,4.761,2.075,9.521,-4.878,10.97,-24.966,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.334,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.172,1.362,1.983,5.127,2.197,14.648,-4.625,10.827,-24.741,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.338,d2:d6:ae:79:8c:70, 2015-01-01 00:03:23.070,-0.037,-0.051,0.993,0.305,2.625,-72.449,-0.544,-0.769,-38.386,23.814,3190.978,58.604,23.07,0.96365,-0.00726,-0.01401,-0.26645
 16:28:58.338,d2:d6:ae:79:8c:70, 2015-01-01 00:03:23.070,-0.038,-0.025,1.021,-0.793,-1.465,-71.96,-0.538,-0.775,-39.825,23.814,3190.978,58.604,23.07,0.96365,-0.00726,-0.01401,-0.26645
 16:28:58.342,d2:5a:50:4a:21:12, 2015-01-01 00:03:27.140,0.02,0.072,1.054,2.38,0.427,9.827,-0.055,-1.241,-23.67,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.342,d2:5a:50:4a:21:12, 2015-01-01 00:03:27.140,0.023,0.143,0.946,2.869,0.854,14.893,-0.011,-1.241,-23.401,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.343,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.280,0.177,-0.034,0.945,6.409,-3.357,128.662,-3.757,-4.471,49.905,0,-3211.264,0,23.88,-0.96857,-0.01462,0.03052,-0.24628
 16:28:58.343,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.280,0.167,0.023,1.006,6.409,-4.211,131.287,-3.84,-4.603,52.548,0,-3211.264,0,23.88,-0.96857,-0.01462,0.03052,-0.24628
 16:28:58.363,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.188,1.347,1.974,0.977,0,19.592,-4.373,10.635,-24.423,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.363,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.193,1.379,1.986,0.061,-0.366,24.475,-4.169,10.382,-24.033,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.371,d2:5a:50:4a:21:12, 2015-01-01 00:03:27.140,0.009,0.131,1.086,2.319,1.099,19.714,0.033,-1.241,-23.038,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.371,d2:5a:50:4a:21:12, 2015-01-01 00:03:27.140,-0.007,0.164,0.971,0.793,0.671,24.536,0.055,-1.247,-22.577,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.396,d2:d6:ae:79:8c:70, 2015-01-01 00:03:23.070,-0.04,-0.029,0.996,-0.916,-2.319,-70.618,-0.538,-0.791,-41.237,23.814,3190.978,58.604,23.07,0.96365,-0.00726,-0.01401,-0.26645
 16:28:58.396,d2:d6:ae:79:8c:70, 2015-01-01 00:03:23.070,-0.042,-0.039,1.008,0.061,1.648,-68.176,-0.516,-0.731,-42.599,23.814,3190.978,58.604,23.07,0.96365,-0.00726,-0.01401,-0.26645
 16:28:58.403,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.280,0.184,0.002,1.015,6.226,-3.174,134.277,-3.933,-4.719,55.25,0,-3211.264,0,23.88,-0.96857,-0.01462,0.03052,-0.24628
 16:28:58.403,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.280,0.182,-0.002,1.037,6.47,-0.671,136.475,-4.032,-4.779,57.991,0,-3211.264,0,23.88,-0.96857,-0.01462,0.03052,-0.24628
 16:28:58.424,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.201,1.356,1.958,0.671,2.075,29.358,-3.961,10.102,-23.544,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.424,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.204,1.356,1.976,2.991,2.808,33.813,-3.713,9.822,-22.956,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.426,d2:d6:ae:79:8c:70, 2015-01-01 00:03:23.070,-0.053,-0.019,1.008,-0.549,-1.77,-66.956,-0.511,-0.731,-43.94,23.814,3190.978,58.604,23.07,0.96365,-0.00726,-0.01401,-0.26645
 16:28:58.426,d2:d6:ae:79:8c:70, 2015-01-01 00:03:23.070,-0.054,-0.035,1.01,-1.038,-3.113,-65.186,-0.511,-0.758,-45.242,23.814,3190.978,58.604,23.07,0.96365,-0.00726,-0.01401,-0.26645
 16:28:58.430,d2:5a:50:4a:21:12, 2015-01-01 00:03:27.140,-0.007,0.172,1.029,0.244,1.16,29.541,0.066,-1.247,-22.017,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.430,d2:5a:50:4a:21:12, 2015-01-01 00:03:27.140,-0.014,0.175,0.978,0.549,1.465,33.936,0.082,-1.241,-21.368,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.433,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.280,0.183,0.023,0.992,6.165,0,138.367,-4.136,-4.823,60.776,0,-3211.264,0,23.88,-0.96857,-0.01462,0.03052,-0.24628
 16:28:58.433,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.280,0.18,0.012,0.964,6.042,-0.671,140.442,-4.246,-4.883,63.605,0,-3211.264,0,23.88,-0.96857,-0.01462,0.03052,-0.24628
 16:28:58.454,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.193,1.354,1.982,2.563,1.831,38.208,-3.428,9.514,-22.286,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.454,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.223,1.326,1.989,-6.348,-4.517,41.687,-3.186,9.135,-21.561,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.458,d2:d6:ae:79:8c:70, 2015-01-01 00:03:23.070,-0.035,-0.023,1.027,-0.244,-0.427,-62.744,-0.494,-0.731,-46.5,23.814,3190.978,58.604,23.07,0.96365,-0.00726,-0.01401,-0.26645
 16:28:58.458,d2:d6:ae:79:8c:70, 2015-01-01 00:03:23.070,-0.054,-0.002,0.961,0.427,2.869,-60.364,-0.467,-0.632,-47.708,23.814,3190.978,58.604,23.07,0.96365,-0.00726,-0.01401,-0.26645
 16:28:58.462,d2:5a:50:4a:21:12, 2015-01-01 00:03:27.140,-0.033,0.201,0.938,1.099,2.502,38.391,0.115,-1.219,-20.627,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.462,d2:5a:50:4a:21:12, 2015-01-01 00:03:27.140,-0.049,0.183,1.033,1.831,1.16,41.809,0.165,-1.208,-19.814,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.465,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.280,0.156,0.022,0.965,6.165,-2.625,141.602,-4.362,-4.977,66.456,0,-3211.264,0,23.88,-0.96857,-0.01462,0.03052,-0.24628
 16:28:58.465,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.280,0.189,0.04,0.976,6.165,-3.723,142.273,-4.477,-5.087,69.318,0,-3211.264,0,23.88,-0.96857,-0.01462,0.03052,-0.24628
 16:28:58.485,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.251,1.34,1.967,3.052,2.319,44.861,-3.032,8.679,-20.803,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.485,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.221,1.414,2.006,5.31,4.7,49.072,-2.719,8.3,-19.935,0,-3211.264,0,24.44,0.95285,0.20502,0.05881,-0.21561
 16:28:58.491,d2:5a:50:4a:21:12, 2015-01-01 00:03:27.140,-0.041,0.235,0.979,1.465,1.892,45.044,0.22,-1.198,-18.935,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.491,d2:5a:50:4a:21:12, 2015-01-01 00:03:27.140,-0.095,0.242,1,1.221,2.747,49.133,0.275,-1.17,-17.979,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.518,d2:d6:ae:79:8c:70, 2015-01-01 00:03:23.070,-0.07,-0.024,1.017,-0.732,-1.648,-58.533,-0.467,-0.626,-48.878,23.814,3190.978,58.604,23.07,0.96365,-0.00726,-0.01401,-0.26645
 16:28:58.518,d2:d6:ae:79:8c:70, 2015-01-01 00:03:23.070,-0.082,-0.023,1.012,-0.061,-0.732,-55.908,-0.45,-0.593,-49.993,23.814,3190.978,58.604,23.07,0.96365,-0.00726,-0.01401,-0.26645
 16:28:58.523,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.280,0.229,0.048,1.01,6.897,-3.235,141.846,-4.581,-5.18,72.175,0,-3211.264,0,23.88,-0.81818,-0.02298,0.03918,-0.57306
 16:28:58.523,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.280,0.203,0.016,0.992,7.446,-3.174,142.09,-4.669,-5.273,75.037,0,-3211.264,0,23.88,-0.81818,-0.02298,0.03918,-0.57306
 16:28:58.544,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.196,1.298,1.944,-1.953,-0.916,51.819,-2.439,7.872,-19.001,0,-3211.264,0,24.44,0.95682,0.22235,0.03314,-0.18399
 16:28:58.544,c3:a3:c5:ed:f8:8e, 2015-01-01 00:03:27.800,-0.246,1.275,1.977,1.587,2.075,53.589,-2.208,7.399,-18.034,0,-3211.264,0,24.44,0.95682,0.22235,0.03314,-0.18399
 16:28:58.548,d2:d6:ae:79:8c:70, 2015-01-01 00:03:23.070,-0.069,-0.007,1.045,-0.244,-1.16,-53.04,-0.439,-0.571,-51.053,23.814,3190.978,58.604,23.07,0.96365,-0.00726,-0.01401,-0.26645
 16:28:58.548,d2:d6:ae:79:8c:70, 2015-01-01 00:03:23.070,-0.087,-0.001,0.942,0.671,2.38,-46.57,-0.456,-0.615,-52.053,23.814,3190.978,58.604,23.07,0.96365,-0.00726,-0.01401,-0.26645
 16:28:58.552,d2:5a:50:4a:21:12, 2015-01-01 00:03:27.140,-0.079,0.287,0.986,0.549,2.319,52.002,0.324,-1.137,-16.963,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.552,d2:5a:50:4a:21:12, 2015-01-01 00:03:27.140,-0.116,0.235,1.054,-0.122,2.563,53.711,0.368,-1.104,-15.903,0,-3211.264,0,25.64,0.97879,0.02094,-0.02795,-0.20166
 16:28:58.553,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.605,0.168,0.111,1.025,7.751,-2.014,140.808,-4.752,-5.339,77.877,0,-3211.264,0,23.88,-0.81818,-0.02298,0.03918,-0.57306
 16:28:58.553,ef:e4:2c:bf:73:a9, 2015-01-01 00:03:26.605,0.175,0.082,0.98,7.324,-1.221,138.794,-4.834,-5.389,80.673,0,-3211.264,0,23.88,-0.81818,-0.02298,0.03918,-0.57306
