Time,Device name设备名称,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 16:56:51.079,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, 0.157, 0.212, 1.095, 1.831, 5.005, 78.186, 4.241, 2.362, 153.007, 45.668, -34.692, 0.196, 26.29, 0.61517, 0.00259, -0.02551, 0.7879,
 16:56:51.107,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, 0.151, -0.111, 0.973, 5.554, 7.629, 52.856, 4.395, 2.23, 155.797, 45.668, -34.692, 0.196, 26.29, 0.61517, 0.00259, -0.02551, 0.7879,
 16:56:51.111,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.153, 0.381, 0.937, 0.427, 0.488, 73.853, 2.274, 0.203, -14.024, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.112,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.093, 0.383, 1.2, -1.16, 0.366, 55.847, 2.488, 0.28, -12.805, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.117,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:13:2.825, -0.256, -0.012, 0.991, -0.061, -4.944, 2.686, 0.159, -0.396, 85.43, 24.402, -14.406, -80.262, 22.44, 0.31793, -0.00769, 0.00732, 0.948,
 16:56:51.142,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:13:9.610, 0.289, -1.032, 0.091, 0.549, -171.265, -7.751, -6.229, 11.255, -71.433, 22.736, 78.400, 21.560, 25.02, -0.26962, 0.28595, -0.72433, 0.56635,
 16:56:51.147,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:13:2.825, -0.093, 0.029, 0.988, -0.916, -5.554, 39.001, 0.22, -0.115, 87.836, 24.402, -14.406, -80.262, 22.44, 0.31793, -0.00769, 0.00732, 0.948,
 16:56:51.170,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.132, 0.297, 0.775, -0.793, 1.099, 46.997, 2.686, 0.313, -11.761, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.170,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.092, 0.345, 1.14, -2.319, -0.61, 39.307, 2.878, 0.352, -10.887, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.201,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.185, 0.284, 0.996, -1.526, -0.061, 32.898, 3.049, 0.374, -10.162, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.201,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.112, 0.203, 0.94, -2.625, 0.488, 29.053, 3.214, 0.406, -9.553, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.230,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, -0.08, 0.04, 1.003, -6.531, -4.028, 36.926, 4.246, 1.978, 157.473, 45.668, -34.692, 0.196, 26.29, 0.61517, 0.00259, -0.02551, 0.7879,
 16:56:51.230,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, -0.197, 0.039, 0.989, -6.165, -1.77, 25.085, 4.169, 1.835, 158.417, 45.668, -34.692, 0.196, 26.29, 0.61517, 0.00259, -0.02551, 0.7879,
 16:56:51.232,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.172, 0.188, 0.982, -0.061, -0.183, 26.123, 3.356, 0.45, -9.014, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.232,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.167, 0.127, 0.937, -2.075, 0.366, 21.423, 3.516, 0.494, -8.542, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.261,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.178, 0.094, 1.031, -0.305, -0.732, 15.747, 3.636, 0.549, -8.174, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.261,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.166, 0.075, 1.017, -1.709, 0.061, 13.306, 3.752, 0.604, -7.899, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.264,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:13:9.610, 0.246, -1.023, 0.005, 4.395, -158.813, -10.132, -1.571, 10.981, -48.669, 22.736, 78.400, 21.560, 25.02, -0.26962, 0.28595, -0.72433, 0.56635,
 16:56:51.290,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, -0.08, 0.059, 0.987, -0.061, 1.892, 14.893, 4.125, 1.802, 158.857, 45.668, -34.692, 0.196, 26.29, 0.61517, 0.00259, -0.02551, 0.7879,
 16:56:51.291,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.18, 0.067, 0.939, -0.488, -1.404, 9.094, 3.834, 0.665, -7.679, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.291,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.218, 0.102, 1.114, -0.977, 1.404, 7.629, 3.911, 0.725, -7.531, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.296,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:13:4.015, -0.059, -0.019, 0.999, 1.221, 10.01, 71.716, 0.324, 0.709, 94.169, 24.402, -14.406, -80.262, 22.44, 0.31793, -0.00769, 0.00732, 0.948,
 16:56:51.319,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, -0.04, 0.018, 1.033, 2.075, 2.38, 7.263, 3.955, 1.813, 158.813, 45.668, -34.692, 0.196, 26.29, 0.61517, 0.00259, -0.02551, 0.7879,
 16:56:51.348,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, -0.177, 0.01, 1.005, -0.549, -1.16, 1.953, 3.785, 1.857, 158.511, 30.772, -38.416, 0.392, 26.29, 0.61517, 0.00259, -0.02551, 0.7879,
 16:56:51.350,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.158, 0.061, 0.955, -0.305, 0.183, 5.31, 3.972, 0.829, -7.41, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.350,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.231, 0.17, 1.025, -0.427, -0.488, 2.93, 4.032, 0.917, -7.339, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.352,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:13:9.610, 0.25, -1.04, -0.042, 0.305, -146.851, -7.568, 2.153, 8.987, -28.07, 22.736, 78.400, 21.560, 25.02, -0.26962, 0.28595, -0.72433, 0.56635,
 16:56:51.380,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.197, 0.015, 0.908, -1.16, 0.488, 0.061, 4.081, 1, -7.317, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.380,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.24, 0.004, 1.044, -0.793, -0.183, -1.16, 4.109, 1.11, -7.344, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.385,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:13:4.015, 0.011, -0.01, 0.979, -0.061, 0.061, 82.397, 0.33, 0.912, 102.623, 24.402, -14.406, -80.262, 22.44, 0.31793, -0.00769, 0.00732, 0.948,
 16:56:51.408,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, -0.229, 0.001, 1.094, -0.732, 0.793, -2.625, 3.62, 1.983, 157.961, 30.772, -38.416, 0.392, 26.29, 0.61517, 0.00259, -0.02551, 0.7879,
 16:56:51.413,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.166, 0.018, 0.988, -0.61, -0.366, -2.563, 4.125, 1.208, -7.394, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.413,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.236, -0.006, 0.983, -1.16, -0.122, -4.211, 4.131, 1.313, -7.476, 23.814, 3190.978, 58.604, 23.24, 0.93256, -0.0257, 0.00772, -0.35986,
 16:56:51.442,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.215, -0.138, 1.146, 0, 1.099, -5.493, 4.125, 1.428, -7.586, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.442,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.25, 0.027, 1.001, -1.16, 0.61, -6.653, 4.103, 1.56, -7.712, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.467,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, -0.087, -0.076, 1.049, -2.563, -0.671, -5.31, 3.439, 2.148, 157.275, 30.772, -38.416, 0.392, 26.29, 0.61517, 0.00259, -0.02551, 0.7879,
 16:56:51.471,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.186, 0.084, 1.034, -3.357, 0.61, -8.789, 4.048, 1.686, -7.872, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.471,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.208, -0.194, 0.903, -4.15, -0.183, -10.01, 3.955, 1.818, -8.069, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.474,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:13:9.610, 0.21, -1.044, -0.038, 1.404, -143.25, -6.836, 4.735, 6.108, -8.91, 22.736, 78.400, 21.560, 25.02, -0.26962, 0.28595, -0.72433, 0.56635,
 16:56:51.476,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:13:4.015, 0.013, -0.034, 0.897, -1.709, 0.427, 89.844, 0.346, 1.252, 111.967, 24.402, -14.406, -80.262, 22.44, 0.31793, -0.00769, 0.00732, 0.948,
 16:56:51.501,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.177, -0.053, 1.083, -2.441, -0.427, -11.047, 3.84, 1.934, -8.289, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.501,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.2, -0.115, 0.865, -0.549, 0.244, -11.108, 3.752, 2.049, -8.525, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.529,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, -0.085, -0.243, 1.021, -2.563, 0.916, -10.254, 3.159, 2.368, 156.423, 30.772, -38.416, 0.392, 26.29, 0.61517, 0.00259, -0.02551, 0.7879,
 16:56:51.532,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.167, -0.117, 1.037, 0, 0, -12.024, 3.68, 2.17, -8.762, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.532,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.225, -0.139, 1.097, 1.587, 1.343, -12.268, 3.615, 2.291, -9.014, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.534,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:13:9.610, 0.243, -0.978, -0.001, 3.662, -139.771, -0.671, 5.971, 3.109, 9.399, 23.912, 78.400, 21.560, 25.02, -0.26962, 0.28595, -0.72433, 0.56635,
 16:56:51.559,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, -0.155, -0.217, 0.969, 0.488, 1.038, -11.536, 2.845, 2.593, 155.484, 30.772, -38.416, 0.392, 26.29, 0.61517, 0.00259, -0.02551, 0.7879,
 16:56:51.567,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:13:4.015, -0.007, -0.06, 1.059, 0.793, 0.488, 91.37, 0.396, 1.06, 121.234, 24.402, -14.406, -80.262, 22.44, 0.31793, -0.00769, 0.00732, 0.948,
 16:56:51.589,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, -0.105, -0.104, 0.93, -0.366, -1.16, -15.259, 2.626, 2.856, 154.484, 30.772, -38.416, 0.392, 26.29, 0.61517, 0.00259, -0.02551, 0.7879,
 16:56:51.591,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.21, -0.043, 0.983, -0.427, -0.793, -14.526, 3.554, 2.417, -9.283, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.591,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.166, -0.105, 1.214, -3.052, -0.244, -16.113, 3.444, 2.516, -9.597, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.623,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.17, -0.203, 0.858, -3.662, -0.122, -17.212, 3.29, 2.62, -9.932, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.623,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.162, -0.058, 0.945, -1.343, -0.61, -17.822, 3.12, 2.725, -10.294, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.650,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.141, -0.166, 0.937, -0.732, 0.244, -19.104, 2.994, 2.823, -10.668, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.650,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.182, -0.18, 1.096, 0.671, 0.427, -19.348, 2.873, 2.928, -11.058, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.677,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, -0.163, -0.144, 0.993, -7.446, -1.587, -18.25, 2.219, 3.12, 153.325, 30.772, -38.416, 0.392, 26.29, 0.228, -0.01593, 0.02942, 0.97305,
 16:56:51.683,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:13:9.610, 0.208, -1.136, -0.122, 2.686, -139.16, -2.319, 6.251, -0.022, 26.922, 23.912, 69.188, 4.802, 25.02, -0.26962, 0.28595, -0.72433, 0.56635,
 16:56:51.708,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, -0.077, -0.119, 0.997, 6.714, 5.859, -19.287, 1.906, 3.373, 152.084, 30.772, -38.416, 0.392, 26.29, 0.228, -0.01593, 0.02942, 0.97305,
 16:56:51.740,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.228, -0.109, 0.923, 1.465, 1.099, -20.386, 2.769, 3.032, -11.464, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.740,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.162, -0.093, 1.129, -0.916, -0.61, -23.865, 2.659, 3.137, -11.898, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.744,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:13:9.610, 0.235, -0.939, -0.078, 2.136, -140.625, -8.362, 5.702, -2.653, 44.088, 23.912, 69.188, 4.802, 25.02, -0.26962, 0.28595, -0.72433, 0.56635,
 16:56:51.768,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, -0.065, -0.341, 1.01, 2.38, 4.944, -25.33, 1.39, 3.455, 150.683, 30.772, -38.416, 0.392, 26.29, 0.228, -0.01593, 0.02942, 0.97305,
 16:56:51.770,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.114, -0.241, 1.014, -2.136, -0.427, -25.269, 2.51, 3.219, -12.393, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.770,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.188, -0.2, 0.941, -2.319, 1.16, -26.306, 2.324, 3.318, -12.92, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.776,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:13:4.015, 0, -0.05, 1.033, 0.793, 4.456, 89.417, 0.483, 1.214, 130.21, 24.402, -14.406, -80.262, 22.44, 0.31793, -0.00769, 0.00732, 0.948,
 16:56:51.777,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:13:4.015, 0.038, -0.081, 1.02, 0.854, -0.366, 85.205, 0.522, 0.983, 138.647, 24.402, -14.406, -80.262, 22.44, 0.31793, -0.00769, 0.00732, 0.948,
 16:56:51.798,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, -0.137, -0.267, 0.994, -9.399, -7.996, -29.419, 0.906, 3.653, 149.106, 30.772, -38.416, 0.392, 26.29, 0.228, -0.01593, 0.02942, 0.97305,
 16:56:51.801,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.113, -0.093, 0.901, 0.122, -0.061, -28.564, 2.159, 3.411, -13.48, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.801,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.116, -0.247, 1.131, 1.709, -0.305, -31.128, 2.027, 3.494, -14.09, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.831,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.225, -0.25, 0.87, 0.854, 0.854, -31.982, 1.89, 3.571, -14.733, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.831,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.149, -0.176, 1.093, 1.587, 0.488, -36.255, 1.741, 3.653, -15.425, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.860,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.053, -0.246, 0.852, 0.183, -0.183, -40.527, 1.571, 3.73, -16.205, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.860,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.075, -0.277, 1.065, 1.892, 1.038, -43.579, 1.395, 3.807, -17.056, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.863,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:13:9.610, 0.298, -0.981, -0.155, 1.526, -154.358, -6.775, 4.34, -5.037, 61.469, 23.912, 69.188, 4.802, 25.02, -0.26962, 0.28595, -0.72433, 0.56635,
 16:56:51.866,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:13:4.015, 0.073, -0.084, 0.988, -0.854, -11.719, 80.2, 0.593, 1, 146.618, 22.148, -21.168, -80.654, 22.44, 0.31793, -0.00769, 0.00732, 0.948,
 16:56:51.888,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, -0.044, -0.321, 1.048, -1.953, -0.244, -36.743, 0.494, 3.801, 147.305, 30.772, -38.416, 0.392, 26.29, 0.228, -0.01593, 0.02942, 0.97305,
 16:56:51.891,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, -0.129, -0.252, 0.848, 4.333, 0.305, -47.668, 1.247, 3.873, -17.979, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.891,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, 0.092, -0.305, 0.944, 6.165, 0.793, -54.382, 1.121, 3.928, -19.017, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.917,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, 0.263, -0.316, 0.987, 4.089, 3.357, -43.64, 0.016, 3.955, 145.118, 30.772, -38.416, 0.392, 26.29, 0.228, -0.01593, 0.02942, 0.97305,
 16:56:51.948,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, 0.62, -0.708, 1.048, 12.573, 3.174, -60.181, -0.368, 4.005, 142.388, 30.772, -38.416, 0.392, 26.29, 0.228, -0.01593, 0.02942, 0.97305,
 16:56:51.951,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, 0.267, -0.389, 0.957, 8.24, 1.587, -59.509, 1.011, 3.983, -20.165, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.951,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, 0.316, -0.537, 1.526, 0.61, 0.854, -66.772, 0.824, 4.01, -21.451, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:51.957,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:13:4.015, 0.392, 0.042, 1.022, 2.625, 12.817, 76.843, 0.632, 0.923, 153.792, 22.148, -21.168, -80.654, 22.44, 0.31793, -0.00769, 0.00732, 0.948,
 16:56:51.984,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:13:9.610, 0.566, -0.915, -0.162, 6.348, -174.988, -10.01, 2.087, -7.256, 80.002, 23.912, 69.188, 4.802, 25.02, -0.26962, 0.28595, -0.72433, 0.56635,
 16:56:52.009,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:13.180, 0.835, -1.083, 1.015, -9.766, -2.319, -76.172, -1.203, 3.779, 138.878, 30.772, -38.416, 0.392, 26.29, 0.228, -0.01593, 0.02942, 0.97305,
 16:56:52.010,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, 0.693, -0.461, 0.863, 0.732, -1.221, -74.951, 0.527, 3.961, -22.89, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:52.010,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, 0.736, -0.496, 0.982, 0, -0.549, -86.121, 0.198, 3.84, -24.532, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:52.010,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, 0.854, -0.314, 1.229, 0.549, -0.916, -89.722, -0.154, 3.636, -26.329, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:52.011,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, 0.675, -0.211, 0.889, -0.793, -2.808, -90.332, -0.489, 3.345, -28.174, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:52.069,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:13:14.370, 0.392, -0.435, 0.936, -10.071, -6.165, -90.82, -2.582, 2.911, 134.462, 30.772, -38.416, 0.392, 26.29, 0.228, -0.01593, 0.02942, 0.97305,
 16:56:52.072,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, 0.529, -0.125, 0.907, 0.977, 0.061, -90.942, -0.797, 2.999, -30.037, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:52.072,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, 0.522, -0.125, 1.172, -0.549, -0.488, -88.44, -1.066, 2.631, -31.877, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:52.073,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:13:9.610, 0.283, -1.061, -0.166, 5.798, -211.304, -3.113, -1.022, -9.113, 101.019, 23.912, 69.188, 4.802, 25.02, -0.26962, 0.28595, -0.72433, 0.56635,
 16:56:52.076,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:13:4.015, 0.233, -0.005, 1.015, -0.549, -4.456, 30.701, 0.61, 0.906, 158.725, 22.148, -21.168, -80.654, 22.44, 0.31793, -0.00769, 0.00732, 0.948,
 16:56:52.101,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, 0.46, -0.157, 0.793, 0.366, -0.183, -88.501, -1.302, 2.252, -33.69, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:52.101,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, 0.464, -0.087, 1.134, 1.221, -0.854, -89.539, -1.5, 1.857, -35.508, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:52.131,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, 0.388, -0.09, 0.964, -0.61, -1.343, -89.233, -1.67, 1.445, -37.332, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
 16:56:52.131,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:13:8.995, 0.292, -0.087, 0.995, 0.732, -0.671, -89.6, -1.818, 1.033, -39.15, 23.814, 3190.978, 58.604, 23.24, 0.99722, 0.02884, 0.0148, -0.06656,
