Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 17:34:45.862,COM13,, 0.087, -1.076, -0.042, -0.916, 0.427, -0.977, -2.329, 0.780, 67.923, 2.047, -13.040, 110.307, 32.32,,,,,,,,,,,,,,,,
 17:34:45.875,COM14,, 0.133, -0.083, 1.046, -0.549, 0.549, -0.732, -1.730, 0.231, -6.449, 5.333, 24.813, -17.307, 32.07,,,,,,,,,,,,,,,,
 17:34:45.911,COM16,, -0.134, 0.032, 0.955, -2.930, -4.700, 111.877, 6.026, 4.944, 134.341, 44.307, -30.400, 20.453, 33.78,,,,,,,,,,,,,,,,
 17:34:45.920,COM16,, -0.159, 0.021, 1.017, -3.296, -0.244, 114.014, 6.476, 4.532, 144.531, 40.073, -30.360, 19.847, 33.81,,,,,,,,,,,,,,,,
 17:34:45.968,COM13,, 0.100, -1.068, -0.035, -4.822, 5.005, -3.296, -2.148, 0.692, 68.187, 1.360, -13.553, 111.627, 32.31,,,,,,,,,,,,,,,,
 17:34:45.980,COM14,, 0.147, -0.042, 0.905, -0.183, 1.892, -5.981, -1.681, -0.055, -5.202, 2.007, 22.900, -14.980, 32.09,,,,,,,,,,,,,,,,
 17:34:46.056,COM13,, 0.116, -1.080, -0.052, 3.235, 9.338, 2.563, -1.824, 0.406, 67.950, -0.287, -14.233, 111.173, 32.34,,,,,,,,,,,,,,,,
 17:34:46.088,COM16,, -0.160, 0.063, 1.002, -3.967, -0.549, 114.685, 6.844, 4.005, 154.446, 35.033, -29.873, 18.800, 33.80,,,,,,,,,,,,,,,,
 17:34:46.091,COM14,, 0.170, 0.174, 1.040, 1.160, 0.183, -9.399, -1.533, -0.357, -4.850, 0.087, 20.720, -13.793, 32.05,,,,,,,,,,,,,,,,
 17:34:46.113,COM16,, -0.122, 0.068, 1.016, -3.967, 0.122, 119.507, 7.108, 3.389, 164.130, 30.027, -28.907, 17.693, 33.80,,,,,,,,,,,,,,,,
 17:34:46.162,COM13,, 0.227, -1.050, 0.045, 0.244, 11.414, -2.930, -1.483, 0.115, 67.269, 0.000, -15.047, 112.880, 32.31,,,,,,,,,,,,,,,,
 17:34:46.176,COM14,, 0.150, -0.040, 0.943, -0.427, -0.122, -13.550, -1.285, -0.731, -5.229, -1.880, 20.907, -13.047, 32.06,,,,,,,,,,,,,,,,
 17:34:46.262,COM16,, -0.143, -0.083, 0.909, -3.601, -2.563, 122.009, 7.284, 2.708, 173.666, 25.853, -26.587, 16.853, 33.80,,,,,,,,,,,,,,,,
 17:34:46.267,COM13,, 0.086, -1.098, 0.054, 0.305, 17.639, 0.549, -1.005, -0.346, 66.215, -1.280, -15.893, 113.507, 32.31,,,,,,,,,,,,,,,,
 17:34:46.307,COM14,, 0.116, 0.155, 0.960, 0.854, -0.305, -19.226, -0.923, -1.154, -6.218, -3.893, 21.160, -12.447, 32.08,,,,,,,,,,,,,,,,
 17:34:46.370,COM13,, -0.104, -1.093, 0.300, 2.808, 22.644, 0.061, -0.423, -0.753, 64.748, -2.427, -17.353, 114.600, 32.33,,,,,,,,,,,,,,,,
 17:34:46.397,COM14,, 0.184, 0.106, 1.028, -0.427, -1.221, -23.254, -0.439, -1.544, -7.767, -4.767, 20.853, -12.033, 32.07,,,,,,,,,,,,,,,,
 17:34:46.452,COM13,, 0.014, -1.081, 0.146, -3.052, 30.029, -4.700, 0.374, -1.192, 62.754, -3.087, -18.327, 116.053, 32.36,,,,,,,,,,,,,,,,
 17:34:46.497,COM16,, -0.146, 0.159, 1.074, -4.517, -3.540, 125.793, 7.361, 2.027, -176.792, 20.887, -23.567, 15.760, 33.75,,,,,,,,,,,,,,,,
 17:34:46.500,COM16,, -0.143, -0.044, 0.922, -3.967, -5.798, 131.042, 7.322, 1.318, -167.278, 16.093, -20.073, 14.973, 33.84,,,,,,,,,,,,,,,,
 17:34:46.512,COM14,, 0.060, 0.155, 1.029, -1.709, -0.732, -31.982, 0.159, -1.873, -9.965, -5.240, 21.280, -11.667, 32.10,,,,,,,,,,,,,,,,
 17:34:46.536,COM16,, -0.183, 0.165, 1.075, -4.395, 0.366, 138.916, 7.229, 0.621, -157.808, 11.953, -16.007, 13.893, 33.80,,,,,,,,,,,,,,,,
 17:34:46.557,COM13,, -0.130, -1.110, 0.290, -0.305, 42.175, -1.831, 1.038, -1.434, 60.101, -5.053, -19.093, 117.947, 32.36,,,,,,,,,,,,,,,,
 17:34:46.596,COM14,, -0.078, 0.183, 1.053, -1.892, -0.183, -45.898, 0.731, -2.032, -12.980, -7.033, 21.400, -11.327, 32.08,,,,,,,,,,,,,,,,
 17:34:46.663,COM16,, -0.240, -0.048, 0.982, -5.737, 2.502, 151.062, 7.119, 0.154, -148.250, 7.360, -11.340, 12.280, 33.81,,,,,,,,,,,,,,,,
 17:34:46.669,COM13,, -0.294, -1.099, 0.153, -3.967, 57.556, -1.648, 2.076, -1.577, 56.459, -6.460, -19.613, 118.107, 32.29,,,,,,,,,,,,,,,,
 17:34:46.702,COM14,, -0.434, 0.104, 0.897, -3.296, -0.122, -57.922, 1.373, -2.016, -17.172, -9.167, 19.407, -11.093, 32.08,,,,,,,,,,,,,,,,
 17:34:46.758,COM13,, -0.187, -1.092, 0.208, 3.357, 58.411, -1.404, 3.038, -1.225, 51.196, -8.200, -19.207, 117.853, 32.31,,,,,,,,,,,,,,,,
 17:34:46.785,COM14,, -0.196, 0.034, 0.787, -3.479, 0.305, -61.646, 1.961, -1.555, -23.115, -11.433, 19.287, -11.107, 32.10,,,,,,,,,,,,,,,,
 17:34:46.865,COM13,, -0.198, -1.059, 0.002, 4.517, 61.401, 1.770, 3.406, -0.335, 45.308, -9.947, -18.207, 115.473, 32.34,,,,,,,,,,,,,,,,
 17:34:46.910,COM16,, -0.184, -0.257, 1.192, -4.578, -6.104, 120.300, 6.866, -0.467, -137.922, 3.287, -5.780, 9.480, 33.78,,,,,,,,,,,,,,,,
 17:34:46.916,COM14,, -0.137, 0.008, 0.946, 0.671, 2.930, -62.012, 2.131, -0.412, -29.597, -13.413, 17.780, -11.273, 32.12,,,,,,,,,,,,,,,,
 17:34:46.928,COM16,, -0.169, -0.232, 1.215, -3.357, 1.404, 111.023, 5.724, -0.670, -129.067, -1.127, -1.080, 6.980, 33.79,,,,,,,,,,,,,,,,
 17:34:46.937,COM16,, -0.079, -0.090, 0.885, -3.174, 3.418, 99.792, 4.548, -1.373, -113.390, -4.407, 1.553, 3.653, 33.80,,,,,,,,,,,,,,,,
 17:34:46.972,COM13,, -0.100, -1.057, -0.040, -9.949, 63.110, -4.517, 3.549, 0.489, 39.040, -11.660, -16.540, 113.740, 32.37,,,,,,,,,,,,,,,,
 17:34:46.974,COM14,, -0.150, 0.010, 1.123, -1.526, 1.587, -61.523, 1.972, 0.676, -36.431, -15.573, 16.273, -11.507, 32.08,,,,,,,,,,,,,,,,
 17:34:47.015,COM16,, -0.072, -0.129, 0.819, -2.991, -2.808, 89.844, 3.582, -2.010, -100.327, -6.687, 3.733, 1.073, 33.79,,,,,,,,,,,,,,,,
 17:34:47.053,COM13,, -0.007, -1.038, 0.057, -1.953, 59.265, 2.441, 3.653, 1.181, 32.783, -13.113, -15.227, 111.433, 32.35,,,,,,,,,,,,,,,,
 17:34:47.080,COM14,, -0.111, -0.034, 1.033, -4.761, 0.549, -57.617, 1.791, 1.582, -43.281, -17.020, 14.273, -11.753, 32.09,,,,,,,,,,,,,,,,
 17:34:47.133,COM16,, -0.100, -0.008, 1.010, -2.808, -6.042, 90.820, 2.851, -1.983, -88.951, -8.707, 3.720, -1.047, 33.79,,,,,,,,,,,,,,,,
 17:34:47.162,COM13,, 0.024, -1.069, 0.001, 2.441, 53.833, 3.845, 3.604, 1.681, 26.785, -13.607, -13.867, 109.720, 32.36,,,,,,,,,,,,,,,,
 17:34:47.216,COM14,, -0.041, 0.035, 0.879, -4.883, 0.000, -51.941, 1.588, 2.291, -49.719, -18.933, 12.673, -11.860, 32.08,,,,,,,,,,,,,,,,
 17:34:47.266,COM13,, 0.107, -1.053, -0.155, 4.883, 41.992, 2.930, 3.362, 1.983, 21.242, -14.093, -13.167, 108.173, 32.35,,,,,,,,,,,,,,,,
 17:34:47.271,COM14,, -0.074, 0.055, 0.918, -2.380, 2.686, -40.283, 1.340, 2.851, -55.585, -20.747, 11.167, -11.953, 32.05,,,,,,,,,,,,,,,,
 17:34:47.372,COM13,, 0.046, -1.097, -0.153, -6.348, 29.785, -3.296, 2.747, 2.131, 16.452, -15.860, -12.747, 106.493, 32.32,,,,,,,,,,,,,,,,
 17:34:47.385,COM14,, -0.017, 0.038, 0.945, -1.587, 2.563, -27.527, 1.055, 3.301, -60.480, -22.487, 10.907, -12.247, 32.08,,,,,,,,,,,,,,,,
 17:34:47.458,COM13,, 0.067, -1.057, -0.177, -3.601, 13.672, -0.061, 2.368, 1.972, 12.827, -15.460, -12.153, 106.187, 32.32,,,,,,,,,,,,,,,,
 17:34:47.490,COM14,, -0.044, 0.011, 0.992, -3.784, 1.099, -9.094, 0.851, 3.576, -64.105, -22.993, 8.853, -12.667, 32.08,,,,,,,,,,,,,,,,
 17:34:47.566,COM13,, 0.171, -1.033, -0.341, -4.395, -16.602, -1.160, 1.681, 1.956, 10.745, -13.593, -12.167, 106.367, 32.32,,,,,,,,,,,,,,,,
 17:34:47.596,COM14,, 0.004, -0.071, 1.007, -2.625, -0.977, 17.517, 0.731, 3.768, -66.083, -25.400, 8.947, -13.160, 32.05,,,,,,,,,,,,,,,,
 17:34:47.650,COM13,, 0.250, -1.099, -0.380, 2.686, -44.006, 2.563, 0.676, 1.659, 10.893, -13.613, -12.140, 106.513, 32.34,,,,,,,,,,,,,,,,
 17:34:47.680,COM14,, 0.125, -0.193, 0.974, 0.977, -1.099, 44.556, 0.593, 3.807, -65.874, -28.113, 8.687, -14.627, 32.09,,,,,,,,,,,,,,,,
 17:34:47.758,COM13,, 0.307, -1.028, -0.264, -3.479, -56.274, -5.127, -0.363, 1.143, 13.788, -12.307, -12.327, 106.847, 32.36,,,,,,,,,,,,,,,,
 17:34:47.784,COM14,, 0.264, -0.223, 1.010, 2.991, -2.197, 56.396, 0.253, 3.604, -63.188, -33.707, 10.193, -17.953, 32.07,,,,,,,,,,,,,,,,
 17:34:47.867,COM13,, 0.168, -1.054, -0.222, -2.075, -59.326, -3.662, -1.115, 0.522, 18.825, -10.300, -12.433, 106.700, 32.34,,,,,,,,,,,,,,,,
 17:34:47.889,COM14,, 0.061, -0.126, 1.019, 2.441, -1.953, 59.875, -0.093, 3.082, -58.920, -42.727, 12.347, -26.000, 32.10,,,,,,,,,,,,,,,,
 17:34:47.970,COM14,, 0.071, -0.157, 0.974, 2.197, -1.709, 67.139, -0.401, 2.521, -54.470, -50.773, 16.240, -41.747, 32.04,,,,,,,,,,,,,,,,
 17:34:47.973,COM13,, 0.146, -1.102, -0.199, -0.610, -67.017, -3.113, -1.912, -0.033, 24.538, -10.620, -12.413, 105.980, 32.31,,,,,,,,,,,,,,,,
 17:34:48.030,COM16,, -0.120, -0.037, 1.206, -3.174, -0.916, 93.628, 2.313, -1.664, -79.014, -9.480, 3.293, -4.300, 33.79,,,,,,,,,,,,,,,,
 17:34:48.034,COM16,, -0.148, 0.029, 1.117, -4.395, 2.014, 98.999, 2.032, -1.154, -70.186, -9.993, 0.060, -6.347, 33.79,,,,,,,,,,,,,,,,
 17:34:48.040,COM16,, -0.157, 0.055, 1.049, -3.540, -0.671, 113.281, 1.967, -0.802, -62.985, -6.387, -5.053, -4.407, 33.80,,,,,,,,,,,,,,,,
 17:34:48.043,COM16,, -0.196, 0.057, 1.041, -7.813, -4.578, 131.104, 1.956, -0.511, -57.426, -0.220, -9.887, 1.840, 33.78,,,,,,,,,,,,,,,,
 17:34:48.055,COM13,, 0.082, -1.056, -0.199, -3.906, -68.359, -3.967, -2.384, -0.385, 30.965, -9.100, -12.040, 107.933, 32.32,,,,,,,,,,,,,,,,
 17:34:48.059,COM16,, -0.270, 0.076, 0.985, -4.517, -1.587, 150.696, 1.296, -0.313, -51.872, 10.273, -14.147, 9.660, 33.81,,,,,,,,,,,,,,,,
 17:34:48.062,COM16,, -0.229, -0.179, 1.043, -5.066, 0.000, 151.367, 0.555, 0.115, -35.046, 24.173, -14.807, 19.120, 33.79,,,,,,,,,,,,,,,,
 17:34:48.066,COM16,, -0.188, -0.063, 0.971, -3.113, -3.479, 132.141, 0.143, 1.000, -13.277, 37.947, -14.000, 27.220, 33.83,,,,,,,,,,,,,,,,
 17:34:48.077,COM14,, 0.027, -0.195, 0.944, 2.930, -1.892, 68.542, -0.637, 2.153, -49.460, -52.593, 22.040, -65.360, 32.04,,,,,,,,,,,,,,,,
 17:34:48.078,COM16,, -0.214, 0.004, 1.030, -4.700, -0.854, 134.399, 0.082, 1.686, 6.191, 49.027, -11.847, 31.180, 33.80,,,,,,,,,,,,,,,,
 17:34:48.106,COM16,, -0.205, 0.050, 0.974, -3.906, -1.892, 130.798, 0.352, 2.582, 23.818, 56.220, -11.573, 32.313, 33.79,,,,,,,,,,,,,,,,
 17:34:48.160,COM13,, 0.103, -0.975, -0.129, 3.296, -69.702, 0.854, -2.840, -0.483, 37.760, -7.673, -11.807, 107.647, 32.33,,,,,,,,,,,,,,,,
 17:34:48.192,COM16,, -0.223, -0.091, 1.071, -3.113, -1.221, 129.272, 0.917, 3.532, 40.754, 60.387, -13.160, 31.567, 33.79,,,,,,,,,,,,,,,,
 17:34:48.200,COM16,, -0.162, 0.016, 1.075, -3.418, -2.747, 130.798, 1.708, 4.351, 56.739, 61.353, -15.640, 29.987, 33.80,,,,,,,,,,,,,,,,
 17:34:48.237,COM14,, 0.095, -0.202, 0.867, 2.930, -2.258, 69.458, -0.862, 1.884, -44.132, -41.407, 29.700, -89.567, 32.05,,,,,,,,,,,,,,,,
 17:34:48.267,COM13,, 0.016, -1.085, -0.244, -5.554, -64.087, -5.432, -3.098, -0.472, 44.648, -5.827, -11.827, 109.587, 32.35,,,,,,,,,,,,,,,,
 17:34:48.268,COM14,, 0.005, -0.273, 0.854, 2.625, -0.366, 64.087, -1.099, 1.692, -38.633, -17.993, 36.127, -102.080, 32.08,,,,,,,,,,,,,,,,
 17:34:48.317,COM16,, -0.159, -0.032, 0.935, -3.906, -3.174, 129.822, 2.631, 4.993, 72.037, 61.807, -18.800, 27.800, 33.80,,,,,,,,,,,,,,,,
 17:34:48.354,COM13,, 0.011, -0.998, -0.017, -2.502, -57.312, -0.854, -3.323, -0.308, 51.389, -3.733, -11.893, 109.587, 32.31,,,,,,,,,,,,,,,,
 17:34:48.374,COM14,, 0.094, -0.159, 1.054, 1.404, -1.770, 56.946, -1.351, 1.588, -33.294, 8.440, 40.527, -94.720, 32.05,,,,,,,,,,,,,,,,
 17:34:48.460,COM16,, -0.200, -0.041, 1.073, -5.432, -0.305, 126.526, 3.593, 5.367, 86.754, 60.440, -22.393, 26.233, 33.76,,,,,,,,,,,,,,,,
 17:34:48.460,COM13,, -0.049, -1.046, -0.123, 4.089, -37.903, 2.075, -3.373, -0.055, 57.563, -2.200, -12.113, 109.433, 32.31,,,,,,,,,,,,,,,,
 17:34:48.485,COM14,, 0.056, -0.247, 0.922, 5.005, 0.183, 37.170, -1.412, 1.439, -27.109, 23.380, 40.193, -72.227, 32.06,,,,,,,,,,,,,,,,
 17:34:48.567,COM14,, 0.087, -0.177, 1.128, 1.831, -0.244, 23.071, -1.631, 1.033, -18.578, 24.080, 36.340, -47.507, 32.06,,,,,,,,,,,,,,,,
 17:34:48.567,COM13,, -0.060, -1.002, -0.067, 1.465, -23.682, 1.282, -3.230, 0.214, 62.430, -0.340, -12.173, 109.140, 32.35,,,,,,,,,,,,,,,,
 17:34:48.588,COM16,, -0.147, 0.038, 0.957, -4.883, -0.427, 121.460, 4.301, 5.790, 100.794, 57.313, -26.007, 24.313, 33.79,,,,,,,,,,,,,,,,
 17:34:48.618,COM16,, -0.158, 0.010, 0.964, -3.357, -4.150, 116.028, 5.010, 5.554, 113.566, 52.840, -28.173, 22.587, 33.78,,,,,,,,,,,,,,,,
 17:34:48.651,COM13,, 0.067, -1.113, -0.150, 2.808, -11.414, 0.854, -2.917, 0.555, 65.643, -0.707, -12.420, 109.133, 32.31,,,,,,,,,,,,,,,,
 17:34:48.673,COM14,, 0.133, -0.126, 1.089, 1.160, 0.366, 11.108, -1.736, 0.714, -12.349, 17.227, 31.267, -30.053, 32.10,,,,,,,,,,,,,,,,
 17:34:48.757,COM13,, 0.088, -1.045, -0.052, 6.470, -2.930, 1.648, -2.741, 0.775, 67.341, 1.800, -12.640, 110.373, 32.32,,,,,,,,,,,,,,,,
 17:34:48.760,COM16,, -0.151, 0.022, 0.956, -3.479, 0.977, 116.028, 5.609, 5.394, 125.398, 48.260, -30.167, 21.380, 33.80,,,,,,,,,,,,,,,,
 17:34:48.769,COM14,, 0.154, -0.037, 1.019, 2.258, 0.122, 2.563, -1.824, 0.450, -8.377, 9.940, 27.273, -20.500, 32.05,,,,,,,,,,,,,,,,
 17:34:48.856,COM16,, -0.115, -0.021, 0.941, -3.906, -0.854, 116.760, 6.163, 4.982, 136.417, 43.600, -30.407, 20.393, 33.79,,,,,,,,,,,,,,,,
 17:34:48.861,COM13,, 0.000, -1.167, 0.121, -2.075, 2.197, -2.869, -2.494, 0.720, 68.082, 1.860, -13.193, 111.573, 32.33,,,,,,,,,,,,,,,,
 17:34:48.874,COM14,, 0.133, 0.018, 0.840, 0.000, -0.061, -2.380, -1.851, 0.132, -6.081, 4.447, 24.473, -16.480, 32.08,,,,,,,,,,,,,,,,
 17:34:48.957,COM16,, -0.159, -0.096, 1.192, -4.639, -2.197, 116.943, 6.619, 4.444, 146.931, 39.027, -30.467, 19.387, 33.80,,,,,,,,,,,,,,,,
 17:34:48.969,COM13,, 0.104, -1.034, -0.036, -0.061, 7.874, 2.014, -2.137, 0.538, 68.126, 0.380, -13.827, 111.587, 32.34,,,,,,,,,,,,,,,,
 17:34:48.979,COM14,, 0.151, -0.004, 1.125, 1.038, 1.953, -7.874, -1.703, -0.192, -5.043, 0.860, 23.027, -14.373, 32.07,,,,,,,,,,,,,,,,
 17:34:49.047,COM16,, -0.126, -0.090, 0.996, -2.747, -0.488, 115.845, 6.976, 3.966, 157.225, 34.067, -29.880, 18.560, 33.80,,,,,,,,,,,,,,,,
 17:34:49.076,COM13,, 0.157, -0.999, 0.084, 2.380, 11.353, 1.587, -1.802, 0.231, 67.643, -0.160, -14.447, 111.780, 32.38,,,,,,,,,,,,,,,,
 17:34:49.091,COM14,, 0.168, 0.143, 0.961, 1.526, 1.038, -11.292, -1.450, -0.527, -4.988, -1.520, 20.847, -13.400, 32.06,,,,,,,,,,,,,,,,
 17:34:49.157,COM13,, 0.229, -1.063, -0.072, 1.953, 14.648, 2.136, -1.340, -0.187, 66.786, -0.220, -15.453, 112.987, 32.33,,,,,,,,,,,,,,,,
 17:34:49.168,COM14,, 0.234, 0.014, 1.143, 0.977, 0.244, -14.526, -1.110, -0.934, -5.565, -2.513, 20.953, -12.740, 32.06,,,,,,,,,,,,,,,,
 17:34:49.169,COM16,, -0.088, -0.097, 0.955, -2.319, 0.000, 116.516, 7.191, 3.279, 167.119, 29.053, -28.347, 17.960, 33.78,,,,,,,,,,,,,,,,
 17:34:49.202,COM16,, -0.111, 0.134, 0.898, -3.784, -2.747, 115.845, 7.284, 2.571, 176.484, 24.300, -26.027, 16.833, 33.82,,,,,,,,,,,,,,,,
 17:34:49.263,COM13,, 0.091, -1.134, 0.083, -2.319, 17.822, -2.319, -0.780, -0.549, 65.583, -1.640, -16.560, 114.500, 32.32,,,,,,,,,,,,,,,,
 17:34:49.281,COM14,, 0.131, 0.083, 1.034, -1.770, -1.343, -17.700, -0.687, -1.285, -6.735, -3.640, 21.200, -12.133, 32.03,,,,,,,,,,,,,,,,
 17:34:49.362,COM14,, 0.082, 0.119, 0.995, -1.709, 0.427, -25.818, -0.242, -1.593, -8.366, -5.360, 21.293, -11.600, 32.08,,,,,,,,,,,,,,,,
 17:34:49.366,COM13,, -0.006, -1.035, 0.180, -1.648, 25.696, -2.014, -0.110, -0.939, 64.012, -3.047, -17.813, 115.153, 32.35,,,,,,,,,,,,,,,,
 17:34:49.368,COM16,, -0.132, 0.001, 0.897, -3.662, -1.709, 123.718, 7.311, 1.961, -174.650, 19.940, -22.780, 15.827, 33.81,,,,,,,,,,,,,,,,
 17:34:49.470,COM16,, -0.173, 0.068, 0.913, -3.723, -0.122, 129.822, 7.317, 1.373, -165.877, 15.707, -19.767, 14.740, 33.76,,,,,,,,,,,,,,,,
 17:34:49.472,COM13,, -0.088, -1.069, 0.225, 1.404, 33.813, 0.366, 0.560, -1.203, 61.913, -4.333, -18.753, 116.873, 32.29,,,,,,,,,,,,,,,,
 17:34:49.472,COM14,, -0.001, 0.140, 0.974, -0.610, -0.183, -34.180, 0.313, -1.846, -10.679, -6.573, 21.280, -11.340, 32.10,,,,,,,,,,,,,,,,
 17:34:49.552,COM13,, -0.118, -1.111, 0.334, 0.854, 48.401, 2.197, 1.450, -1.511, 59.013, -5.940, -19.333, 118.260, 32.35,,,,,,,,,,,,,,,,
 17:34:49.580,COM14,, -0.037, 0.208, 0.995, -3.967, -0.244, -48.767, 0.895, -2.043, -13.887, -7.940, 20.707, -11.227, 32.07,,,,,,,,,,,,,,,,
 17:34:49.650,COM16,, -0.162, -0.012, 1.112, -4.333, -2.380, 143.555, 7.262, 0.703, -156.725, 11.493, -15.327, 13.567, 33.80,,,,,,,,,,,,,,,,
 17:34:49.657,COM16,, -0.221, -0.043, 1.072, -6.042, 0.244, 147.217, 7.169, 0.022, -146.904, 7.067, -10.287, 11.993, 33.81,,,,,,,,,,,,,,,,
 17:34:49.661,COM14,, -0.377, 0.072, 1.079, -4.700, 0.977, -60.303, 1.478, -1.972, -18.501, -9.753, 19.013, -11.087, 32.12,,,,,,,,,,,,,,,,
 17:34:49.665,COM13,, -0.374, -1.083, 0.112, 1.160, 60.364, 4.333, 2.395, -1.494, 54.910, -7.847, -19.600, 118.287, 32.35,,,,,,,,,,,,,,,,
 17:34:49.747,COM16,, -0.159, -0.261, 1.046, -1.404, -10.803, 118.713, 6.773, -0.456, -136.653, 2.680, -5.213, 9.320, 33.79,,,,,,,,,,,,,,,,
 17:34:49.765,COM14,, -0.256, 0.052, 0.909, -6.470, -0.488, -62.927, 1.972, -1.340, -24.708, -11.773, 19.240, -11.173, 32.07,,,,,,,,,,,,,,,,
 17:34:49.772,COM13,, -0.239, -1.063, 0.105, 3.601, 63.049, 5.981, 3.285, -0.983, 49.290, -9.680, -19.113, 117.060, 32.32,,,,,,,,,,,,,,,,
 17:34:49.869,COM14,, -0.128, 0.046, 0.885, -0.549, 1.587, -62.805, 2.181, -0.198, -31.399, -14.233, 17.573, -11.307, 32.07,,,,,,,,,,,,,,,,
 17:34:49.875,COM13,, -0.128, -1.021, 0.127, 7.935, 62.317, 5.798, 3.818, 0.000, 43.220, -10.220, -17.567, 115.573, 32.35,,,,,,,,,,,,,,,,
 17:34:49.898,COM16,, -0.169, -0.196, 1.171, -2.502, -3.723, 107.361, 5.565, -1.000, -126.365, -1.360, 0.093, 6.540, 33.80,,,,,,,,,,,,,,,,
 17:34:49.905,COM16,, -0.097, -0.055, 0.986, -3.296, 4.578, 98.206, 4.384, -1.560, -110.984, -4.813, 2.653, 3.133, 33.80,,,,,,,,,,,,,,,,
 17:34:49.958,COM13,, -0.093, -1.071, -0.006, 8.301, 61.646, 4.333, 3.823, 0.901, 36.942, -11.713, -16.307, 112.507, 32.33,,,,,,,,,,,,,,,,
 17:34:49.978,COM14,, -0.150, 0.013, 1.013, 0.061, 1.099, -62.012, 2.010, 0.923, -38.304, -16.613, 15.887, -11.467, 32.08,,,,,,,,,,,,,,,,
 17:34:50.055,COM16,, -0.046, 0.020, 0.937, -2.502, -2.014, 94.482, 3.444, -2.032, -98.212, -7.527, 3.833, 0.540, 33.79,,,,,,,,,,,,,,,,
 17:34:50.063,COM14,, -0.084, 0.066, 1.151, -4.883, 1.526, -58.350, 1.741, 1.796, -45.159, -18.560, 14.207, -11.833, 32.02,,,,,,,,,,,,,,,,
 17:34:50.081,COM13,, -0.042, -1.041, 0.024, 1.038, 58.472, 6.409, 3.510, 1.489, 30.657, -13.507, -14.680, 110.667, 32.33,,,,,,,,,,,,,,,,
 17:34:50.109,COM16,, -0.120, -0.065, 1.117, -3.906, -7.813, 91.187, 2.714, -2.043, -87.023, -9.200, 3.620, -1.467, 33.80,,,,,,,,,,,,,,,,
 17:34:50.163,COM13,, 0.099, -1.073, -0.042, -4.395, 49.683, 1.587, 3.560, 1.708, 24.653, -13.327, -13.773, 108.767, 32.33,,,,,,,,,,,,,,,,
 17:34:50.167,COM14,, 0.007, 0.046, 0.828, -6.348, 1.038, -49.683, 1.544, 2.472, -51.608, -20.133, 12.560, -11.833, 32.06,,,,,,,,,,,,,,,,
 17:34:50.265,COM13,, 0.002, -1.052, 0.021, 2.563, 38.086, 3.845, 3.378, 2.054, 19.325, -14.953, -12.893, 107.427, 32.31,,,,,,,,,,,,,,,,
 17:34:50.270,COM14,, -0.048, 0.078, 0.828, -2.808, 2.014, -38.208, 1.302, 3.016, -57.299, -20.687, 10.713, -11.967, 32.05,,,,,,,,,,,,,,,,
 17:34:50.376,COM14,, -0.073, 0.028, 1.049, -0.977, 2.441, -23.010, 1.000, 3.472, -61.974, -22.613, 8.827, -12.180, 32.11,,,,,,,,,,,,,,,,
 17:34:50.400,COM13,, 0.038, -1.051, -0.158, 5.920, 22.827, 6.470, 2.796, 2.247, 14.936, -15.820, -12.293, 106.193, 32.31,,,,,,,,,,,,,,,,
 17:34:50.454,COM13,, 0.098, -1.016, -0.317, -2.136, 3.052, 1.282, 2.137, 2.142, 11.843, -14.373, -12.093, 106.113, 32.34,,,,,,,,,,,,,,,,
 17:34:50.483,COM14,, -0.078, -0.035, 1.107, -3.784, 0.977, -2.686, 0.797, 3.708, -65.270, -24.253, 8.700, -12.887, 32.09,,,,,,,,,,,,,,,,
 17:34:50.559,COM13,, 0.250, -1.023, -0.412, -0.427, -25.513, 0.671, 1.329, 1.917, 10.607, -14.027, -12.107, 106.300, 32.36,,,,,,,,,,,,,,,,
 17:34:50.564,COM14,, 0.058, -0.101, 1.039, -1.160, -0.793, 25.757, 0.720, 3.851, -66.594, -26.020, 8.980, -13.647, 32.05,,,,,,,,,,,,,,,,
 17:34:50.665,COM13,, 0.401, -1.024, -0.436, -3.784, -50.232, -3.540, 0.236, 1.522, 11.876, -12.093, -12.267, 106.567, 32.36,,,,,,,,,,,,,,,,
 17:34:50.671,COM14,, 0.255, -0.242, 1.013, -0.244, -1.587, 50.415, 0.483, 3.818, -65.522, -30.100, 8.573, -15.313, 32.09,,,,,,,,,,,,,,,,
 17:34:50.771,COM13,, 0.169, -0.970, -0.216, -3.418, -56.580, -5.310, -0.610, 0.873, 15.853, -12.473, -12.333, 106.840, 32.34,,,,,,,,,,,,,,,,
 17:34:50.774,COM14,, 0.132, -0.188, 0.947, 2.930, -2.686, 56.580, 0.170, 3.477, -62.073, -36.753, 10.487, -20.047, 32.08,,,,,,,,,,,,,,,,
