Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(?t),Magnetic field Y(?t),Magnetic field Z(?t),Temperature(?),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 16:33:01.246,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:28.900,0.067,1.038,1.992,-4.822,-4.639,-10.986,-1.307,0.275,13.81,0,-3211.264,0,24.47,0.96365,0.22345,0.0213,0.14456
 16:33:01.248,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.200,0.017,0.007,1.012,2.136,3.296,22.522,-0.192,0.401,0.461,23.814,3190.978,58.604,23.2,0.99966,-0.00037,-0.00482,-0.02411
 16:33:01.248,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.200,0.038,-0.013,0.995,-0.061,-2.136,21.729,-0.198,0.346,0.895,23.814,3190.978,58.604,23.2,0.99966,-0.00037,-0.00482,-0.02411
 16:33:01.252,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.240,0.018,0.047,0.953,1.404,0.977,-10.925,-0.89,0.516,15.831,0,-3211.264,0,25.26,0.98608,0.02228,-0.00623,0.16425
 16:33:01.252,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.240,0.045,0.019,0.948,2.686,-0.061,-10.803,-0.857,0.527,15.617,0,-3211.264,0,25.26,0.98608,0.02228,-0.00623,0.16425
 16:33:01.254,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.260,0.01,0.034,0.941,2.258,-3.54,47.18,-3.268,-0.917,-77.25,0,-3211.264,0,24.06,-0.66098,0.00842,0.00662,0.75024
 16:33:01.254,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.260,0.02,0.01,1.023,2.319,-4.639,47.302,-3.224,-0.983,-76.311,0,-3211.264,0,24.06,-0.66098,0.00842,0.00662,0.75024
 16:33:01.274,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:28.900,0.027,0.942,1.982,-0.427,-2.258,-11.719,-1.368,0.291,13.574,0,-3211.264,0,24.47,0.96365,0.22345,0.0213,0.14456
 16:33:01.274,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:28.900,-0.02,0.97,1.966,4.15,4.822,-12.512,-1.346,0.379,13.359,0,-3211.264,0,24.47,0.96365,0.22345,0.0213,0.14456
 16:33:01.278,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.200,0.041,0.006,1,0.366,0.488,22.034,-0.198,0.341,1.335,23.814,3190.978,58.604,23.2,0.99966,-0.00037,-0.00482,-0.02411
 16:33:01.278,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.200,0.019,-0.018,1.013,0.793,0.793,20.935,-0.192,0.341,1.752,23.814,3190.978,58.604,23.2,0.99966,-0.00037,-0.00482,-0.02411
 16:33:01.282,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.240,0.007,-0.006,1.089,1.404,-0.061,-11.658,-0.824,0.527,15.392,0,-3211.264,0,25.26,0.98608,0.02228,-0.00623,0.16425
 16:33:01.282,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.240,-0.007,0.012,1.05,-0.671,0,-12.268,-0.829,0.527,15.15,0,-3211.264,0,25.26,0.98608,0.02228,-0.00623,0.16425
 16:33:01.284,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.260,0,0.044,1.084,2.319,-1.099,47.546,-3.192,-1.049,-75.366,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.284,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.260,-0.011,-0.001,1.033,2.625,2.991,48.279,-3.153,-1.049,-74.41,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.306,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:28.900,0.015,1,2.007,-0.793,1.404,-13.123,-1.28,0.549,13.167,0,-3211.264,0,24.47,0.96365,0.22345,0.0213,0.14456
 16:33:01.306,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:28.900,0.006,1.006,2.001,-5.066,-2.014,-13.489,-1.318,0.665,12.931,0,-3211.264,0,24.47,0.96365,0.22345,0.0213,0.14456
 16:33:01.312,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.240,0.038,0.029,0.996,-1.038,0.122,-13,-0.862,0.538,14.897,0,-3211.264,0,25.26,0.98608,0.02228,-0.00623,0.16425
 16:33:01.312,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.240,0.023,0.031,0.945,-0.427,-0.244,-13.428,-0.884,0.544,14.634,0,-3211.264,0,25.26,0.98608,0.02228,-0.00623,0.16425
 16:33:01.315,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.260,-0.017,0.02,0.968,2.869,2.075,49.255,-3.109,-0.994,-73.438,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.315,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.260,-0.034,0.032,0.988,3.113,1.16,49.805,-3.065,-0.956,-72.455,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.335,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:28.900,0.011,1.021,1.992,0.366,0.122,-13.977,-1.384,0.747,12.673,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.335,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:28.900,0.056,1.046,1.979,0.427,-0.122,-13.428,-1.373,0.851,12.426,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.339,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.200,0.017,-0.006,0.987,0.366,-1.465,20.691,-0.192,0.297,2.17,23.814,3190.978,58.604,23.2,0.99966,-0.00037,-0.00482,-0.02411
 16:33:01.339,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.200,0.032,-0.004,0.998,1.16,1.465,21.301,-0.187,0.319,2.593,23.814,3190.978,58.604,23.2,0.99966,-0.00037,-0.00482,-0.02411
 16:33:01.369,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.200,0.029,0.007,1,0.854,1.587,20.935,-0.176,0.335,3.01,23.814,3190.978,58.604,23.2,0.99966,-0.00037,-0.00482,-0.02411
 16:33:01.369,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.200,0.037,-0.029,1.011,-0.549,-3.052,20.081,-0.192,0.264,3.411,23.814,3190.978,58.604,23.2,0.99966,-0.00037,-0.00482,-0.02411
 16:33:01.375,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,-0.013,0.048,0.951,2.502,-0.793,50.171,-3.021,-0.939,-71.455,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.375,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,0.009,0.067,1.004,2.136,-2.258,48.95,-2.983,-0.961,-70.461,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.395,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:28.900,0.008,0.98,1.978,1.038,0.244,-13.367,-1.357,0.956,12.184,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.395,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:28.900,0.011,0.959,1.978,2.258,1.709,-14.404,-1.324,1.066,11.948,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.399,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.200,0.044,0.013,1.001,1.099,1.526,19.958,-0.187,0.28,3.812,23.814,3190.978,58.604,23.2,0.99966,-0.00037,-0.00482,-0.02411
 16:33:01.399,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.200,0.027,-0.008,0.993,0.671,0.427,19.409,-0.181,0.275,4.202,23.814,3190.978,58.604,23.2,0.99966,-0.00037,-0.00482,-0.02411
 16:33:01.403,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.240,0.068,0.032,0.982,0.305,-0.366,-13.733,-0.895,0.544,14.365,0,-3211.264,0,25.26,0.98608,0.02228,-0.00623,0.16425
 16:33:01.403,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.240,0.038,0.005,0.993,1.465,0,-13.062,-0.884,0.549,14.095,0,-3211.264,0,25.26,0.98608,0.02228,-0.00623,0.16425
 16:33:01.403,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.240,-0.003,0.023,1.02,1.282,0.244,-13.245,-0.868,0.549,13.832,0,-3211.264,0,25.26,0.98608,0.02228,-0.00623,0.16425
 16:33:01.403,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.240,0.017,0.002,1.001,0.732,0,-14.343,-0.857,0.555,13.557,0,-3211.264,0,25.26,0.98608,0.02228,-0.00623,0.16425
 16:33:01.405,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,0.009,0.009,1.012,2.136,-1.709,49.194,-2.944,-1.005,-69.483,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.405,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,-0.007,0.015,1.034,2.441,-0.244,50.659,-2.911,-1.027,-68.494,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.424,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.290,0.016,0.993,2.002,-2.014,-0.427,-15.015,-1.296,1.198,11.695,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.424,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.290,0.024,0.979,2,-1.343,-0.244,-15.686,-1.335,1.302,11.42,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.432,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.240,0.019,0.021,1.029,-0.183,-0.305,-14.893,-0.862,0.555,13.26,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.432,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.240,0.05,0.022,1.03,-0.183,0.183,-15.564,-0.873,0.56,12.958,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.434,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,-0.008,0.011,1.02,2.991,1.709,51.208,-2.878,-1.027,-67.478,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.434,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,-0.023,0.041,0.97,3.113,0.916,52.002,-2.834,-1.005,-66.451,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.459,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.200,0.022,-0.019,1.011,-0.366,-2.075,18.738,-0.192,0.225,4.576,23.814,3190.978,58.604,23.2,0.99966,-0.00037,-0.00482,-0.02411
 16:33:01.459,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.200,0.032,0.004,0.999,1.16,1.526,19.165,-0.187,0.242,4.96,23.814,3190.978,58.604,23.2,0.99966,-0.00037,-0.00482,-0.02411
 16:33:01.485,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.290,0,1.013,1.972,0.427,1.709,-16.052,-1.351,1.423,11.135,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.485,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.290,0.071,1.046,2.001,0.061,-0.732,-16.113,-1.346,1.56,10.86,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.489,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.200,0.04,0,1,1.343,1.77,18.982,-0.165,0.264,5.339,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
 16:33:01.489,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.200,0.029,-0.01,1.007,0,-0.916,17.883,-0.176,0.231,5.696,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
 16:33:01.491,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.240,0.043,0.019,0.912,0.305,0.183,-15.869,-0.884,0.577,12.645,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.491,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.240,0.077,0.024,0.989,1.221,-0.061,-15.808,-0.879,0.582,12.327,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.495,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,-0.021,0.048,0.982,2.991,-0.061,52.124,-2.785,-0.994,-65.407,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.495,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,0.019,0.059,0.952,2.258,-2.258,51.697,-2.747,-1.011,-64.369,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.515,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.290,0.057,0.992,1.991,0.488,-0.854,-15.93,-1.346,1.664,10.563,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.515,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.290,-0.001,0.939,1.984,2.991,2.441,-16.907,-1.324,1.774,10.272,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.519,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.200,0.057,-0.007,1.018,0.427,0.061,17.761,-0.176,0.22,6.053,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
 16:33:01.519,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.200,0.023,-0.01,1.004,0.549,1.16,16.602,-0.17,0.231,6.383,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
 16:33:01.521,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.655,0.027,0.013,0.994,2.075,-0.183,-15.808,-0.857,0.577,12.014,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.521,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.655,0.024,-0.007,1.068,0.732,-0.427,-16.724,-0.84,0.571,11.684,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.525,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,0.005,0.049,1.054,2.258,-2.625,51.392,-2.708,-1.06,-63.342,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.525,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,0,0.017,1.04,2.38,0.916,52.002,-2.675,-1.088,-62.309,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.545,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.290,0.042,0.997,1.979,-1.282,-0.488,-17.273,-1.285,1.923,9.981,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.545,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.290,0.027,0.98,1.993,-2.502,-0.916,-17.822,-1.324,2.032,9.662,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.552,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.655,0.027,0.011,1.005,-0.305,0.183,-17.212,-0.846,0.566,11.343,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.552,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.655,0.037,0.024,0.975,0.244,-0.183,-17.883,-0.862,0.571,10.992,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.554,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,-0.015,0.029,0.983,2.686,1.465,52.429,-2.642,-1.071,-61.265,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.554,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,-0.012,0.017,0.987,3.052,0.366,53.345,-2.598,-1.06,-60.205,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.578,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.585,0.025,-0.023,1.004,-0.488,-3.235,15.442,-0.192,0.154,6.691,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
 16:33:01.578,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.585,0.053,0,1.003,1.648,3.418,16.113,-0.17,0.209,7.015,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
 16:33:01.605,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.290,0.02,0.979,1.997,1.77,1.038,-18.921,-1.362,2.153,9.333,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.605,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.290,0.044,1.057,1.974,1.953,1.709,-18.921,-1.335,2.302,9.009,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.607,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.585,0.042,0.008,0.994,0.793,1.343,15.442,-0.165,0.22,7.322,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
 16:33:01.607,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.585,0.031,-0.026,1.002,-1.099,-4.15,13.855,-0.192,0.121,7.603,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
 16:33:01.611,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.655,0.088,0.025,0.97,0.793,-0.244,-18.799,-0.862,0.571,10.629,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.611,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.655,0.058,0.006,1.001,1.099,0.061,-18.372,-0.851,0.571,10.256,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.615,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,-0.012,0.065,0.98,2.747,-0.61,54.321,-2.56,-1.077,-59.128,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.615,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,-0.002,0.086,0.991,2.502,-1.465,52.612,-2.521,-1.104,-58.063,0,-3211.264,0,24.06,-0.7926,-0.00021,0.0127,0.60953
 16:33:01.635,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.290,0.088,1.017,1.995,-2.991,-2.686,-18.188,-1.324,2.439,8.674,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.635,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.290,0.006,0.938,1.988,-0.793,-1.343,-19.165,-1.384,2.521,8.322,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.637,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.585,0.035,-0.008,1.017,0.916,1.77,13.977,-0.187,0.143,7.883,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
 16:33:01.637,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.585,0.034,-0.029,0.999,-0.488,-2.136,11.475,-0.181,0.143,8.135,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
 16:33:01.641,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.655,0.051,0.028,1.002,1.526,-0.122,-18.127,-0.835,0.566,9.888,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.641,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.655,0.011,-0.001,1.013,1.221,-0.122,-19.226,-0.818,0.555,9.514,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.665,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.290,0.045,0.956,1.994,2.136,2.625,-20.142,-1.395,2.642,7.971,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.665,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.290,0.047,0.987,1.981,0.977,0.854,-20.874,-1.368,2.812,7.625,0,-3211.264,0,24.47,0.96829,0.22324,0.03146,0.10715
 16:33:01.673,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.655,0.054,0.006,1.04,0.488,-0.122,-20.081,-0.818,0.549,9.124,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.673,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.655,0.059,0.022,0.959,0.061,-0.061,-20.813,-0.824,0.549,8.712,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.698,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.585,0.048,0,0.995,0.488,0.732,11.719,-0.192,0.099,8.366,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
 16:33:01.698,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.585,0.051,0.006,1.002,1.282,2.747,11.108,-0.187,0.11,8.597,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
 16:33:01.704,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,0.021,0.035,1.004,2.014,-1.526,52.124,-2.483,-1.143,-57.019,0,-3211.264,0,24.06,-0.87314,-0.00684,0.01562,0.48709
 16:33:01.704,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,-0.005,0.025,1.029,2.441,-0.671,53.162,-2.455,-1.176,-55.964,0,-3211.264,0,24.06,-0.87314,-0.00684,0.01562,0.48709
 16:33:01.706,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,-0.008,0.006,1.022,2.686,0.854,54.382,-2.417,-1.192,-54.893,0,-3211.264,0,24.06,-0.87314,-0.00684,0.01562,0.48709
 16:33:01.706,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:27.705,0,0.055,0.964,2.991,0.61,54.626,-2.384,-1.192,-53.8,0,-3211.264,0,24.06,-0.87314,-0.00684,0.01562,0.48709
 16:33:01.726,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.290,0.042,1.007,1.967,-1.892,-1.709,-21.606,-1.379,2.955,7.251,0,-3211.264,0,24.47,0.9722,0.22314,0.03943,0.05829
 16:33:01.726,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.290,0.037,0.975,2.017,-1.709,-0.916,-21.973,-1.434,3.071,6.844,0,-3211.264,0,24.47,0.9722,0.22314,0.03943,0.05829
 16:33:01.732,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.655,0.055,0.015,0.994,1.221,-0.183,-21.423,-0.824,0.544,8.289,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.732,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.655,0.064,0.017,0.99,1.587,-0.122,-21.912,-0.807,0.538,7.855,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.754,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.645,0.049,1.016,1.971,4.456,2.686,-22.4,-1.45,3.214,6.449,0,-3211.264,0,24.47,0.9722,0.22314,0.03943,0.05829
 16:33:01.754,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.645,0.074,1.019,2,1.038,0.244,-22.339,-1.395,3.395,6.064,0,-3211.264,0,24.47,0.9722,0.22314,0.03943,0.05829
 16:33:01.758,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.585,0.033,-0.008,0.996,-0.366,-2.136,9.399,-0.176,0.121,8.811,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
 16:33:01.758,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.585,0.043,-0.012,0.998,0.244,0.488,9.155,-0.192,0.077,8.998,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
 16:33:01.758,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.585,0.059,-0.002,1.006,0.732,1.587,8.484,-0.192,0.077,9.179,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
 16:33:01.758,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.585,0.043,-0.002,1,0.183,-0.305,7.141,-0.187,0.082,9.344,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
 16:33:01.762,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.655,0.073,0.021,1.008,0.854,0,-22.095,-0.791,0.533,7.416,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.762,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.655,0.066,0.024,0.973,1.709,0,-22.156,-0.775,0.533,6.976,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.764,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:28.060,-0.003,0.053,0.976,3.052,-1.648,55.298,-2.34,-1.214,-52.701,0,-3211.264,0,24.06,-0.87314,-0.00684,0.01562,0.48709
 16:33:01.764,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:28.060,-0.01,0.039,1.028,2.869,-0.977,55.42,-2.302,-1.258,-51.597,0,-3211.264,0,24.06,-0.87314,-0.00684,0.01562,0.48709
 16:33:01.764,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:28.060,0.002,0.077,0.976,2.625,-0.488,54.749,-2.263,-1.291,-50.499,0,-3211.264,0,24.06,-0.87314,-0.00684,0.01562,0.48709
 16:33:01.764,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:28.060,0.012,0.057,0.976,2.197,-2.258,54.749,-2.23,-1.329,-49.406,0,-3211.264,0,24.06,-0.87314,-0.00684,0.01562,0.48709
 16:33:01.784,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.645,0.072,0.962,1.996,0.061,-0.488,-22.949,-1.401,3.538,5.658,0,-3211.264,0,24.47,0.9722,0.22314,0.03943,0.05829
 16:33:01.784,c3:a3:c5:ed:f8:8e, 2015-01-01 00:07:29.645,0.068,0.968,1.984,0.732,-0.671,-23.926,-1.417,3.669,5.235,0,-3211.264,0,24.47,0.9722,0.22314,0.03943,0.05829
 16:33:01.793,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:28.060,0.021,0.031,1.027,2.258,-2.258,55.298,-2.203,-1.395,-48.307,0,-3211.264,0,24.06,-0.87314,-0.00684,0.01562,0.48709
 16:33:01.793,ef:e4:2c:bf:73:a9, 2015-01-01 00:07:28.060,0.005,0.044,1.03,2.869,-0.488,55.237,-2.175,-1.439,-47.203,0,-3211.264,0,24.06,-0.87314,-0.00684,0.01562,0.48709
 16:33:01.793,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.655,0.07,0.012,0.984,2.197,-0.122,-22.949,-0.747,0.522,6.52,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.793,d2:5a:50:4a:21:12, 2015-01-01 00:07:28.655,0.075,0,1.046,1.343,-0.549,-23.865,-0.72,0.505,6.053,0,-3211.264,0,25.26,0.99207,0.02103,-0.00592,0.12341
 16:33:01.819,d2:d6:ae:79:8c:70, 2015-01-01 00:07:24.585,0.051,-0.009,1.006,-0.061,-0.183,5.92,-0.187,0.055,9.476,23.814,3190.978,58.604,23.2,0.99902,0.00034,-0.00662,0.04245
