Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 17:27:51.271,COM13,, 0.103, -0.953, -0.049, 3.174, -1.282, 2.197, -2.082, 1.000, 56.706, 2.107, -12.913, 111.587, 31.80,,,,,,,,,,,,,,,,
 17:27:51.285,COM14,, 0.111, 0.020, 1.127, 0.977, -0.549, 5.005, -1.697, 0.599, -7.910, 9.580, 27.260, -19.940, 31.46,,,,,,,,,,,,,,,,
 17:27:51.341,COM14,, 0.141, -0.041, 0.838, 0.854, 0.244, -0.244, -1.642, 0.396, -5.746, 5.127, 24.693, -16.293, 31.42,,,,,,,,,,,,,,,,
 17:27:51.375,COM13,, 0.176, -1.094, -0.243, 0.061, 1.953, 1.770, -2.000, 0.978, 57.090, 2.213, -13.347, 111.847, 31.81,,,,,,,,,,,,,,,,
 17:27:51.426,COM14,, 0.143, -0.034, 1.016, 2.563, 1.648, -4.456, -1.604, 0.225, -4.609, 2.087, 22.833, -14.487, 31.43,,,,,,,,,,,,,,,,
 17:27:51.458,COM13,, 0.093, -1.054, -0.095, -7.080, 4.822, -4.761, -1.653, 0.742, 57.074, 0.653, -13.853, 111.460, 31.83,,,,,,,,,,,,,,,,
 17:27:51.533,COM14,, 0.122, -0.136, 1.110, 0.122, 1.465, -6.653, -1.533, 0.000, -4.197, -0.060, 21.640, -13.660, 31.42,,,,,,,,,,,,,,,,
 17:27:51.589,COM13,, 0.064, -0.962, 0.016, 4.761, 7.080, 0.183, -1.401, 0.599, 56.695, -0.373, -14.487, 110.913, 31.84,,,,,,,,,,,,,,,,
 17:27:51.614,COM14,, 0.079, 0.135, 0.957, 0.000, -1.160, -8.057, -1.241, -0.236, -4.345, -1.940, 20.747, -12.840, 31.42,,,,,,,,,,,,,,,,
 17:27:51.653,COM16,, -0.068, -0.005, 0.909, -2.686, 0.549, 92.896, 4.785, 3.801, 129.238, 47.380, -30.380, 22.087, 33.14,,,,,,,,,,,,,,,,
 17:27:51.669,COM13,, 0.141, -1.032, -0.045, 1.282, 10.315, 0.916, -1.148, 0.264, 56.074, 0.013, -15.327, 113.173, 31.77,,,,,,,,,,,,,,,,
 17:27:51.744,COM14,, 0.147, -0.046, 0.923, 0.854, 0.366, -11.169, -0.967, -0.483, -4.955, -2.480, 20.913, -12.420, 31.44,,,,,,,,,,,,,,,,
 17:27:51.777,COM13,, -0.004, -1.051, 0.125, 10.925, 12.085, 7.690, -0.522, -0.027, 55.217, -1.413, -16.073, 113.500, 31.79,,,,,,,,,,,,,,,,
 17:27:51.827,COM14,, 0.028, 0.080, 0.982, 0.793, -0.244, -13.245, -0.626, -0.709, -5.988, -3.793, 21.213, -12.153, 31.44,,,,,,,,,,,,,,,,
 17:27:51.857,COM13,, -0.016, -1.055, 0.107, 2.258, 14.160, 1.404, -0.165, -0.154, 54.102, -1.547, -17.087, 114.773, 31.83,,,,,,,,,,,,,,,,
 17:27:51.910,COM14,, 0.060, 0.089, 1.012, -0.427, 0.061, -16.235, -0.291, -0.884, -7.256, -4.620, 21.300, -11.880, 31.42,,,,,,,,,,,,,,,,
 17:27:51.966,COM13,, -0.060, -1.047, 0.109, -0.061, 17.029, -1.038, 0.324, -0.417, 52.767, -3.333, -17.927, 115.800, 31.78,,,,,,,,,,,,,,,,
 17:27:52.028,COM14,, 0.045, 0.067, 0.945, -1.709, -0.854, -18.433, 0.071, -1.016, -8.937, -5.587, 21.327, -11.453, 31.45,,,,,,,,,,,,,,,,
 17:27:52.072,COM13,, -0.113, -1.042, 0.173, 0.854, 20.752, -0.305, 0.681, -0.549, 51.196, -2.993, -18.573, 116.287, 31.82,,,,,,,,,,,,,,,,
 17:27:52.112,COM14,, 0.054, 0.024, 0.945, -1.892, -0.732, -23.865, 0.390, -1.055, -10.893, -7.113, 20.547, -11.113, 31.43,,,,,,,,,,,,,,,,
 17:27:52.186,COM13,, -0.066, -1.052, 0.109, 0.244, 26.489, 1.892, 0.923, -0.676, 49.329, -5.020, -19.180, 117.947, 31.83,,,,,,,,,,,,,,,,
 17:27:52.221,COM14,, 0.007, 0.099, 1.031, -0.854, -0.061, -32.532, 0.643, -1.099, -13.370, -7.133, 20.507, -11.127, 31.45,,,,,,,,,,,,,,,,
 17:27:52.268,COM13,, -0.117, -1.042, 0.152, 1.465, 35.583, 1.099, 1.511, -0.884, 46.950, -6.247, -19.713, 118.040, 31.79,,,,,,,,,,,,,,,,
 17:27:52.328,COM14,, -0.159, 0.107, 1.019, -2.441, 0.061, -41.748, 0.956, -1.104, -16.534, -8.853, 18.753, -11.093, 31.45,,,,,,,,,,,,,,,,
 17:27:52.354,COM16,, -0.097, -0.030, 1.060, -2.441, -2.625, 92.834, 5.032, 3.505, 137.878, 43.193, -30.207, 21.147, 33.12,,,,,,,,,,,,,,,,
 17:27:52.368,COM16,, -0.102, 0.114, 1.003, -3.723, -1.404, 94.482, 5.224, 3.257, 146.157, 39.500, -30.153, 20.133, 33.13,,,,,,,,,,,,,,,,
 17:27:52.373,COM16,, -0.068, 0.028, 0.905, -2.808, 1.099, 95.032, 5.416, 2.977, 154.215, 35.593, -30.613, 19.587, 33.13,,,,,,,,,,,,,,,,
 17:27:52.388,COM16,, -0.091, -0.042, 0.900, -2.686, -4.150, 93.018, 5.515, 2.587, 162.114, 31.387, -29.167, 18.567, 33.12,,,,,,,,,,,,,,,,
 17:27:52.398,COM13,, -0.203, -1.035, 0.151, 0.488, 45.471, 3.174, 2.071, -0.835, 43.770, -7.760, -19.480, 118.233, 31.82,,,,,,,,,,,,,,,,
 17:27:52.413,COM14,, -0.276, 0.062, 1.045, -2.686, 0.183, -49.561, 1.203, -0.945, -20.671, -10.413, 18.827, -10.960, 31.43,,,,,,,,,,,,,,,,
 17:27:52.480,COM13,, -0.214, -1.069, 0.129, 4.211, 50.842, 3.723, 2.587, -0.560, 39.622, -8.253, -19.147, 117.353, 31.81,,,,,,,,,,,,,,,,
 17:27:52.490,COM16,, -0.081, 0.010, 1.050, -2.808, -1.587, 94.727, 5.565, 2.164, 169.673, 27.547, -27.853, 17.780, 33.09,,,,,,,,,,,,,,,,
 17:27:52.497,COM16,, -0.127, -0.010, 0.972, -2.502, -0.305, 93.994, 5.576, 1.956, 176.819, 23.893, -26.000, 17.440, 33.13,,,,,,,,,,,,,,,,
 17:27:52.503,COM16,, -0.084, -0.060, 1.039, -1.770, -0.549, 92.590, 5.537, 1.522, -176.364, 20.133, -23.133, 16.347, 33.15,,,,,,,,,,,,,,,,
 17:27:52.511,COM16,, -0.084, -0.110, 1.080, -2.197, 0.122, 89.905, 5.427, 1.198, -169.958, 16.840, -20.427, 15.593, 33.16,,,,,,,,,,,,,,,,
 17:27:52.514,COM16,, -0.112, -0.032, 1.095, -2.441, -0.549, 94.543, 5.312, 0.890, -164.026, 13.407, -17.727, 14.367, 33.13,,,,,,,,,,,,,,,,
 17:27:52.516,COM16,, -0.122, -0.021, 1.163, -2.991, 0.366, 100.525, 5.213, 0.714, -158.209, 10.253, -14.420, 13.467, 33.16,,,,,,,,,,,,,,,,
 17:27:52.516,COM14,, -0.194, -0.002, 0.992, -2.808, -0.183, -52.368, 1.478, -0.489, -25.730, -11.993, 18.827, -11.160, 31.45,,,,,,,,,,,,,,,,
 17:27:52.523,COM16,, -0.108, -0.007, 0.979, -3.235, -0.854, 108.704, 5.142, 0.511, -152.045, 6.767, -10.780, 11.980, 33.15,,,,,,,,,,,,,,,,
 17:27:52.526,COM16,, -0.103, -0.035, 1.000, -3.479, -2.319, 111.633, 5.037, 0.203, -145.267, 3.607, -6.753, 10.587, 33.13,,,,,,,,,,,,,,,,
 17:27:52.530,COM16,, -0.107, -0.032, 1.060, -2.930, -5.432, 101.624, 4.691, 0.066, -138.109, 0.400, -2.827, 8.407, 33.14,,,,,,,,,,,,,,,,
 17:27:52.568,COM13,, -0.118, -1.064, 0.016, 2.625, 51.941, 2.441, 2.911, -0.022, 34.722, -10.113, -18.273, 115.847, 31.82,,,,,,,,,,,,,,,,
 17:27:52.586,COM16,, -0.076, -0.127, 1.047, -1.099, -1.038, 90.088, 4.043, -0.060, -127.584, -2.660, 0.707, 6.027, 33.12,,,,,,,,,,,,,,,,
 17:27:52.628,COM14,, -0.120, 0.008, 1.017, -0.732, 1.404, -52.795, 1.516, 0.247, -31.459, -13.747, 17.407, -11.367, 31.44,,,,,,,,,,,,,,,,
 17:27:52.695,COM13,, -0.045, -1.054, -0.028, -1.709, 53.101, 0.793, 3.164, 0.544, 29.493, -11.747, -16.973, 113.773, 31.84,,,,,,,,,,,,,,,,
 17:27:52.707,COM14,, -0.138, -0.018, 0.993, -0.671, 1.587, -51.697, 1.395, 0.950, -37.238, -15.353, 15.880, -11.333, 31.43,,,,,,,,,,,,,,,,
 17:27:52.752,COM16,, -0.050, -0.065, 0.929, -2.380, -0.183, 83.984, 3.395, -0.324, -114.510, -5.547, 3.140, 3.313, 33.17,,,,,,,,,,,,,,,,
 17:27:52.777,COM13,, -0.026, -1.017, 0.014, 3.845, 52.246, 2.930, 3.235, 1.093, 24.241, -11.727, -15.567, 111.707, 31.84,,,,,,,,,,,,,,,,
 17:27:52.790,COM16,, -0.051, -0.022, 0.954, -2.808, -2.258, 80.017, 2.862, -0.577, -103.024, -7.440, 3.800, 0.347, 33.13,,,,,,,,,,,,,,,,
 17:27:52.823,COM14,, 0.023, -0.083, 1.008, -2.441, 0.000, -50.171, 1.241, 1.555, -42.984, -17.047, 15.293, -11.640, 31.42,,,,,,,,,,,,,,,,
 17:27:52.860,COM13,, -0.047, -1.051, 0.013, 4.456, 48.584, 3.967, 2.878, 1.461, 19.006, -13.720, -14.560, 110.033, 31.82,,,,,,,,,,,,,,,,
 17:27:52.908,COM16,, -0.068, 0.023, 1.000, -2.869, 0.000, 77.148, 2.450, -0.544, -93.010, -9.293, 3.680, -1.820, 33.17,,,,,,,,,,,,,,,,
 17:27:52.929,COM14,, -0.020, 0.093, 0.992, -1.099, 1.343, -45.593, 1.060, 2.049, -48.565, -18.900, 13.887, -11.747, 31.43,,,,,,,,,,,,,,,,
 17:27:52.966,COM13,, 0.022, -1.072, -0.064, -2.625, 44.067, 2.563, 2.758, 1.472, 13.958, -13.407, -13.793, 108.947, 31.79,,,,,,,,,,,,,,,,
 17:27:53.012,COM14,, 0.011, 0.020, 1.121, -1.038, 1.953, -39.001, 0.758, 2.433, -53.756, -20.787, 12.607, -11.893, 31.45,,,,,,,,,,,,,,,,
 17:27:53.075,COM16,, -0.067, -0.079, 0.927, -2.075, 2.014, 77.576, 2.126, -0.286, -84.111, -9.260, 3.620, -4.100, 33.14,,,,,,,,,,,,,,,,
 17:27:53.078,COM13,, 0.148, -1.067, -0.134, 1.526, 34.302, 2.075, 2.675, 1.582, 9.393, -15.027, -13.027, 108.467, 31.78,,,,,,,,,,,,,,,,
 17:27:53.125,COM14,, -0.006, 0.012, 1.164, -3.601, 0.732, -30.151, 0.544, 2.692, -58.392, -20.820, 10.773, -11.947, 31.43,,,,,,,,,,,,,,,,
 17:27:53.158,COM13,, 0.127, -1.067, -0.160, 2.991, 25.269, 1.709, 2.274, 1.692, 5.510, -15.753, -12.340, 106.293, 31.83,,,,,,,,,,,,,,,,
 17:27:53.209,COM14,, -0.016, -0.017, 1.063, -2.869, 1.343, -20.630, 0.379, 2.873, -62.089, -22.507, 10.180, -12.253, 31.45,,,,,,,,,,,,,,,,
 17:27:53.265,COM13,, 0.058, -1.068, -0.113, -1.648, 15.625, -0.610, 1.868, 1.527, 2.494, -15.840, -12.067, 106.187, 31.82,,,,,,,,,,,,,,,,
 17:27:53.319,COM14,, 0.020, 0.005, 1.042, -1.038, 0.671, -8.240, 0.231, 2.977, -64.896, -23.560, 8.873, -12.607, 31.45,,,,,,,,,,,,,,,,
 17:27:53.372,COM13,, 0.071, -1.057, -0.171, -2.197, 3.662, 0.488, 1.428, 1.384, 0.445, -13.727, -11.907, 106.207, 31.82,,,,,,,,,,,,,,,,
 17:27:53.424,COM14,, 0.028, -0.059, 0.981, 0.427, -0.183, 5.737, 0.121, 3.043, -66.627, -25.153, 9.100, -13.047, 31.42,,,,,,,,,,,,,,,,
 17:27:53.479,COM13,, 0.100, -1.038, -0.196, -2.808, -10.315, -1.038, 0.879, 1.230, -0.439, -13.947, -12.040, 106.313, 31.82,,,,,,,,,,,,,,,,
 17:27:53.505,COM14,, 0.048, -0.070, 0.966, -0.122, -0.671, 20.264, 0.000, 3.010, -67.104, -26.893, 9.007, -13.880, 31.41,,,,,,,,,,,,,,,,
 17:27:53.585,COM13,, 0.134, -1.033, -0.274, -5.676, -25.146, -2.869, 0.181, 0.928, 0.038, -12.113, -12.287, 106.580, 31.82,,,,,,,,,,,,,,,,
 17:27:53.605,COM14,, 0.023, -0.105, 0.958, 0.488, -0.732, 33.752, -0.143, 2.884, -66.313, -29.693, 8.573, -15.160, 31.42,,,,,,,,,,,,,,,,
 17:27:53.677,COM13,, 0.127, -1.035, -0.248, -3.906, -38.147, -3.296, -0.324, 0.593, 1.978, -12.033, -12.347, 106.727, 31.83,,,,,,,,,,,,,,,,
 17:27:53.711,COM14,, 0.096, -0.113, 1.081, -0.610, -1.221, 43.518, -0.319, 2.686, -64.336, -34.247, 10.000, -17.933, 31.43,,,,,,,,,,,,,,,,
 17:27:53.782,COM13,, 0.194, -1.037, -0.288, -0.183, -46.997, -2.380, -1.044, 0.390, 5.273, -12.293, -12.507, 106.753, 31.83,,,,,,,,,,,,,,,,
 17:27:53.819,COM14,, 0.104, -0.099, 1.083, 0.732, -1.709, 50.110, -0.494, 2.428, -61.304, -40.147, 11.500, -23.747, 31.38,,,,,,,,,,,,,,,,
 17:27:53.863,COM13,, 0.121, -1.021, -0.206, -5.005, -52.246, -3.540, -1.631, 0.038, 9.586, -10.380, -12.393, 106.380, 31.79,,,,,,,,,,,,,,,,
 17:27:53.927,COM14,, 0.072, -0.137, 0.970, 2.380, -1.160, 54.077, -0.720, 2.170, -57.684, -47.360, 14.387, -34.213, 31.42,,,,,,,,,,,,,,,,
 17:27:53.970,COM13,, 0.106, -1.067, -0.164, -2.869, -54.382, -2.747, -2.071, -0.159, 14.590, -10.787, -12.293, 106.887, 31.85,,,,,,,,,,,,,,,,
 17:27:54.009,COM14,, 0.024, -0.178, 0.950, 1.587, -2.808, 55.054, -0.917, 1.912, -53.756, -52.273, 18.627, -50.800, 31.45,,,,,,,,,,,,,,,,
 17:27:54.076,COM13,, 0.099, -0.989, -0.008, 1.709, -56.091, -2.258, -2.433, -0.275, 19.929, -9.053, -12.133, 108.173, 31.79,,,,,,,,,,,,,,,,
 17:27:54.112,COM14,, 0.154, -0.053, 1.077, 0.854, -0.977, 56.702, -1.038, 1.703, -49.636, -51.733, 23.733, -71.900, 31.44,,,,,,,,,,,,,,,,
 17:27:54.127,COM16,, -0.098, -0.045, 0.942, -1.038, -8.240, 78.430, 1.950, -0.148, -76.113, -9.240, 1.540, -6.387, 33.13,,,,,,,,,,,,,,,,
 17:27:54.129,COM16,, -0.143, -0.046, 0.981, -3.174, -8.118, 80.505, 1.829, 0.055, -69.543, -8.753, -2.120, -6.540, 33.15,,,,,,,,,,,,,,,,
 17:27:54.133,COM16,, -0.080, -0.008, 0.967, -3.601, -3.540, 86.243, 1.895, 0.450, -64.852, -5.620, -6.487, -3.813, 33.14,,,,,,,,,,,,,,,,
 17:27:54.138,COM16,, -0.100, -0.025, 0.908, -2.258, -0.549, 94.543, 2.065, 0.731, -61.628, -0.180, -10.420, 2.260, 33.13,,,,,,,,,,,,,,,,
 17:27:54.146,COM16,, -0.103, -0.023, 0.934, -4.028, 0.610, 101.135, 2.241, 0.879, -58.942, 7.887, -13.660, 8.627, 33.18,,,,,,,,,,,,,,,,
 17:27:54.155,COM16,, -0.154, -0.024, 1.014, -2.930, 0.488, 109.924, 1.840, 0.950, -55.206, 18.020, -14.500, 15.473, 33.13,,,,,,,,,,,,,,,,
 17:27:54.163,COM16,, -0.160, -0.056, 0.959, -2.808, -3.174, 114.197, 1.615, 1.198, -37.705, 28.680, -14.720, 22.453, 33.13,,,,,,,,,,,,,,,,
 17:27:54.182,COM13,, 0.085, -1.048, -0.102, -0.122, -57.251, -2.197, -2.730, -0.302, 25.466, -7.460, -12.060, 107.593, 31.82,,,,,,,,,,,,,,,,
 17:27:54.248,COM14,, 0.035, -0.167, 1.060, 2.197, -0.916, 56.030, -1.192, 1.560, -45.313, -41.087, 30.127, -91.320, 31.42,,,,,,,,,,,,,,,,
 17:27:54.267,COM13,, -0.018, -1.017, -0.111, 4.395, -55.298, 2.319, -2.856, -0.269, 31.064, -5.780, -12.220, 109.620, 31.82,,,,,,,,,,,,,,,,
 17:27:54.303,COM14,, 0.053, -0.115, 1.030, 2.808, -1.465, 53.772, -1.280, 1.428, -40.864, -21.393, 35.853, -102.807, 31.43,,,,,,,,,,,,,,,,
 17:27:54.375,COM13,, 0.044, -1.078, -0.143, -1.221, -52.002, -0.671, -3.027, -0.121, 36.656, -4.100, -11.933, 109.853, 31.79,,,,,,,,,,,,,,,,
 17:27:54.428,COM16,, -0.174, -0.045, 0.982, -2.258, -5.066, 112.366, 1.467, 1.428, -20.050, 38.993, -13.873, 27.787, 33.15,,,,,,,,,,,,,,,,
 17:27:54.431,COM16,, -0.187, -0.077, 0.991, -2.869, -0.488, 110.535, 1.428, 1.818, -2.928, 47.113, -12.307, 30.713, 33.15,,,,,,,,,,,,,,,,
 17:27:54.435,COM16,, -0.126, 0.000, 0.990, -2.686, -1.160, 107.239, 1.489, 2.230, 13.332, 53.460, -11.760, 32.153, 33.17,,,,,,,,,,,,,,,,
 17:27:54.438,COM14,, 0.107, -0.139, 0.983, 4.150, -0.793, 49.011, -1.445, 1.379, -36.486, 0.747, 40.007, -99.927, 31.42,,,,,,,,,,,,,,,,
 17:27:54.442,COM16,, -0.150, -0.086, 0.989, -1.953, -5.737, 103.088, 1.686, 2.576, 28.510, 58.300, -11.527, 32.440, 33.14,,,,,,,,,,,,,,,,
 17:27:54.451,COM16,, -0.113, 0.062, 0.960, -3.235, -0.977, 106.262, 2.000, 3.032, 42.797, 60.700, -12.940, 31.287, 33.17,,,,,,,,,,,,,,,,
 17:27:54.454,COM16,, -0.126, 0.093, 0.911, -2.686, -1.404, 105.591, 2.417, 3.345, 56.272, 61.807, -15.613, 30.207, 33.15,,,,,,,,,,,,,,,,
 17:27:54.457,COM16,, -0.184, 0.005, 0.955, -2.686, 3.174, 106.506, 2.878, 3.576, 69.252, 62.280, -18.293, 28.467, 33.14,,,,,,,,,,,,,,,,
 17:27:54.460,COM13,, 0.030, -1.057, -0.126, -2.808, -45.227, -1.709, -3.032, 0.055, 42.039, -3.040, -12.060, 109.560, 31.82,,,,,,,,,,,,,,,,
 17:27:54.463,COM16,, -0.133, -0.016, 0.906, -2.625, 1.465, 105.957, 3.384, 3.818, 81.672, 60.627, -20.953, 27.307, 33.16,,,,,,,,,,,,,,,,
 17:27:54.518,COM14,, 0.029, -0.175, 1.085, 1.953, -0.732, 40.771, -1.549, 1.335, -32.283, 18.000, 41.040, -85.047, 31.43,,,,,,,,,,,,,,,,
 17:27:54.567,COM13,, -0.061, -1.096, -0.098, 1.526, -33.203, -0.366, -2.977, 0.335, 46.939, -2.073, -11.973, 109.467, 31.82,,,,,,,,,,,,,,,,
 17:27:54.621,COM14,, 0.071, -0.071, 0.999, 1.221, -0.610, 29.175, -1.549, 1.165, -25.708, 25.247, 39.173, -63.927, 31.46,,,,,,,,,,,,,,,,
 17:27:54.699,COM13,, -0.023, -1.049, -0.060, 0.977, -21.729, 0.854, -2.862, 0.566, 50.905, -0.233, -12.173, 109.273, 31.82,,,,,,,,,,,,,,,,
 17:27:54.718,COM16,, -0.094, 0.000, 0.965, -7.202, -3.296, 98.267, 3.790, 3.955, 93.669, 58.220, -24.327, 25.727, 33.17,,,,,,,,,,,,,,,,
 17:27:54.736,COM16,, -0.151, -0.067, 1.045, -3.601, 0.000, 96.436, 4.070, 4.005, 104.854, 55.560, -26.440, 24.493, 33.16,,,,,,,,,,,,,,,,
 17:27:54.760,COM14,, 0.074, -0.149, 0.933, 2.625, 0.610, 17.822, -1.615, 0.961, -18.528, 23.887, 35.547, -44.147, 31.41,,,,,,,,,,,,,,,,
 17:27:54.762,COM16,, -0.102, 0.025, 0.934, -3.113, -0.916, 93.628, 4.356, 3.933, 115.115, 52.327, -28.480, 23.713, 33.15,,,,,,,,,,,,,,,,
 17:27:54.780,COM13,, -0.068, -1.091, -0.148, 1.587, -14.404, 1.465, -2.598, 0.797, 53.767, 0.200, -12.580, 109.193, 31.81,,,,,,,,,,,,,,,,
 17:27:54.814,COM14,, 0.115, -0.136, 1.023, 1.221, 0.671, 10.803, -1.703, 0.786, -12.986, 17.740, 32.187, -30.107, 31.44,,,,,,,,,,,,,,,,
 17:27:54.855,COM16,, -0.037, 0.019, 0.815, -2.869, -4.883, 90.637, 4.620, 3.691, 124.536, 48.733, -30.233, 22.500, 33.17,,,,,,,,,,,,,,,,
 17:27:54.867,COM13,, 0.048, -1.097, -0.073, 5.798, -6.897, 4.639, -2.362, 0.961, 55.574, 1.767, -12.527, 110.200, 31.79,,,,,,,,,,,,,,,,
 17:27:54.924,COM14,, 0.102, -0.124, 1.113, -0.671, 0.244, 5.676, -1.692, 0.626, -9.058, 11.347, 28.567, -21.887, 31.43,,,,,,,,,,,,,,,,
 17:27:54.974,COM13,, 0.181, -0.973, -0.119, 7.141, -1.465, 4.639, -2.197, 0.994, 56.602, 2.027, -12.913, 109.853, 31.79,,,,,,,,,,,,,,,,
 17:27:55.035,COM14,, 0.148, -0.077, 1.247, 1.892, -0.427, 0.427, -1.670, 0.483, -6.537, 6.287, 25.027, -17.573, 31.45,,,,,,,,,,,,,,,,
 17:27:55.079,COM13,, 0.135, -1.072, -0.031, 6.836, 2.014, 5.005, -1.972, 0.961, 57.101, 2.060, -13.207, 111.453, 31.82,,,,,,,,,,,,,,,,
 17:27:55.138,COM14,, 0.082, 0.088, 0.979, 3.601, -1.221, -2.747, -1.609, 0.302, -5.048, 3.207, 23.533, -15.273, 31.43,,,,,,,,,,,,,,,,
 17:27:55.186,COM13,, 0.155, -1.054, -0.071, -6.714, 3.662, -4.456, -1.620, 0.813, 57.140, 1.207, -13.667, 111.533, 31.84,,,,,,,,,,,,,,,,
 17:27:55.244,COM14,, 0.097, -0.039, 0.978, -0.122, 1.526, -6.531, -1.500, 0.088, -4.378, 0.293, 22.227, -13.987, 31.44,,,,,,,,,,,,,,,,
 17:27:55.293,COM13,, 0.003, -1.076, 0.034, 4.456, 6.531, 1.526, -1.313, 0.676, 56.832, -0.500, -14.380, 111.100, 31.76,,,,,,,,,,,,,,,,
 17:27:55.299,COM14,, 0.082, 0.139, 1.150, 0.061, -0.366, -7.446, -1.307, -0.143, -4.340, -1.540, 20.727, -13.067, 31.41,,,,,,,,,,,,,,,,
 17:27:55.375,COM13,, -0.011, -1.019, 0.150, -4.639, 9.888, -3.784, -0.873, 0.439, 56.288, -0.133, -15.200, 113.160, 31.80,,,,,,,,,,,,,,,,
 17:27:55.406,COM14,, 0.091, 0.079, 0.974, -2.686, -0.671, -9.216, -0.983, -0.368, -4.845, -1.873, 20.960, -12.620, 31.40,,,,,,,,,,,,,,,,
 17:27:55.481,COM13,, 0.037, -1.042, 0.022, 5.981, 11.658, 5.249, -0.571, 0.209, 55.503, 0.127, -15.700, 113.007, 31.82,,,,,,,,,,,,,,,,
 17:27:55.518,COM14,, -0.012, 0.102, 0.881, 0.916, 0.549, -11.353, -0.681, -0.555, -5.625, -3.627, 21.073, -12.387, 31.44,,,,,,,,,,,,,,,,
 17:27:55.562,COM13,, 0.125, -1.068, -0.060, -0.427, 11.963, -0.854, -0.236, -0.033, 54.547, -1.700, -16.453, 114.307, 31.79,,,,,,,,,,,,,,,,
 17:27:55.602,COM14,, 0.140, -0.022, 0.981, -0.061, 0.061, -14.526, -0.406, -0.725, -6.740, -3.613, 21.247, -12.073, 31.44,,,,,,,,,,,,,,,,
 17:27:55.669,COM13,, -0.022, -1.042, 0.072, 5.188, 15.381, 4.333, 0.137, -0.242, 53.366, -1.973, -17.240, 114.393, 31.84,,,,,,,,,,,,,,,,
 17:27:55.741,COM14,, -0.027, 0.138, 0.954, 0.366, -0.732, -16.296, -0.115, -0.873, -8.108, -5.620, 21.027, -11.480, 31.39,,,,,,,,,,,,,,,,
 17:27:55.776,COM13,, 0.004, -1.017, 0.025, -5.371, 19.287, -4.028, 0.330, -0.489, 51.971, -3.300, -18.320, 116.507, 31.80,,,,,,,,,,,,,,,,
 17:27:55.821,COM14,, 0.155, 0.022, 0.954, -2.014, 0.061, -21.912, 0.137, -0.972, -9.838, -5.340, 21.160, -11.327, 31.42,,,,,,,,,,,,,,,,
 17:27:55.881,COM13,, 0.028, -1.061, 0.093, -1.099, 25.574, -0.854, 0.742, -0.742, 50.246, -5.067, -18.873, 116.587, 31.82,,,,,,,,,,,,,,,,
 17:27:55.901,COM14,, -0.090, 0.135, 1.017, -1.465, 0.000, -28.748, 0.423, -1.104, -11.986, -7.367, 21.287, -11.133, 31.42,,,,,,,,,,,,,,,,
 17:27:55.964,COM13,, -0.090, -1.045, 0.152, -2.380, 34.485, -2.808, 1.280, -0.895, 48.021, -6.167, -19.500, 118.167, 31.80,,,,,,,,,,,,,,,,
 17:27:56.011,COM14,, -0.016, 0.090, 0.957, -1.526, 0.000, -37.720, 0.747, -1.181, -14.716, -8.360, 20.613, -11.013, 31.45,,,,,,,,,,,,,,,,
 17:27:56.075,COM13,, -0.201, -1.043, 0.188, -1.526, 43.884, 0.366, 1.857, -0.895, 45.055, -6.573, -19.673, 118.173, 31.82,,,,,,,,,,,,,,,,
 17:27:56.078,COM16,, -0.091, 0.016, 0.868, -2.197, -1.648, 91.797, 4.828, 3.461, 133.336, 44.987, -30.313, 21.467, 33.13,,,,,,,,,,,,,,,,
 17:27:56.104,COM14,, -0.214, 0.082, 0.942, -2.563, 0.122, -46.631, 1.071, -1.126, -18.380, -9.813, 18.807, -10.953, 31.42,,,,,,,,,,,,,,,,
 17:27:56.164,COM16,, -0.081, 0.015, 0.947, -2.808, 3.357, 93.994, 5.048, 3.279, 141.663, 41.280, -30.173, 20.280, 33.13,,,,,,,,,,,,,,,,
 17:27:56.186,COM13,, -0.214, -1.059, 0.049, -0.854, 51.025, 0.183, 2.477, -0.709, 41.149, -8.180, -19.353, 118.587, 31.82,,,,,,,,,,,,,,,,
 17:27:56.213,COM16,, -0.064, -0.037, 1.135, -3.296, 3.357, 92.651, 5.229, 2.961, 149.755, 37.333, -30.440, 19.667, 33.13,,,,,,,,,,,,,,,,
 17:27:56.221,COM16,, -0.069, 0.053, 0.808, -1.831, -1.526, 92.957, 5.350, 2.620, 157.632, 33.287, -29.593, 18.927, 33.16,,,,,,,,,,,,,,,,
 17:27:56.224,COM16,, -0.100, 0.043, 1.013, -1.404, -3.174, 91.919, 5.411, 2.263, 165.135, 29.407, -28.333, 18.053, 33.14,,,,,,,,,,,,,,,,
 17:27:56.232,COM16,, -0.135, -0.071, 1.058, -1.953, -1.709, 87.952, 5.383, 1.945, 172.205, 25.620, -26.360, 17.380, 33.13,,,,,,,,,,,,,,,,
