Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 11:24:23.299,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:38.440, -0.688, -0.002, 0.693, 0.061, -13.733, 0, -90.28, 29.828, -5.175, 25.676, 78.988, -36.652, 23.64, 0.92548, 0.0162, 0.3761, -0.04135,
 11:24:23.299,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:38.440, -0.677, -0.001, 0.7, 0.061, -14.526, 0, -90.275, 29.191, -5.224, 25.676, 78.988, -36.652, 23.64, 0.92548, 0.0162, 0.3761, -0.04135,
 11:24:23.360,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:38.440, -0.662, -0.001, 0.71, 0.122, -16.357, 0, -90.269, 28.488, -5.279, 25.676, 78.988, -36.652, 23.64, 0.92548, 0.0162, 0.3761, -0.04135,
 11:24:23.390,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:38.440, -0.655, -0.001, 0.719, 0.122, -16.846, 0, -90.264, 27.729, -5.328, 23.422, 78.498, -38.024, 23.64, 0.92548, 0.0162, 0.3761, -0.04135,
 11:24:23.481,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:38.440, -0.644, 0, 0.73, 0.122, -17.944, 0, -90.258, 26.938, -5.378, 23.422, 78.498, -38.024, 23.64, 0.93631, 0.0159, 0.3479, -0.04395,
 11:24:23.509,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:38.680, -0.625, -0.002, 0.738, 0.183, -18.982, 0, -90.247, 26.087, -5.422, 23.422, 78.498, -38.024, 23.64, 0.93631, 0.0159, 0.3479, -0.04395,
 11:24:23.540,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:38.680, -0.614, 0, 0.751, 0.183, -20.386, 0, -90.242, 25.17, -5.466, 23.422, 78.498, -38.024, 23.64, 0.93631, 0.0159, 0.3479, -0.04395,
 11:24:23.601,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:38.680, -0.594, 0, 0.761, 0.183, -20.874, 0, -90.231, 24.214, -5.51, 23.422, 78.498, -38.024, 23.64, 0.93631, 0.0159, 0.3479, -0.04395,
 11:24:23.659,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:38.680, -0.589, 0, 0.774, 0.122, -21.79, 0, -90.225, 23.214, -5.548, 20.972, 78.008, -39.298, 23.64, 0.93631, 0.0159, 0.3479, -0.04395,
 11:24:23.750,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:38.680, -0.561, 0, 0.783, 0.183, -22.644, 0, -90.214, 22.176, -5.581, 20.972, 78.008, -39.298, 23.64, 0.94955, 0.01495, 0.3096, -0.04633,
 11:24:23.780,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:38.920, -0.544, 0, 0.797, 0.183, -24.78, 0, -90.203, 21.055, -5.62, 20.972, 78.008, -39.298, 23.64, 0.94955, 0.01495, 0.3096, -0.04633,
 11:24:23.780,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:38.920, -0.533, 0.001, 0.808, 0.122, -24.719, 0, -90.198, 19.891, -5.652, 20.972, 78.008, -39.298, 23.64, 0.94955, 0.01495, 0.3096, -0.04633,
 11:24:23.871,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:38.920, -0.523, 0.001, 0.822, 0.183, -25.757, 0, -90.187, 18.704, -5.68, 17.052, 77.420, -40.964, 23.64, 0.94955, 0.01495, 0.3096, -0.04633,
 11:24:23.958,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:38.920, -0.48, 0.001, 0.831, 0.183, -27.71, 0, -90.176, 17.441, -5.707, 17.052, 77.420, -40.964, 23.64, 0.94955, 0.01495, 0.3096, -0.04633,
 11:24:23.960,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:38.920, -0.467, 0, 0.847, 0.183, -29.236, 0, -90.17, 16.062, -5.735, 17.052, 77.420, -40.964, 23.64, 0.96387, 0.01334, 0.26147, -0.04831,
 11:24:23.990,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:38.920, -0.45, 0, 0.856, 0.122, -29.48, 0, -90.159, 14.667, -5.757, 17.052, 77.420, -40.964, 23.64, 0.96387, 0.01334, 0.26147, -0.04831,
 11:24:24.079,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:39.215, -0.425, 0.001, 0.87, 0.183, -31.372, 0, -90.148, 13.217, -5.773, 17.052, 77.420, -40.964, 23.64, 0.96387, 0.01334, 0.26147, -0.04831,
 11:24:24.110,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:39.215, -0.382, 0.001, 0.88, 0.244, -33.447, 0, -90.137, 11.662, -5.795, 17.052, 77.420, -40.964, 23.64, 0.96387, 0.01334, 0.26147, -0.04831,
 11:24:24.169,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:39.215, -0.366, 0.002, 0.896, 0.244, -33.875, 0, -90.126, 10.042, -5.812, 17.052, 77.420, -40.964, 23.64, 0.96387, 0.01334, 0.26147, -0.04831,
 11:24:24.200,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:39.215, -0.338, 0.002, 0.905, 0.183, -34.363, 0, -90.115, 8.405, -5.828, 10.976, 76.538, -42.728, 23.64, 0.96387, 0.01334, 0.26147, -0.04831,
 11:24:24.290,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:39.215, -0.306, 0.002, 0.917, 0.244, -35.95, 0, -90.104, 6.718, -5.839, 10.976, 76.538, -42.728, 23.64, 0.98346, 0.00974, 0.1734, -0.05038,
 11:24:24.320,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:39.485, -0.266, 0.002, 0.926, 0.305, -37.048, 0, -90.088, 4.96, -5.85, 10.976, 76.538, -42.728, 23.64, 0.98346, 0.00974, 0.1734, -0.05038,
 11:24:24.350,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:39.485, -0.239, 0.002, 0.938, 0.305, -37.231, 0, -90.077, 3.17, -5.85, 10.976, 76.538, -42.728, 23.64, 0.98346, 0.00974, 0.1734, -0.05038,
 11:24:24.440,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:39.485, -0.211, 0.002, 0.945, 0.305, -37.109, 0, -90.06, 1.379, -5.85, 10.976, 76.538, -42.728, 23.64, 0.98346, 0.00974, 0.1734, -0.05038,
 11:24:24.469,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:39.485, -0.175, 0.003, 0.954, 0.305, -38.025, 0, -90.049, -0.434, -5.845, 5.292, 76.048, -43.414, 23.64, 0.98346, 0.00974, 0.1734, -0.05038,
 11:24:24.529,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:39.485, -0.125, 0.002, 0.959, 0.244, -38.818, 0, -90.033, -2.296, -5.839, 5.292, 76.048, -43.414, 23.64, 0.98346, 0.00974, 0.1734, -0.05038,
 11:24:24.560,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:39.485, -0.106, 0.002, 0.968, 0.305, -37.964, 0, -90.016, -4.164, -5.828, 5.292, 76.048, -43.414, 23.64, 0.99472, 0.00607, 0.0885, -0.05078,
 11:24:24.590,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:39.485, -0.068, 0.004, 0.971, 0.244, -37.231, 0, -90.005, -5.988, -5.806, 5.292, 76.048, -43.414, 23.64, 0.99472, 0.00607, 0.0885, -0.05078,
 11:24:24.680,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:39.780, -0.032, 0.002, 0.975, 0.305, -37.476, 0, -89.989, -7.817, -5.784, 5.292, 76.048, -43.414, 23.64, 0.99472, 0.00607, 0.0885, -0.05078,
 11:24:24.710,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:39.780, 0.004, 0.003, 0.979, 0.366, -36.865, 0, -89.973, -9.635, -5.762, 5.292, 76.048, -43.414, 23.64, 0.99472, 0.00607, 0.0885, -0.05078,
 11:24:24.770,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:39.780, 0.022, 0.002, 0.982, 0.366, -34.18, 0, -89.962, -11.365, -5.724, -2.940, 75.656, -43.022, 23.64, 0.99472, 0.00607, 0.0885, -0.05078,
 11:24:24.800,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:39.780, 0.066, 0.003, 0.981, 0.366, -33.264, 0, -89.945, -13.024, -5.685, -2.940, 75.656, -43.022, 23.64, 0.99869, 0.00259, 0.00693, -0.04956,
 11:24:24.889,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.020, 0.078, 0.009, 0.981, 0.183, -31.189, 0, -89.929, -14.617, -5.641, -2.940, 75.656, -43.022, 23.64, 0.99869, 0.00259, 0.00693, -0.04956,
 11:24:24.920,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.020, 0.114, 0.004, 0.984, 0.244, -28.748, 0, -89.918, -16.095, -5.598, -2.940, 75.656, -43.022, 23.64, 0.99869, 0.00259, 0.00693, -0.04956,
 11:24:24.950,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.020, 0.127, -0.005, 0.98, 0.244, -25.94, 0, -89.901, -17.457, -5.543, -7.350, 75.460, -42.238, 23.64, 0.99869, 0.00259, 0.00693, -0.04956,
 11:24:25.010,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.020, 0.163, 0.004, 0.979, 0.122, -24.109, 0, -89.885, -18.715, -5.482, -7.350, 75.460, -42.238, 23.64, 0.99869, 0.00259, 0.00693, -0.04956,
 11:24:25.070,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.020, 0.174, 0.003, 0.976, 0.244, -20.508, 0, -89.874, -19.825, -5.422, -7.350, 75.460, -42.238, 23.64, 0.99786, 0.00067, -0.04388, -0.04745,
 11:24:25.159,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.260, 0.188, 0.006, 0.978, 0, -17.273, 0, -89.863, -20.797, -5.35, -7.350, 75.460, -42.238, 23.64, 0.99786, 0.00067, -0.04388, -0.04745,
 11:24:25.160,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.260, 0.2, 0.011, 0.973, 0.061, -14.954, 0, -89.857, -21.643, -5.279, -7.350, 75.460, -42.238, 23.64, 0.99786, 0.00067, -0.04388, -0.04745,
 11:24:25.189,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.260, 0.21, 0.006, 0.974, 0, -11.108, 0, -89.846, -22.352, -5.208, -10.584, 75.362, -41.258, 23.64, 0.99786, 0.00067, -0.04388, -0.04745,
 11:24:25.280,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.260, 0.219, 0.01, 0.974, 0, -8.911, 0, -89.835, -22.906, -5.131, -10.584, 75.362, -41.258, 23.64, 0.99597, -0.00024, -0.07721, -0.04425,
 11:24:25.340,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.260, 0.218, 0.003, 0.973, 0, -5.432, 0, -89.83, -23.335, -5.048, -10.584, 75.362, -41.258, 23.64, 0.99597, -0.00024, -0.07721, -0.04425,
 11:24:25.370,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.495, 0.22, 0.006, 0.972, 0.061, -2.991, 0, -89.824, -23.615, -4.96, -10.584, 75.362, -41.258, 23.64, 0.99597, -0.00024, -0.07721, -0.04425,
 11:24:25.400,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.495, 0.22, 0.007, 0.97, 0, 0.183, 0, -89.824, -23.758, -4.878, -10.584, 75.362, -41.258, 23.64, 0.99597, -0.00024, -0.07721, -0.04425,
 11:24:25.490,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.495, 0.214, 0.009, 0.971, 0.122, 2.502, 0, -89.819, -23.78, -4.785, -11.368, 75.362, -40.964, 23.64, 0.99597, -0.00024, -0.07721, -0.04425,
 11:24:25.520,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.495, 0.208, 0.007, 0.97, 0, 5.615, 0, -89.813, -23.665, -4.697, -11.368, 75.362, -40.964, 23.64, 0.99597, -0.00024, -0.07721, -0.04425,
 11:24:25.579,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.495, 0.197, 0.004, 0.972, -0.061, 7.324, 0, -89.813, -23.434, -4.603, -11.368, 75.362, -40.964, 23.64, 0.99591, 0.00012, -0.08072, -0.0397,
 11:24:25.609,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.765, 0.187, 0.005, 0.973, -0.122, 10.193, 0, -89.813, -23.088, -4.515, -11.368, 75.362, -40.964, 23.64, 0.99591, 0.00012, -0.08072, -0.0397,
 11:24:25.699,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.765, 0.174, 0.005, 0.973, -0.061, 11.78, 0, -89.819, -22.637, -4.422, -11.368, 75.362, -40.964, 23.64, 0.99591, 0.00012, -0.08072, -0.0397,
 11:24:25.730,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.765, 0.164, 0.007, 0.977, -0.061, 13.977, 0, -89.819, -22.094, -4.329, -9.996, 75.362, -41.356, 23.64, 0.99591, 0.00012, -0.08072, -0.0397,
 11:24:25.760,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.765, 0.147, 0.008, 0.976, -0.244, 15.381, 0, -89.824, -21.462, -4.241, -9.996, 75.362, -41.356, 23.64, 0.99591, 0.00012, -0.08072, -0.0397,
 11:24:25.820,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:40.765, 0.134, 0.005, 0.979, -0.183, 17.212, 0, -89.835, -20.748, -4.153, -9.996, 75.362, -41.356, 23.64, 0.99759, 0.00107, -0.05826, -0.03607,
 11:24:25.880,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.005, 0.109, 0.004, 0.979, -0.183, 18.433, 0, -89.841, -19.962, -4.07, -9.996, 75.362, -41.356, 23.64, 0.99759, 0.00107, -0.05826, -0.03607,
 11:24:25.940,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.005, 0.096, 0.006, 0.98, -0.244, 20.569, 0, -89.846, -19.089, -3.983, -9.996, 75.362, -41.356, 23.64, 0.99759, 0.00107, -0.05826, -0.03607,
 11:24:25.969,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.005, 0.075, 0.004, 0.983, -0.183, 21.301, 0, -89.857, -18.144, -3.9, -7.252, 75.362, -42.140, 23.64, 0.99759, 0.00107, -0.05826, -0.03607,
 11:24:26.000,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.005, 0.062, 0.008, 0.982, -0.244, 22.583, 0, -89.863, -17.15, -3.818, -7.252, 75.362, -42.140, 23.64, 0.99759, 0.00107, -0.05826, -0.03607,
 11:24:26.090,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.240, 0.027, 0.006, 0.983, -0.244, 23.987, 0, -89.874, -16.089, -3.735, -7.252, 75.362, -42.140, 23.64, 0.99921, 0.0022, -0.01984, -0.03275,
 11:24:26.120,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.240, 0.011, 0.004, 0.983, -0.244, 25.269, 0, -89.885, -14.952, -3.653, -7.252, 75.362, -42.140, 23.64, 0.99921, 0.0022, -0.01984, -0.03275,
 11:24:26.180,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.240, -0.012, 0.004, 0.982, -0.244, 25.757, 0, -89.89, -13.782, -3.576, -7.252, 75.362, -42.140, 23.64, 0.99921, 0.0022, -0.01984, -0.03275,
 11:24:26.210,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.240, -0.034, 0.004, 0.983, -0.244, 26.611, 0, -89.901, -12.574, -3.499, -3.332, 75.362, -42.924, 23.64, 0.99921, 0.0022, -0.01984, -0.03275,
 11:24:26.329,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.240, -0.067, 0.006, 0.981, -0.244, 27.588, 0, -89.912, -11.31, -3.428, -3.332, 75.362, -42.924, 23.64, 0.99908, 0.00336, 0.0293, -0.02975,
 11:24:26.330,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.240, -0.09, 0.006, 0.978, -0.244, 28.198, 0, -89.918, -10.003, -3.362, -3.332, 75.362, -42.924, 23.64, 0.99908, 0.00336, 0.0293, -0.02975,
 11:24:26.390,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.510, -0.111, 0.005, 0.976, -0.305, 28.381, 0, -89.934, -8.674, -3.301, -3.332, 75.362, -42.924, 23.64, 0.99908, 0.00336, 0.0293, -0.02975,
 11:24:26.421,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.510, -0.137, 0.003, 0.973, -0.305, 29.053, 0, -89.945, -7.333, -3.246, -3.332, 75.362, -42.924, 23.64, 0.99908, 0.00336, 0.0293, -0.02975,
 11:24:26.510,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.510, -0.172, 0.003, 0.968, -0.305, 29.846, 0, -89.956, -5.938, -3.192, 1.666, 75.656, -43.218, 23.64, 0.99908, 0.00336, 0.0293, -0.02975,
 11:24:26.570,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.510, -0.189, 0.005, 0.964, -0.305, 29.846, 0, -89.967, -4.526, -3.148, 1.666, 75.656, -43.218, 23.64, 0.99582, 0.00436, 0.0863, -0.02747,
 11:24:26.570,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.510, -0.218, 0.003, 0.959, -0.183, 29.663, 0, -89.978, -3.115, -3.104, 1.666, 75.656, -43.218, 23.64, 0.99582, 0.00436, 0.0863, -0.02747,
 11:24:26.599,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.510, -0.247, 0.007, 0.951, -0.305, 30.579, 0, -89.984, -1.686, -3.065, 1.666, 75.656, -43.218, 23.64, 0.99582, 0.00436, 0.0863, -0.02747,
 11:24:26.690,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.780, -0.281, 0.005, 0.946, -0.366, 30.701, 0, -89.995, -0.22, -3.027, 1.666, 75.656, -43.218, 23.64, 0.99582, 0.00436, 0.0863, -0.02747,
 11:24:26.750,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.780, -0.293, 0, 0.937, -0.183, 29.968, 0, -90.005, 1.23, -2.999, 7.546, 75.950, -43.022, 23.64, 0.99582, 0.00436, 0.0863, -0.02747,
 11:24:26.780,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.780, -0.326, 0.002, 0.932, -0.183, 29.846, 0, -90.011, 2.664, -2.972, 7.546, 75.950, -43.022, 23.64, 0.98792, 0.00555, 0.1524, -0.02579,
 11:24:26.810,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.780, -0.351, 0.004, 0.92, -0.244, 30.579, 0, -90.016, 4.12, -2.95, 7.546, 75.950, -43.022, 23.64, 0.98792, 0.00555, 0.1524, -0.02579,
 11:24:26.901,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.985, -0.376, 0.004, 0.913, -0.183, 29.968, 0, -90.022, 5.581, -2.933, 7.546, 75.950, -43.022, 23.64, 0.98792, 0.00555, 0.1524, -0.02579,
 11:24:26.960,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.985, -0.386, 0.004, 0.901, -0.122, 28.748, 0, -90.027, 6.993, -2.922, 7.546, 75.950, -43.022, 23.64, 0.98792, 0.00555, 0.1524, -0.02579,
 11:24:26.990,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.985, -0.428, 0.002, 0.894, -0.122, 28.992, 0, -90.033, 8.388, -2.917, 12.152, 76.244, -42.238, 23.64, 0.98792, 0.00555, 0.1524, -0.02579,
 11:24:27.019,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.985, -0.448, 0.001, 0.879, -0.122, 29.358, 0, -90.038, 9.822, -2.911, 12.152, 76.244, -42.238, 23.64, 0.98792, 0.00555, 0.1524, -0.02579,
 11:24:27.140,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.985, -0.46, 0.001, 0.871, -0.183, 28.076, 0, -90.044, 11.217, -2.911, 12.152, 76.244, -42.238, 23.64, 0.97546, 0.00687, 0.21832, -0.02505,
 11:24:27.140,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:41.985, -0.475, 0.003, 0.857, -0.122, 27.039, 0, -90.055, 12.546, -2.917, 12.152, 76.244, -42.238, 23.64, 0.97546, 0.00687, 0.21832, -0.02505,
 11:24:27.169,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:42.255, -0.516, 0.002, 0.848, -0.244, 27.832, 0, -90.06, 13.892, -2.922, 12.152, 76.244, -42.238, 23.64, 0.97546, 0.00687, 0.21832, -0.02505,
 11:24:27.230,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:42.255, -0.529, 0.002, 0.832, -0.244, 26.917, 0, -90.066, 15.244, -2.933, 12.152, 76.244, -42.238, 23.64, 0.97546, 0.00687, 0.21832, -0.02505,
 11:24:27.320,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:42.255, -0.539, 0, 0.823, -0.183, 25.635, 0, -90.077, 16.529, -2.95, 17.640, 76.832, -40.474, 23.64, 0.97546, 0.00687, 0.21832, -0.02505,
 11:24:27.349,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:42.255, -0.575, 0.001, 0.81, -0.183, 25.391, 0, -90.082, 17.776, -2.972, 17.640, 76.832, -40.474, 23.64, 0.96014, 0.00818, 0.27811, -0.02524,
 11:24:27.409,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:42.255, -0.588, 0.001, 0.793, -0.183, 24.902, 0, -90.093, 19.034, -2.994, 17.640, 76.832, -40.474, 23.64, 0.96014, 0.00818, 0.27811, -0.02524,
 11:24:27.409,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:42.255, -0.597, 0.002, 0.784, -0.183, 23.254, 0, -90.099, 20.231, -3.021, 17.640, 76.832, -40.474, 23.64, 0.96014, 0.00818, 0.27811, -0.02524,
 11:24:27.500,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:42.555, -0.61, 0, 0.77, -0.244, 22.156, 0, -90.11, 21.357, -3.06, 17.640, 76.832, -40.474, 23.64, 0.96014, 0.00818, 0.27811, -0.02524,
 11:24:27.530,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:42.555, -0.641, 0, 0.759, -0.183, 22.461, 0, -90.115, 22.473, -3.093, 17.640, 76.832, -40.474, 23.64, 0.96014, 0.00818, 0.27811, -0.02524,
 11:24:27.590,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:42.555, -0.646, 0, 0.744, -0.183, 20.813, 0, -90.132, 23.571, -3.137, 22.148, 77.518, -38.514, 23.64, 0.96014, 0.00818, 0.27811, -0.02524,
 11:24:27.620,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:42.555, -0.655, 0, 0.736, -0.244, 19.47, 0, -90.137, 24.587, -3.181, 22.148, 77.518, -38.514, 23.64, 0.94238, 0.00974, 0.33319, -0.0264,
 11:24:27.710,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:42.820, -0.673, 0, 0.723, -0.183, 19.104, 0, -90.148, 25.56, -3.224, 22.148, 77.518, -38.514, 23.64, 0.94238, 0.00974, 0.33319, -0.0264,
 11:24:27.741,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:42.820, -0.687, 0, 0.714, -0.183, 18.555, 0, -90.159, 26.521, -3.274, 22.148, 77.518, -38.514, 23.64, 0.94238, 0.00974, 0.33319, -0.0264,
 11:24:27.770,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:42.820, -0.693, -0.002, 0.701, -0.183, 16.541, 0, -90.165, 27.416, -3.329, 24.598, 78.106, -37.142, 23.64, 0.94238, 0.00974, 0.33319, -0.0264,
 11:24:27.830,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:42.820, -0.704, -0.001, 0.694, -0.122, 15.564, 0, -90.176, 28.246, -3.384, 24.598, 78.106, -37.142, 23.64, 0.94238, 0.00974, 0.33319, -0.0264,
 11:24:27.890,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:42.820, -0.714, 0, 0.683, -0.244, 14.648, 0, -90.187, 29.026, -3.444, 24.598, 78.106, -37.142, 23.64, 0.93085, 0.01099, 0.36404, -0.02774,
 11:24:27.951,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.060, -0.723, -0.001, 0.676, -0.122, 13.55, 0, -90.198, 29.762, -3.505, 24.598, 78.106, -37.142, 23.64, 0.93085, 0.01099, 0.36404, -0.02774,
 11:24:27.980,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.060, -0.725, -0.001, 0.666, -0.122, 11.78, 0, -90.198, 30.432, -3.565, 24.598, 78.106, -37.142, 23.64, 0.93085, 0.01099, 0.36404, -0.02774,
 11:24:28.011,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.060, -0.733, -0.001, 0.661, -0.122, 10.681, 0, -90.209, 31.031, -3.631, 26.460, 78.400, -35.966, 23.64, 0.93085, 0.01099, 0.36404, -0.02774,
 11:24:28.100,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.060, -0.74, -0.001, 0.652, -0.061, 9.583, 0, -90.214, 31.575, -3.697, 26.460, 78.400, -35.966, 23.64, 0.92053, 0.01245, 0.38919, -0.02975,
 11:24:28.160,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.060, -0.742, 0, 0.649, -0.122, 8.423, 0, -90.22, 32.069, -3.763, 26.460, 78.400, -35.966, 23.64, 0.92053, 0.01245, 0.38919, -0.02975,
 11:24:28.189,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.300, -0.744, -0.002, 0.643, -0.061, 6.897, 0, -90.225, 32.492, -3.834, 26.460, 78.400, -35.966, 23.64, 0.92053, 0.01245, 0.38919, -0.02975,
 11:24:28.220,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.300, -0.751, -0.001, 0.639, 0, 6.165, 0, -90.231, 32.866, -3.9, 26.460, 78.400, -35.966, 23.64, 0.92053, 0.01245, 0.38919, -0.02975,
 11:24:28.370,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.300, -0.751, -0.001, 0.634, -0.061, 4.761, 0, -90.236, 33.195, -3.966, 27.538, 78.890, -35.182, 23.64, 0.92053, 0.01245, 0.38919, -0.02975,
 11:24:28.370,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.300, -0.753, -0.002, 0.632, 0, 3.784, 0, -90.236, 33.459, -4.037, 27.538, 78.890, -35.182, 23.64, 0.92053, 0.01245, 0.38919, -0.02975,
 11:24:28.430,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.300, -0.754, -0.002, 0.63, -0.061, 2.441, 0, -90.242, 33.668, -4.103, 27.538, 78.890, -35.182, 23.64, 0.92053, 0.01245, 0.38919, -0.02975,
 11:24:28.430,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.300, -0.754, -0.001, 0.63, 0, 1.526, 0, -90.242, 33.821, -4.175, 27.538, 78.890, -35.182, 23.64, 0.92053, 0.01245, 0.38919, -0.02975,
 11:24:28.520,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.300, -0.751, -0.001, 0.628, 0, 0.244, 0, -90.247, 33.92, -4.246, 27.538, 78.890, -35.182, 23.64, 0.91312, 0.01434, 0.40598, -0.03296,
 11:24:28.609,ef:e4:2c:bf:73:a9, 2015-1-1 0:2:43.655, -0.754, -0.001, 0.628, 0, -0.427, 0, -90.247, 33.97, -4.312, 27.538, 78.890, -35.182, 23.64, 0.91312, 0.01434, 0.40598, -0.03296,
