Time,Device name设备名称,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 10:51:58.529,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.055, -0.057, 0.15, 1.17, 28.809, -1.526, 0.244, 24.813, 5.103, 51.806, 66.542, 55.272, -36.456, 27.08, 0.89612, 0.0545, 0.07898, 0.4332,
 10:51:58.588,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.075, 0.272, -0.008, -0.95, -3.906, 120.117, 0.366, -165.883, 29.427, -9.91, 105.448, -18.620, -7.056, 26.88, -0.25287, 0.68497, -0.09872, -0.67603,
 10:51:58.590,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.055, -0.057, 0.164, 1.19, 24.902, -1.343, 0.244, 25.889, 4.977, 51.718, 66.542, 55.272, -36.456, 27.08, 0.89612, 0.0545, 0.07898, 0.4332,
 10:51:58.619,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.075, 0.32, -0.002, -0.975, -3.906, 119.568, 0.305, -166.36, 22.819, -8.789, 84.182, -8.036, 54.978, 26.88, -0.25287, 0.68497, -0.09872, -0.67603,
 10:51:58.649,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.075, 0.481, -0.002, -0.988, -3.845, 119.202, 0.366, -166.674, 16.177, -7.635, 84.182, -8.036, 54.978, 26.88, -0.25287, 0.68497, -0.09872, -0.67603,
 10:51:58.651,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.055, -0.056, 0.181, 1.198, 19.226, -1.038, 0.244, 26.702, 4.867, 51.63, 66.542, 55.272, -36.456, 27.08, 0.89612, 0.0545, 0.07898, 0.4332,
 10:51:58.713,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.055, -0.056, 0.189, 1.209, 15.137, -0.732, 0.183, 27.29, 4.774, 51.548, 66.542, 55.272, -36.456, 27.08, 0.89612, 0.0545, 0.07898, 0.4332,
 10:51:58.742,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.075, 0.517, 0.001, -0.985, -3.845, 118.408, 0.305, -166.849, 9.651, -6.449, 84.182, -8.036, 54.978, 26.88, -0.11389, 0.98611, -0.07101, -0.09738,
 10:51:58.744,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.055, -0.057, 0.198, 1.214, 9.827, -0.549, 0.122, 27.636, 4.686, 51.471, 66.542, 55.272, -36.456, 27.08, 0.89612, 0.0545, 0.07898, 0.4332,
 10:51:58.772,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.075, 0.693, 0.002, -0.982, -3.845, 117.371, 0.305, -166.893, 3.126, -5.279, 84.182, -8.036, 54.978, 26.88, -0.11389, 0.98611, -0.07101, -0.09738,
 10:51:58.774,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.055, -0.055, 0.203, 1.214, 6.104, -0.305, 0.061, 27.773, 4.614, 51.394, 66.542, 55.272, -36.456, 27.08, 0.89612, 0.0545, 0.07898, 0.4332,
 10:51:58.832,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.700, 0.72, 0.01, -0.951, -3.784, 116.699, 0.305, -166.816, -3.241, -4.103, 84.182, -8.036, 54.978, 26.88, -0.11389, 0.98611, -0.07101, -0.09738,
 10:51:58.862,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.700, 0.882, 0.009, -0.934, -3.845, 116.15, 0.366, -166.619, -9.641, -2.994, 84.182, -8.036, 54.978, 26.88, -0.11389, 0.98611, -0.07101, -0.09738,
 10:51:58.867,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.055, -0.056, 0.204, 1.217, 1.16, -0.061, 0, 27.697, 4.554, 51.323, 66.542, 55.272, -36.456, 27.08, 0.89612, 0.0545, 0.07898, 0.4332,
 10:51:58.897,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.055, -0.054, 0.203, 1.218, -1.526, 0.061, 0.122, 27.455, 4.504, 51.251, 66.542, 55.272, -36.456, 27.08, 0.89612, 0.0545, 0.07898, 0.4332,
 10:51:58.957,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.700, 0.92, 0.015, -0.88, -3.784, 116.15, 0.305, -166.289, -15.908, -1.917, 84.182, -8.036, 54.978, 26.88, -0.11389, 0.98611, -0.07101, -0.09738,
 10:51:58.959,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.055, -0.055, 0.201, 1.21, -6.409, 0.305, 0, 27.021, 4.466, 51.185, 68.698, 52.332, -40.768, 27.08, 0.89612, 0.0545, 0.07898, 0.4332,
 10:51:58.985,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.700, 1.022, 0.016, -0.846, -3.784, 116.211, 0.366, -165.8, -22.209, -0.95, 84.182, -8.036, 54.978, 26.88, -0.11389, 0.98611, -0.07101, -0.09738,
 10:51:58.989,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.055, -0.059, 0.195, 1.205, -10.864, 0.549, -0.061, 26.4, 4.438, 51.119, 68.698, 52.332, -40.768, 27.08, 0.89612, 0.0545, 0.07898, 0.4332,
 10:51:59.047,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.700, 1.085, 0.017, -0.777, -3.784, 116.455, 0.305, -165.135, -28.444, -0.099, 84.182, -8.036, 54.978, 26.88, -0.11389, 0.98611, -0.07101, -0.09738,
 10:51:59.082,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.055, -0.057, 0.188, 1.194, -13.55, 0.671, 0, 25.62, 4.417, 51.064, 68.698, 52.332, -40.768, 27.08, 0.89578, 0.10257, 0.0907, 0.42279,
 10:51:59.110,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.700, 1.17, 0.02, -0.721, -3.723, 113.525, 0.305, -164.262, -34.552, 0.588, 84.182, -8.036, 54.978, 26.88, -0.11389, 0.98611, -0.07101, -0.09738,
 10:51:59.112,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.055, -0.058, 0.177, 1.194, -17.7, 0.854, 0, 24.703, 4.406, 51.004, 68.698, 52.332, -40.768, 27.08, 0.89578, 0.10257, 0.0907, 0.42279,
 10:51:59.143,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.710, -0.061, 0.165, 1.175, -20.386, 0.977, 0, 23.621, 4.406, 50.949, 68.698, 52.332, -40.768, 27.08, 0.89578, 0.10257, 0.0907, 0.42279,
 10:51:59.172,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.700, 1.222, 0.023, -0.639, -3.784, 116.577, 0.366, -163.103, -40.627, 1.027, 84.182, -8.036, 54.978, 26.88, -0.11389, 0.98611, -0.07101, -0.09738,
 10:51:59.200,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.700, 1.285, 0.025, -0.572, -3.723, 113.77, 0.305, -161.565, -46.609, 1.11, 84.182, -8.036, 54.978, 26.88, -0.11389, 0.98611, -0.07101, -0.09738,
 10:51:59.205,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.710, -0.058, 0.148, 1.172, -24.475, 1.16, 0, 22.407, 4.406, 50.894, 68.698, 52.332, -40.768, 27.08, 0.89578, 0.10257, 0.0907, 0.42279,
 10:51:59.233,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.700, 1.33, 0.024, -0.473, -3.784, 116.882, 0.305, -159.467, -52.548, 0.637, 42.434, 15.288, 24.206, 26.88, -0.11389, 0.98611, -0.07101, -0.09738,
 10:51:59.266,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.710, -0.06, 0.136, 1.15, -27.344, 1.221, 0, 21.033, 4.422, 50.839, 68.698, 52.332, -40.768, 27.08, 0.89578, 0.10257, 0.0907, 0.42279,
 10:51:59.295,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.700, 1.356, 0.028, -0.397, -3.723, 115.295, 0.305, -156.533, -58.376, -0.67, 42.434, 15.288, 24.206, 26.88, -0.11389, 0.98611, -0.07101, -0.09738,
 10:51:59.327,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.710, -0.061, 0.114, 1.136, -31.799, 1.526, 0, 19.512, 4.444, 50.79, 68.698, 52.332, -40.768, 27.08, 0.89578, 0.10257, 0.0907, 0.42279,
 10:51:59.356,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.700, 1.393, 0.027, -0.286, -3.784, 115.601, 0.366, -152.254, -64.028, -3.323, 42.434, 15.288, 24.206, 26.88, -0.17557, 0.84128, 0.09595, 0.50211,
 10:51:59.358,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.710, -0.062, 0.098, 1.113, -34.302, 1.709, -0.305, 17.836, 4.482, 50.729, 68.698, 52.332, -40.768, 27.08, 0.89578, 0.10257, 0.0907, 0.42279,
 10:51:59.389,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.710, -0.063, 0.074, 1.092, -38.879, 1.953, -0.366, 16.024, 4.532, 50.663, 68.698, 52.332, -40.768, 27.08, 0.89578, 0.10257, 0.0907, 0.42279,
 10:51:59.418,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:15.700, 1.402, 0.028, -0.204, -3.662, 113.77, 0.366, -145.745, -69.34, -8.212, 42.434, 15.288, 24.206, 26.88, -0.17557, 0.84128, 0.09595, 0.50211,
 10:51:59.446,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.295, 1.434, 0.027, -0.088, -3.662, 113.953, 0.305, -134.973, -74.158, -17.375, 42.434, 15.288, 24.206, 26.88, -0.17557, 0.84128, 0.09595, 0.50211,
 10:51:59.479,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.295, 1.417, 0.029, -0.004, -3.601, 113.892, 0.305, -116.285, -77.926, -34.475, 42.434, 15.288, 24.206, 26.88, -0.17557, 0.84128, 0.09595, 0.50211,
 10:51:59.481,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.710, -0.064, 0.056, 1.07, -41.565, 2.014, -0.366, 14.052, 4.587, 50.598, 68.698, 52.332, -40.768, 27.08, 0.89578, 0.10257, 0.0907, 0.42279,
 10:51:59.512,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.710, -0.066, 0.029, 1.039, -47.485, 2.38, -0.427, 11.904, 4.658, 50.526, 68.698, 52.332, -40.768, 27.08, 0.89578, 0.10257, 0.0907, 0.42279,
 10:51:59.569,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.295, 1.406, 0.027, 0.112, -3.723, 115.845, 0.366, -86.638, -79.536, -62.545, 42.434, 15.288, 24.206, 26.88, -0.17557, 0.84128, 0.09595, 0.50211,
 10:51:59.573,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.710, -0.067, 0.008, 1.01, -50.964, 2.502, -0.488, 9.558, 4.741, 50.449, 67.130, 55.076, -36.554, 27.08, 0.89578, 0.10257, 0.0907, 0.42279,
 10:51:59.600,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.295, 1.389, 0.028, 0.193, -3.784, 115.906, 0.366, -57.914, -78.03, -91.67, 42.434, 15.288, 24.206, 26.88, -0.17557, 0.84128, 0.09595, 0.50211,
 10:51:59.604,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.710, -0.066, -0.021, 0.967, -56.396, 2.747, -0.488, 7.02, 4.828, 50.372, 67.130, 55.076, -36.554, 27.08, 0.89578, 0.10257, 0.0907, 0.42279,
 10:51:59.663,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.295, 1.321, 0.028, 0.312, -3.723, 116.76, 0.366, -40.512, -74.537, -112.401, 42.434, 15.288, 24.206, 26.88, -0.17557, 0.84128, 0.09595, 0.50211,
 10:51:59.692,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.295, 1.296, 0.023, 0.425, -3.784, 116.943, 0.366, -30.328, -70.126, -125.909, 42.434, 15.288, 24.206, 26.88, -0.17557, 0.84128, 0.09595, 0.50211,
 10:51:59.696,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.710, -0.067, -0.039, 0.934, -60.547, 3.052, -0.549, 4.285, 4.933, 50.29, 67.130, 55.076, -36.554, 27.08, 0.90198, -0.06726, 0.01483, 0.42612,
 10:51:59.727,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:15.710, -0.072, -0.072, 0.861, -65.002, 3.296, -0.61, 1.362, 5.054, 50.202, 67.130, 55.076, -36.554, 27.08, 0.90198, -0.06726, 0.01483, 0.42612,
 10:51:59.786,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.295, 1.229, 0.022, 0.502, -3.723, 115.54, 0.366, -24.236, -65.369, -135.319, 42.434, 15.288, 24.206, 26.88, -0.17557, 0.84128, 0.09595, 0.50211,
 10:51:59.788,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.305, -0.073, -0.089, 0.826, -67.81, 3.418, -0.488, -1.681, 5.18, 50.114, 67.130, 55.076, -36.554, 27.08, 0.90198, -0.06726, 0.01483, 0.42612,
 10:51:59.819,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.305, -0.07, -0.116, 0.742, -71.594, 3.601, -0.61, -4.867, 5.317, 50.021, 67.130, 55.076, -36.554, 27.08, 0.90198, -0.06726, 0.01483, 0.42612,
 10:51:59.848,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.295, 1.184, 0.019, 0.603, -3.723, 116.577, 0.366, -20.303, -60.43, -142.553, 42.434, 15.288, 24.206, 26.88, -0.17557, 0.84128, 0.09595, 0.50211,
 10:51:59.879,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.295, 1.092, 0.019, 0.667, -3.723, 116.15, 0.305, -17.639, -55.388, -148.502, 62.916, -6.958, -14.308, 26.88, -0.17557, 0.84128, 0.09595, 0.50211,
 10:51:59.909,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.295, 1.049, 0.016, 0.753, -3.723, 117.188, 0.366, -15.76, -50.279, -153.649, 62.916, -6.958, -14.308, 26.88, -0.17557, 0.84128, 0.09595, 0.50211,
 10:51:59.911,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.305, -0.071, -0.131, 0.699, -73.059, 3.723, -0.427, -8.124, 5.466, 49.916, 67.130, 55.076, -36.554, 27.08, 0.90198, -0.06726, 0.01483, 0.42612,
 10:51:59.942,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.305, -0.072, -0.154, 0.605, -73.669, 3.662, -0.488, -11.426, 5.62, 49.818, 67.130, 55.076, -36.554, 27.08, 0.90198, -0.06726, 0.01483, 0.42612,
 10:51:59.971,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.295, 0.922, 0.014, 0.81, -3.784, 117.615, 0.305, -14.414, -45.132, -158.242, 62.916, -6.958, -14.308, 26.88, -0.12256, 0.39844, -0.04739, 0.90768,
 10:51:59.973,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.305, -0.07, -0.163, 0.558, -73.12, 3.723, -0.488, -14.672, 5.779, 49.719, 67.130, 55.076, -36.554, 27.08, 0.90198, -0.06726, 0.01483, 0.42612,
 10:52:00.032,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.295, 0.877, 0.008, 0.875, -3.784, 118.958, 0.305, -13.42, -39.902, -162.449, 62.916, -6.958, -14.308, 26.88, -0.12256, 0.39844, -0.04739, 0.90768,
 10:52:00.034,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.305, -0.066, -0.184, 0.458, -68.665, 3.479, -0.488, -17.809, 5.944, 49.625, 67.130, 55.076, -36.554, 27.08, 0.90198, -0.06726, 0.01483, 0.42612,
 10:52:00.061,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.295, 0.744, 0.006, 0.917, -3.967, 120.483, 0.244, -12.7, -34.651, -166.36, 62.916, -6.958, -14.308, 26.88, -0.12256, 0.39844, -0.04739, 0.90768,
 10:52:00.092,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.890, 0.663, 0.003, 0.961, -4.089, 121.765, 0.183, -12.189, -29.317, -170.068, 62.916, -6.958, -14.308, 26.88, -0.12256, 0.39844, -0.04739, 0.90768,
 10:52:00.098,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.305, -0.072, -0.191, 0.406, -64.819, 3.296, -0.61, -20.709, 6.108, 49.543, 67.130, 55.076, -36.554, 27.08, 0.90198, -0.06726, 0.01483, 0.42612,
 10:52:00.157,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.305, -0.075, -0.2, 0.323, -54.443, 2.747, -0.427, -23.297, 6.279, 49.488, 67.130, 55.076, -36.554, 27.08, 0.90198, -0.06726, 0.01483, 0.42612,
 10:52:00.188,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.305, -0.069, -0.206, 0.268, -46.204, 2.38, -0.305, -25.466, 6.46, 49.471, 65.562, 58.506, -22.050, 27.08, 0.90198, -0.06726, 0.01483, 0.42612,
 10:52:00.215,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.890, 0.513, 0.001, 0.984, -4.089, 123.413, 0.244, -11.854, -23.956, -173.617, 62.916, -6.958, -14.308, 26.88, -0.12256, 0.39844, -0.04739, 0.90768,
 10:52:00.217,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.890, 0.444, -0.006, 1.006, -4.089, 120.85, 0.122, -11.662, -18.611, -177.034, 62.916, -6.958, -14.308, 26.88, -0.12256, 0.39844, -0.04739, 0.90768,
 10:52:00.219,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.305, -0.071, -0.211, 0.229, -31.25, 1.648, -0.427, -27.065, 6.641, 49.515, 65.562, 58.506, -22.050, 27.08, 0.90198, -0.06726, 0.01483, 0.42612,
 10:52:00.278,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.890, 0.323, -0.005, 1.015, -4.028, 119.934, 0.122, -11.591, -13.392, 179.654, 62.916, -6.958, -14.308, 26.88, -0.12256, 0.39844, -0.04739, 0.90768,
 10:52:00.308,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.890, 0.236, -0.01, 1.012, -3.906, 118.774, 0.244, -11.624, -8.234, 176.429, 62.916, -6.958, -14.308, 26.88, -0.12256, 0.39844, -0.04739, 0.90768,
 10:52:00.310,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.305, -0.072, -0.211, 0.212, -21.79, 1.16, -0.244, -28.185, 6.833, 49.625, 65.562, 58.506, -22.050, 27.08, 0.84607, -0.32562, -0.08984, 0.41229,
 10:52:00.341,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.305, -0.07, -0.212, 0.202, -8.118, 0.427, -0.122, -28.801, 7.015, 49.823, 65.562, 58.506, -22.050, 27.08, 0.84607, -0.32562, -0.08984, 0.41229,
 10:52:00.401,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.890, 0.12, -0.011, 0.998, -4.028, 119.812, 0.244, -11.75, -3.087, 173.265, 62.916, -6.958, -14.308, 26.88, -0.12256, 0.39844, -0.04739, 0.90768,
 10:52:00.403,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.905, -0.075, -0.211, 0.204, 0.305, 0, 0, -28.982, 7.191, 50.076, 65.562, 58.506, -22.050, 27.08, 0.84607, -0.32562, -0.08984, 0.41229,
 10:52:00.431,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.890, 0.016, -0.017, 0.968, -3.967, 119.446, 0.366, -11.97, 2.038, 170.134, 62.916, -6.958, -14.308, 26.88, -0.12256, 0.39844, -0.04739, 0.90768,
 10:52:00.464,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.905, -0.072, -0.208, 0.211, 12.512, -0.671, 0.122, -28.674, 7.35, 50.383, 65.562, 58.506, -22.050, 27.08, 0.84607, -0.32562, -0.08984, 0.41229,
 10:52:00.493,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.890, -0.069, -0.02, 0.937, -3.906, 118.835, 0.427, -12.277, 7.169, 167.031, 83.496, -20.286, -28.126, 26.88, -0.12256, 0.39844, -0.04739, 0.90768,
 10:52:00.523,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.890, -0.176, -0.022, 0.888, -3.906, 118.835, 0.366, -12.673, 12.239, 163.943, 83.496, -20.286, -28.126, 26.88, -0.12256, 0.39844, -0.04739, 0.90768,
 10:52:00.525,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.905, -0.072, -0.208, 0.233, 19.348, -1.038, 0.122, -27.96, 7.482, 50.707, 65.562, 58.506, -22.050, 27.08, 0.84607, -0.32562, -0.08984, 0.41229,
 10:52:00.556,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.905, -0.071, -0.208, 0.268, 28.687, -1.526, 0.305, -26.818, 7.592, 51.031, 65.562, 58.506, -22.050, 27.08, 0.84607, -0.32562, -0.08984, 0.41229,
 10:52:00.615,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.890, -0.229, -0.028, 0.84, -3.845, 116.577, 0.366, -13.173, 17.298, 160.845, 83.496, -20.286, -28.126, 26.88, 0.14365, -0.16052, -0.09451, 0.97189,
 10:52:00.617,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.905, -0.071, -0.207, 0.301, 32.959, -1.648, 0.183, -25.34, 7.679, 51.323, 65.562, 58.506, -22.050, 27.08, 0.84607, -0.32562, -0.08984, 0.41229,
 10:52:00.649,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.905, -0.07, -0.205, 0.336, 40.039, -2.075, 0.244, -23.533, 7.734, 51.581, 65.562, 58.506, -22.050, 27.08, 0.84607, -0.32562, -0.08984, 0.41229,
 10:52:00.676,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.890, -0.321, -0.025, 0.77, -3.845, 116.272, 0.366, -13.766, 22.253, 157.753, 83.496, -20.286, -28.126, 26.88, 0.14365, -0.16052, -0.09451, 0.97189,
 10:52:00.676,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:16.890, -0.367, -0.03, 0.71, -3.723, 115.234, 0.305, -14.496, 27.241, 154.605, 83.496, -20.286, -28.126, 26.88, 0.14365, -0.16052, -0.09451, 0.97189,
 10:52:00.709,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.905, -0.072, -0.201, 0.38, 42.908, -2.197, 0.305, -21.462, 7.756, 51.795, 65.562, 58.506, -22.050, 27.08, 0.84607, -0.32562, -0.08984, 0.41229,
 10:52:00.738,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:17.515, -0.437, -0.03, 0.623, -3.784, 116.028, 0.366, -15.375, 32.195, 151.397, 83.496, -20.286, -28.126, 26.88, 0.14365, -0.16052, -0.09451, 0.97189,
 10:52:00.772,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.905, -0.071, -0.197, 0.423, 48.34, -2.502, 0.366, -19.155, 7.751, 51.976, 65.562, 58.506, -22.050, 27.08, 0.84607, -0.32562, -0.08984, 0.41229,
 10:52:00.802,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.905, -0.072, -0.193, 0.466, 50.11, -2.563, 0.366, -16.655, 7.712, 52.13, 65.366, 58.408, -23.912, 27.08, 0.84607, -0.32562, -0.08984, 0.41229,
 10:52:00.830,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:17.515, -0.481, -0.033, 0.554, -3.784, 115.479, 0.305, -16.463, 37.211, 148.063, 83.496, -20.286, -28.126, 26.88, 0.14365, -0.16052, -0.09451, 0.97189,
 10:52:00.834,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.905, -0.071, -0.184, 0.523, 53.772, -2.747, 0.366, -14.002, 7.641, 52.251, 65.366, 58.408, -23.912, 27.08, 0.84607, -0.32562, -0.08984, 0.41229,
 10:52:00.860,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:17.515, -0.528, -0.033, 0.448, -3.784, 115.784, 0.305, -17.798, 42.226, 144.564, 83.496, -20.286, -28.126, 26.88, 0.14365, -0.16052, -0.09451, 0.97189,
 10:52:00.891,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:17.515, -0.546, -0.036, 0.373, -3.784, 114.563, 0.366, -19.49, 47.269, 140.79, 83.496, -20.286, -28.126, 26.88, 0.14365, -0.16052, -0.09451, 0.97189,
 10:52:00.922,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:17.515, -0.573, -0.035, 0.258, -3.723, 115.234, 0.305, -21.66, 52.3, 136.599, 83.496, -20.286, -28.126, 26.88, 0.14365, -0.16052, -0.09451, 0.97189,
 10:52:00.924,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.905, -0.073, -0.177, 0.564, 54.321, -2.808, 0.427, -11.261, 7.542, 52.344, 65.366, 58.408, -23.912, 27.08, 0.87103, -0.21042, -0.03201, 0.44257,
 10:52:00.987,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:16.905, -0.071, -0.161, 0.624, 56.58, -2.869, 0.427, -8.438, 7.421, 52.416, 65.366, 58.408, -23.912, 27.08, 0.87103, -0.21042, -0.03201, 0.44257,
 10:52:01.014,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:17.515, -0.584, -0.036, 0.18, -3.723, 114.685, 0.305, -24.582, 57.376, 131.732, 83.496, -20.286, -28.126, 26.88, 0.14365, -0.16052, -0.09451, 0.97189,
 10:52:01.016,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:17.500, -0.07, -0.152, 0.658, 57.007, -2.991, 0.488, -5.576, 7.284, 52.465, 65.366, 58.408, -23.912, 27.08, 0.87103, -0.21042, -0.03201, 0.44257,
 10:52:01.047,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:2:17.500, -0.07, -0.131, 0.726, 57.983, -2.93, 0.488, -2.681, 7.13, 52.493, 65.366, 58.408, -23.912, 27.08, 0.87103, -0.21042, -0.03201, 0.44257,
 10:52:01.047,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:2:17.515, -0.574, -0.035, 0.059, -3.784, 115.723, 0.305, -28.669, 62.43, 125.777, 83.496, -20.286, -28.126, 26.88, 0.14365, -0.16052, -0.09451, 0.97189,
